Date/Time,"Abs Pres, psi","Temp, °F",Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
6/19/2018 13:45,14.9374,85.014,Logged,,,,
6/19/2018 14:00,14.9251,80.206,,,,,
6/19/2018 14:15,14.9228,80.206,,,,,
6/19/2018 14:30,14.9228,80.206,,,,,
6/19/2018 14:45,14.9228,80.206,,,,,
6/19/2018 15:00,14.9181,80.206,,,,,
6/19/2018 15:15,14.9181,80.206,,,,,
6/19/2018 15:30,14.9157,80.206,,,,,
6/19/2018 15:45,14.9157,80.206,,,,,
6/19/2018 16:00,14.9228,80.206,,,,,
6/19/2018 16:15,14.9228,80.206,,,,,
6/19/2018 16:30,14.9228,80.206,,,,,
6/19/2018 16:45,14.9251,80.206,,,,,
6/19/2018 17:00,14.9221,80.029,,,,,
6/19/2018 17:15,14.9174,80.029,,,,,
6/19/2018 17:30,14.9238,79.853,,,,,
6/19/2018 17:45,14.9261,79.853,,,,,
6/19/2018 18:00,14.9309,79.853,,,,,
6/19/2018 18:15,14.9325,79.678,,,,,
6/19/2018 18:30,14.9373,79.678,,,,,
6/19/2018 18:45,14.9389,79.502,,,,,
6/19/2018 19:00,14.9406,79.326,,,,,
6/19/2018 19:15,14.9476,79.326,,,,,
6/19/2018 19:30,14.947,79.151,,,,,
6/19/2018 19:45,14.9564,79.151,,,,,
6/19/2018 20:00,14.9511,78.975,,,,,
6/19/2018 20:15,14.9557,78.975,,,,,
6/19/2018 20:30,14.9534,78.975,,,,,
6/19/2018 20:45,14.9551,78.8,,,,,
6/19/2018 21:00,14.9575,78.8,,,,,
6/19/2018 21:15,14.9528,78.8,,,,,
6/19/2018 21:30,14.9546,78.624,,,,,
6/19/2018 21:45,14.9592,78.624,,,,,
6/19/2018 22:00,14.9615,78.624,,,,,
6/19/2018 22:15,14.9615,78.624,,,,,
6/19/2018 22:30,14.9615,78.624,,,,,
6/19/2018 22:45,14.9592,78.624,,,,,
6/19/2018 23:00,14.954,78.449,,,,,
6/19/2018 23:15,14.9563,78.449,,,,,
6/19/2018 23:30,14.9563,78.449,,,,,
6/19/2018 23:45,14.954,78.449,,,,,
6/20/2018 0:00,14.9517,78.449,,,,,
6/20/2018 0:15,14.954,78.449,,,,,
6/20/2018 0:30,14.9563,78.449,,,,,
6/20/2018 0:45,14.954,78.449,,,,,
6/20/2018 1:00,14.9517,78.449,,,,,
6/20/2018 1:15,14.9492,78.449,,,,,
6/20/2018 1:30,14.9604,78.274,,,,,
6/20/2018 1:45,14.9696,78.274,,,,,
6/20/2018 2:00,14.958,78.274,,,,,
6/20/2018 2:15,14.9517,78.449,,,,,
6/20/2018 2:30,14.9469,78.449,,,,,
6/20/2018 2:45,14.944,78.274,,,,,
6/20/2018 3:00,14.944,78.274,,,,,
6/20/2018 3:15,14.944,78.274,,,,,
6/20/2018 3:30,14.9463,78.274,,,,,
6/20/2018 3:45,14.9457,78.098,,,,,
6/20/2018 4:00,14.9457,78.098,,,,,
6/20/2018 4:15,14.9434,78.098,,,,,
6/20/2018 4:30,14.9434,78.098,,,,,
6/20/2018 4:45,14.9434,78.098,,,,,
6/20/2018 5:00,14.9428,77.923,,,,,
6/20/2018 5:15,14.9451,77.923,,,,,
6/20/2018 5:30,14.9451,77.923,,,,,
6/20/2018 5:45,14.9451,77.923,,,,,
6/20/2018 6:00,14.9405,77.923,,,,,
6/20/2018 6:15,14.9428,77.923,,,,,
6/20/2018 6:30,14.9421,77.749,,,,,
6/20/2018 6:45,14.9445,77.749,,,,,
6/20/2018 7:00,14.9421,77.749,,,,,
6/20/2018 7:15,14.9421,77.749,,,,,
6/20/2018 7:30,14.9421,77.749,,,,,
6/20/2018 7:45,14.9421,77.749,,,,,
6/20/2018 8:00,14.9445,77.749,,,,,
6/20/2018 8:15,14.9451,77.923,,,,,
6/20/2018 8:30,14.9474,77.923,,,,,
6/20/2018 8:45,14.9498,77.923,,,,,
6/20/2018 9:00,14.9498,77.923,,,,,
6/20/2018 9:15,14.9527,78.098,,,,,
6/20/2018 9:30,14.9503,78.098,,,,,
6/20/2018 9:45,14.9509,78.274,,,,,
6/20/2018 10:00,14.9486,78.274,,,,,
6/20/2018 10:15,14.9463,78.274,,,,,
6/20/2018 10:30,14.9445,78.449,,,,,
6/20/2018 10:45,14.9428,78.624,,,,,
6/20/2018 11:00,14.9435,78.8,,,,,
6/20/2018 11:15,14.9418,78.975,,,,,
6/20/2018 11:30,14.9395,78.975,,,,,
6/20/2018 11:45,14.9377,79.151,,,,,
6/20/2018 12:00,14.936,79.326,,,,,
6/20/2018 12:15,14.929,79.326,,,,,
6/20/2018 12:30,14.9267,79.326,,,,,
6/20/2018 12:45,14.9244,79.326,,,,,
6/20/2018 13:00,14.9221,79.326,,,,,
6/20/2018 13:15,14.9196,79.326,,,,,
6/20/2018 13:30,14.9196,79.326,,,,,
6/20/2018 13:45,14.915,79.326,,,,,
6/20/2018 14:00,14.9132,79.502,,,,,
6/20/2018 14:15,14.9109,79.502,,,,,
6/20/2018 14:30,14.9139,79.678,,,,,
6/20/2018 14:45,14.9068,79.678,,,,,
6/20/2018 15:00,14.9068,79.678,,,,,
6/20/2018 15:15,14.9068,79.678,,,,,
