Date,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
7/22/2016 16:00,14.8017,78.274,,,,,
7/22/2016 16:15,14.7988,78.098,,,,,
7/22/2016 16:30,14.7988,78.098,,,,,
7/22/2016 16:45,14.8011,78.098,,,,,
7/22/2016 17:00,14.8034,78.098,,,,,
7/22/2016 17:15,14.8104,78.098,,,,,
7/22/2016 17:30,14.8052,77.923,,,,,
7/22/2016 17:45,14.8075,77.923,,,,,
7/22/2016 18:00,14.8098,77.923,,,,,
7/22/2016 18:15,14.8121,77.923,,,,,
7/22/2016 18:30,14.8279,77.749,,,,,
7/22/2016 18:45,14.8395,77.749,,,,,
7/22/2016 19:00,14.8256,77.749,,,,,
7/22/2016 19:15,14.8303,77.749,,,,,
7/22/2016 19:30,14.8349,77.749,,,,,
7/22/2016 19:45,14.8413,77.574,,,,,
7/22/2016 20:00,14.8459,77.574,,,,,
7/22/2016 20:15,14.8482,77.574,,,,,
7/22/2016 20:30,14.8506,77.574,,,,,
7/22/2016 20:45,14.8552,77.574,,,,,
7/22/2016 21:00,14.8669,77.574,,,,,
7/22/2016 21:15,14.8616,77.4,,,,,
7/22/2016 21:30,14.8569,77.4,,,,,
7/22/2016 21:45,14.8593,77.4,,,,,
7/22/2016 22:00,14.8593,77.4,,,,,
7/22/2016 22:15,14.8616,77.4,,,,,
7/22/2016 22:30,14.8593,77.4,,,,,
7/22/2016 22:45,14.8587,77.225,,,,,
7/22/2016 23:00,14.8564,77.225,,,,,
7/22/2016 23:15,14.8564,77.225,,,,,
7/22/2016 23:30,14.854,77.225,,,,,
7/22/2016 23:45,14.854,77.225,,,,,
7/23/2016 0:00,14.854,77.225,,,,,
7/23/2016 0:15,14.8517,77.225,,,,,
7/23/2016 0:30,14.8494,77.225,,,,,
7/23/2016 0:45,14.8471,77.225,,,,,
7/23/2016 1:00,14.8448,77.225,,,,,
7/23/2016 1:15,14.8471,77.225,,,,,
7/23/2016 1:30,14.8424,77.225,,,,,
7/23/2016 1:45,14.8424,77.225,,,,,
7/23/2016 2:00,14.8378,77.225,,,,,
7/23/2016 2:15,14.8378,77.225,,,,,
7/23/2016 2:30,14.8353,77.225,,,,,
7/23/2016 2:45,14.8378,77.225,,,,,
7/23/2016 3:00,14.8353,77.225,,,,,
7/23/2016 3:15,14.8378,77.225,,,,,
7/23/2016 3:30,14.8378,77.225,,,,,
7/23/2016 3:45,14.8494,77.225,,,,,
7/23/2016 4:00,14.8448,77.225,,,,,
7/23/2016 4:15,14.8424,77.225,,,,,
7/23/2016 4:30,14.8471,77.225,,,,,
7/23/2016 4:45,14.8494,77.225,,,,,
7/23/2016 5:00,14.854,77.225,,,,,
7/23/2016 5:15,14.8564,77.225,,,,,
7/23/2016 5:30,14.8558,77.05,,,,,
7/23/2016 5:45,14.8511,77.05,,,,,
7/23/2016 6:00,14.8511,77.05,,,,,
7/23/2016 6:15,14.8558,77.05,,,,,
7/23/2016 6:30,14.8604,77.05,,,,,
7/23/2016 6:45,14.8651,77.05,,,,,
7/23/2016 7:00,14.8651,77.05,,,,,
7/23/2016 7:15,14.8604,77.05,,,,,
7/23/2016 7:30,14.8604,77.05,,,,,
7/23/2016 7:45,14.8651,77.05,,,,,
7/23/2016 8:00,14.8697,77.05,,,,,
7/23/2016 8:15,14.872,77.05,,,,,
7/23/2016 8:30,14.872,77.05,,,,,
7/23/2016 8:45,14.872,77.05,,,,,
7/23/2016 9:00,14.872,77.05,,,,,
7/23/2016 9:15,14.8774,77.225,,,,,
7/23/2016 9:30,14.8797,77.225,,,,,
7/23/2016 9:45,14.8797,77.225,,,,,
7/23/2016 10:00,14.8751,77.225,,,,,
7/23/2016 10:15,14.871,77.4,,,,,
7/23/2016 10:30,14.871,77.4,,,,,
7/23/2016 10:45,14.8687,77.4,,,,,
7/23/2016 11:00,14.8646,77.574,,,,,
7/23/2016 11:15,14.8698,77.749,,,,,
7/23/2016 11:30,14.8652,77.749,,,,,
7/23/2016 11:45,14.8635,77.923,,,,,
7/23/2016 12:00,14.86,78.274,,,,,
7/23/2016 12:15,14.8536,78.449,,,,,
7/23/2016 12:30,14.8519,78.624,,,,,
7/23/2016 12:45,14.8455,78.8,,,,,
7/23/2016 13:00,14.8437,78.975,,,,,
7/23/2016 13:15,14.8468,79.151,,,,,
7/23/2016 13:30,14.8427,79.326,,,,,
7/23/2016 13:45,14.8427,79.326,,,,,
7/23/2016 14:00,14.8427,79.326,,,,,
7/23/2016 14:15,14.8381,79.326,,,,,
7/23/2016 14:30,14.8358,79.326,,,,,
7/23/2016 14:45,14.8381,79.326,,,,,
7/23/2016 15:00,14.8381,79.326,,,,,
7/23/2016 15:15,14.8327,79.151,,,,,
7/23/2016 15:30,14.8327,79.151,,,,,
7/23/2016 15:45,14.8321,78.975,,,,,
7/23/2016 16:00,14.8269,78.8,,,,,
7/23/2016 16:15,14.8316,78.8,,,,,
7/23/2016 16:30,14.831,78.624,,,,,
7/23/2016 16:45,14.831,78.624,,,,,
7/23/2016 17:00,14.8333,78.624,,,,,
7/23/2016 17:15,14.8326,78.449,,,,,
7/23/2016 17:30,14.831,78.624,,,,,
7/23/2016 17:45,14.8326,78.449,,,,,
7/23/2016 18:00,14.835,78.449,,,,,
7/23/2016 18:15,14.835,78.449,,,,,
7/23/2016 18:30,14.8366,78.274,,,,,
7/23/2016 18:45,14.839,78.274,,,,,
7/23/2016 19:00,14.839,78.274,,,,,
7/23/2016 19:15,14.8384,78.098,,,,,
7/23/2016 19:30,14.8407,78.098,,,,,
7/23/2016 19:45,14.8407,78.098,,,,,
7/23/2016 20:00,14.8401,77.923,,,,,
7/23/2016 20:15,14.8448,77.923,,,,,
7/23/2016 20:30,14.8448,77.923,,,,,
7/23/2016 20:45,14.8448,77.923,,,,,
7/23/2016 21:00,14.8448,77.923,,,,,
7/23/2016 21:15,14.8465,77.749,,,,,
7/23/2016 21:30,14.8488,77.749,,,,,
7/23/2016 21:45,14.8511,77.749,,,,,
7/23/2016 22:00,14.8488,77.749,,,,,
7/23/2016 22:15,14.8465,77.749,,,,,
7/23/2016 22:30,14.8459,77.574,,,,,
7/23/2016 22:45,14.8436,77.574,,,,,
7/23/2016 23:00,14.8459,77.574,,,,,
7/23/2016 23:15,14.8459,77.574,,,,,
7/23/2016 23:30,14.8413,77.574,,,,,
7/23/2016 23:45,14.8436,77.574,,,,,
7/24/2016 0:00,14.8413,77.574,,,,,
7/24/2016 0:15,14.8436,77.574,,,,,
7/24/2016 0:30,14.8413,77.574,,,,,
7/24/2016 0:45,14.8366,77.574,,,,,
7/24/2016 1:00,14.8366,77.574,,,,,
7/24/2016 1:15,14.8366,77.574,,,,,
7/24/2016 1:30,14.8343,77.574,,,,,
7/24/2016 1:45,14.832,77.574,,,,,
7/24/2016 2:00,14.8343,77.574,,,,,
7/24/2016 2:15,14.8297,77.574,,,,,
7/24/2016 2:30,14.8297,77.574,,,,,
7/24/2016 2:45,14.8272,77.574,,,,,
7/24/2016 3:00,14.8243,77.4,,,,,
7/24/2016 3:15,14.822,77.4,,,,,
7/24/2016 3:30,14.8243,77.4,,,,,
7/24/2016 3:45,14.8266,77.4,,,,,
7/24/2016 4:00,14.8243,77.4,,,,,
7/24/2016 4:15,14.822,77.4,,,,,
7/24/2016 4:30,14.8243,77.4,,,,,
7/24/2016 4:45,14.8266,77.4,,,,,
7/24/2016 5:00,14.8266,77.4,,,,,
7/24/2016 5:15,14.8266,77.4,,,,,
7/24/2016 5:30,14.8337,77.4,,,,,
7/24/2016 5:45,14.8337,77.4,,,,,
7/24/2016 6:00,14.8361,77.4,,,,,
7/24/2016 6:15,14.8361,77.4,,,,,
7/24/2016 6:30,14.8407,77.4,,,,,
7/24/2016 6:45,14.843,77.4,,,,,
7/24/2016 7:00,14.8453,77.4,,,,,
7/24/2016 7:15,14.8453,77.4,,,,,
7/24/2016 7:30,14.8453,77.4,,,,,
7/24/2016 7:45,14.85,77.4,,,,,
7/24/2016 8:00,14.8477,77.4,,,,,
7/24/2016 8:15,14.85,77.4,,,,,
7/24/2016 8:30,14.85,77.4,,,,,
7/24/2016 8:45,14.8546,77.4,,,,,
7/24/2016 9:00,14.8575,77.574,,,,,
7/24/2016 9:15,14.86,77.574,,,,,
7/24/2016 9:30,14.86,77.574,,,,,
7/24/2016 9:45,14.8575,77.574,,,,,
7/24/2016 10:00,14.86,77.574,,,,,
7/24/2016 10:15,14.8606,77.749,,,,,
7/24/2016 10:30,14.8582,77.749,,,,,
7/24/2016 10:45,14.8582,77.749,,,,,
7/24/2016 11:00,14.8542,77.923,,,,,
7/24/2016 11:15,14.8519,77.923,,,,,
7/24/2016 11:30,14.8495,77.923,,,,,
7/24/2016 11:45,14.8455,78.098,,,,,
7/24/2016 12:00,14.843,78.098,,,,,
7/24/2016 12:15,14.839,78.274,,,,,
7/24/2016 12:30,14.839,78.274,,,,,
7/24/2016 12:45,14.8366,78.274,,,,,
7/24/2016 13:00,14.8366,78.274,,,,,
7/24/2016 13:15,14.835,78.449,,,,,
7/24/2016 13:30,14.8287,78.624,,,,,
7/24/2016 13:45,14.8239,78.624,,,,,
7/24/2016 14:00,14.8221,78.8,,,,,
7/24/2016 14:15,14.8198,78.8,,,,,
7/24/2016 14:30,14.8205,78.975,,,,,
7/24/2016 14:45,14.8182,78.975,,,,,
7/24/2016 15:00,14.8157,78.975,,,,,
7/24/2016 15:15,14.8118,79.151,,,,,
7/24/2016 15:30,14.8142,79.151,,,,,
7/24/2016 15:45,14.8094,79.151,,,,,
7/24/2016 16:00,14.8088,78.975,,,,,
7/24/2016 16:15,14.8111,78.975,,,,,
7/24/2016 16:30,14.8134,78.975,,,,,
7/24/2016 16:45,14.8152,78.8,,,,,
7/24/2016 17:00,14.8175,78.8,,,,,
7/24/2016 17:15,14.8146,78.624,,,,,
7/24/2016 17:30,14.8192,78.624,,,,,
7/24/2016 17:45,14.8192,78.624,,,,,
7/24/2016 18:00,14.8187,78.449,,,,,
7/24/2016 18:15,14.8187,78.449,,,,,
7/24/2016 18:30,14.8227,78.274,,,,,
7/24/2016 18:45,14.8227,78.274,,,,,
7/24/2016 19:00,14.825,78.274,,,,,
