Date/Time,"Abs Pres, psi","Temp, °F",Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
1/25/2019 15:15,14.6272,81.797,Logged,,,,
1/25/2019 15:30,14.6265,80.911,,,,,
1/25/2019 15:45,14.6275,80.559,,,,,
1/25/2019 16:00,14.6275,80.559,,,,,
1/25/2019 16:15,14.6202,80.382,,,,,
1/25/2019 16:30,14.6202,80.382,,,,,
1/25/2019 16:45,14.6202,80.382,,,,,
1/25/2019 17:00,14.6247,80.382,,,,,
1/25/2019 17:15,14.6247,80.382,,,,,
1/25/2019 17:30,14.6242,80.206,,,,,
1/25/2019 17:45,14.6263,80.206,,,,,
1/25/2019 18:00,14.6287,80.206,,,,,
1/25/2019 18:15,14.631,80.206,,,,,
1/25/2019 18:30,14.6281,80.029,,,,,
1/25/2019 18:45,14.6258,80.029,,,,,
1/25/2019 19:00,14.6281,80.029,,,,,
1/25/2019 19:15,14.6304,80.029,,,,,
1/25/2019 19:30,14.6371,80.029,,,,,
1/25/2019 19:45,14.6455,79.853,,,,,
1/25/2019 20:00,14.65,79.853,,,,,
1/25/2019 20:15,14.6523,79.853,,,,,
1/25/2019 20:30,14.6545,79.853,,,,,
1/25/2019 20:45,14.6584,79.678,,,,,
1/25/2019 21:00,14.6607,79.678,,,,,
1/25/2019 21:15,14.6607,79.678,,,,,
1/25/2019 21:30,14.6601,79.502,,,,,
1/25/2019 21:45,14.6556,79.502,,,,,
1/25/2019 22:00,14.6556,79.502,,,,,
1/25/2019 22:15,14.6556,79.502,,,,,
1/25/2019 22:30,14.6533,79.502,,,,,
1/25/2019 22:45,14.6533,79.502,,,,,
1/25/2019 23:00,14.6482,79.326,,,,,
1/25/2019 23:15,14.6482,79.326,,,,,
1/25/2019 23:30,14.6461,79.326,,,,,
1/25/2019 23:45,14.6437,79.326,,,,,
1/26/2019 0:00,14.641,79.151,,,,,
1/26/2019 0:15,14.6387,79.151,,,,,
1/26/2019 0:30,14.6365,79.151,,,,,
1/26/2019 0:45,14.6365,79.151,,,,,
1/26/2019 1:00,14.6365,79.151,,,,,
1/26/2019 1:15,14.632,79.151,,,,,
1/26/2019 1:30,14.6291,78.975,,,,,
1/26/2019 1:45,14.6269,78.975,,,,,
1/26/2019 2:00,14.6269,78.975,,,,,
1/26/2019 2:15,14.6246,78.975,,,,,
1/26/2019 2:30,14.6246,78.975,,,,,
1/26/2019 2:45,14.6201,78.975,,,,,
1/26/2019 3:00,14.6179,78.975,,,,,
1/26/2019 3:15,14.6156,78.975,,,,,
1/26/2019 3:30,14.6111,78.975,,,,,
1/26/2019 3:45,14.6111,78.975,,,,,
1/26/2019 4:00,14.6083,78.8,,,,,
1/26/2019 4:15,14.6083,78.8,,,,,
1/26/2019 4:30,14.6105,78.8,,,,,
1/26/2019 4:45,14.6128,78.8,,,,,
1/26/2019 5:00,14.6128,78.8,,,,,
1/26/2019 5:15,14.6173,78.8,,,,,
1/26/2019 5:30,14.6195,78.8,,,,,
1/26/2019 5:45,14.6218,78.8,,,,,
1/26/2019 6:00,14.624,78.8,,,,,
1/26/2019 6:15,14.6263,78.8,,,,,
1/26/2019 6:30,14.6279,78.624,,,,,
1/26/2019 6:45,14.6308,78.8,,,,,
1/26/2019 7:00,14.6308,78.8,,,,,
1/26/2019 7:15,14.6347,78.624,,,,,
1/26/2019 7:30,14.6375,78.8,,,,,
1/26/2019 7:45,14.633,78.8,,,,,
1/26/2019 8:00,14.6353,78.8,,,,,
1/26/2019 8:15,14.633,78.8,,,,,
1/26/2019 8:30,14.6353,78.8,,,,,
1/26/2019 8:45,14.6359,78.975,,,,,
1/26/2019 9:00,14.6381,78.975,,,,,
1/26/2019 9:15,14.641,79.151,,,,,
1/26/2019 9:30,14.6387,79.151,,,,,
1/26/2019 9:45,14.6371,79.326,,,,,
1/26/2019 10:00,14.6347,79.326,,,,,
1/26/2019 10:15,14.6371,79.326,,,,,
1/26/2019 10:30,14.6376,79.502,,,,,
1/26/2019 10:45,14.6353,79.502,,,,,
1/26/2019 11:00,14.6287,79.502,,,,,
1/26/2019 11:15,14.6292,79.678,,,,,
1/26/2019 11:30,14.6269,79.678,,,,,
1/26/2019 11:45,14.6247,79.678,,,,,
1/26/2019 12:00,14.6201,79.678,,,,,
1/26/2019 12:15,14.6207,79.853,,,,,
1/26/2019 12:30,14.6191,80.029,,,,,
1/26/2019 12:45,14.6191,80.029,,,,,
1/26/2019 13:00,14.6197,80.206,,,,,
1/26/2019 13:15,14.6173,80.206,,,,,
1/26/2019 13:30,14.6197,80.206,,,,,
1/26/2019 13:45,14.6152,80.206,,,,,
1/26/2019 14:00,14.6134,80.382,,,,,
1/26/2019 14:15,14.6095,80.559,,,,,
1/26/2019 14:30,14.6118,80.559,,,,,
1/26/2019 14:45,14.6124,80.735,,,,,
1/26/2019 15:00,14.6124,80.735,,,,,
1/26/2019 15:15,14.6124,80.735,,,,,
1/26/2019 15:30,14.6101,80.735,,,,,
1/26/2019 15:45,14.6056,80.735,,,,,
1/26/2019 16:00,14.6056,80.735,,,,,
1/26/2019 16:15,14.6056,80.735,,,,,
1/26/2019 16:30,14.6034,80.735,,,,,
1/26/2019 16:45,14.6079,80.735,,,,,
1/26/2019 17:00,14.6095,80.559,,,,,
1/26/2019 17:15,14.6163,80.559,,,,,
1/26/2019 17:30,14.6185,80.559,,,,,
1/26/2019 17:45,14.6185,80.559,,,,,
1/26/2019 18:00,14.6247,80.382,,,,,
1/26/2019 18:15,14.6269,80.382,,,,,
1/26/2019 18:30,14.6697,80.382,,,,,
1/26/2019 18:45,14.739,80.206,,,,,
1/26/2019 19:00,14.9036,80.206,,,,,
1/26/2019 19:15,15.0448,79.853,,,,,
1/26/2019 19:30,14.9599,79.502,,,,,
1/26/2019 19:45,14.9119,79.326,,,,,
1/26/2019 20:00,14.8844,79.151,,,,,
1/26/2019 20:15,14.8617,79.151,,,,,
1/26/2019 20:30,14.8453,78.975,,,,,
1/26/2019 20:45,14.8387,78.975,,,,,
1/26/2019 21:00,14.8268,78.8,,,,,
1/26/2019 21:15,14.82,78.8,,,,,
1/26/2019 21:30,14.8133,78.8,,,,,
1/26/2019 21:45,14.8065,78.8,,,,,
