Date/Time,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
5/22/2017 18:00,14.8082,79.326,Logged,,,,
5/22/2017 18:15,14.8076,79.151,,,,,
5/22/2017 18:30,14.8031,79.151,,,,,
5/22/2017 18:45,14.7947,79.326,,,,,
5/22/2017 19:00,14.7969,79.326,,,,,
5/22/2017 19:15,14.7924,79.326,,,,,
5/22/2017 19:30,14.7918,79.151,,,,,
5/22/2017 19:45,14.7896,79.151,,,,,
5/22/2017 20:00,14.7851,79.151,,,,,
5/22/2017 20:15,14.7851,79.151,,,,,
5/22/2017 20:30,14.7851,79.151,,,,,
5/22/2017 20:45,14.7828,79.151,,,,,
5/22/2017 21:00,14.7828,79.151,,,,,
5/22/2017 21:15,14.7851,79.151,,,,,
5/22/2017 21:30,14.7822,78.975,,,,,
5/22/2017 21:45,14.7822,78.975,,,,,
5/22/2017 22:00,14.7846,78.975,,,,,
5/22/2017 22:15,14.7801,78.975,,,,,
5/22/2017 22:30,14.7795,78.8,,,,,
5/22/2017 22:45,14.784,78.8,,,,,
5/22/2017 23:00,14.7885,78.8,,,,,
5/22/2017 23:15,14.7907,78.8,,,,,
5/22/2017 23:30,14.7952,78.8,,,,,
5/22/2017 23:45,14.7924,78.624,,,,,
5/23/2017 0:00,14.7991,78.624,,,,,
5/23/2017 0:15,14.7969,78.624,,,,,
5/23/2017 0:30,14.7991,78.624,,,,,
5/23/2017 0:45,14.8037,78.624,,,,,
5/23/2017 1:00,14.8037,78.624,,,,,
5/23/2017 1:15,14.8059,78.624,,,,,
5/23/2017 1:30,14.8104,78.624,,,,,
5/23/2017 1:45,14.8127,78.624,,,,,
5/23/2017 2:00,14.8127,78.624,,,,,
5/23/2017 2:15,14.8127,78.624,,,,,
5/23/2017 2:30,14.8104,78.624,,,,,
5/23/2017 2:45,14.8104,78.624,,,,,
5/23/2017 3:00,14.8104,78.624,,,,,
5/23/2017 3:15,14.8082,78.624,,,,,
5/23/2017 3:30,14.8059,78.624,,,,,
5/23/2017 3:45,14.8008,78.449,,,,,
5/23/2017 4:00,14.7991,78.624,,,,,
5/23/2017 4:15,14.7991,78.624,,,,,
5/23/2017 4:30,14.7963,78.449,,,,,
5/23/2017 4:45,14.7985,78.449,,,,,
5/23/2017 5:00,14.7924,78.624,,,,,
5/23/2017 5:15,14.7901,78.624,,,,,
5/23/2017 5:30,14.7946,78.624,,,,,
5/23/2017 5:45,14.7946,78.624,,,,,
5/23/2017 6:00,14.7946,78.624,,,,,
5/23/2017 6:15,14.7924,78.624,,,,,
5/23/2017 6:30,14.7946,78.624,,,,,
5/23/2017 6:45,14.7946,78.624,,,,,
5/23/2017 7:00,14.7924,78.624,,,,,
5/23/2017 7:15,14.8031,78.449,,,,,
5/23/2017 7:30,14.8121,78.449,,,,,
5/23/2017 7:45,14.8504,78.449,,,,,
5/23/2017 8:00,14.9852,78.274,,,,,
5/23/2017 8:15,15.0683,78.098,,,,,
5/23/2017 8:30,15.0677,77.923,,,,,
5/23/2017 8:45,15.0693,77.749,,,,,
5/23/2017 9:00,15.1501,77.574,,,,,
5/23/2017 9:15,15.1563,77.4,,,,,
5/23/2017 9:30,15.1155,77.4,,,,,
5/23/2017 9:45,15.0902,77.225,,,,,
5/23/2017 10:00,15.0681,77.4,,,,,
5/23/2017 10:15,15.0591,77.4,,,,,
5/23/2017 10:30,15.0529,77.574,,,,,
5/23/2017 10:45,15.0439,77.574,,,,,
5/23/2017 11:00,15.0371,77.574,,,,,
5/23/2017 11:15,15.0281,77.574,,,,,
5/23/2017 11:30,15.0195,77.749,,,,,
5/23/2017 11:45,15.0084,77.749,,,,,
5/23/2017 12:00,15.006,77.749,,,,,
5/23/2017 12:15,14.997,77.749,,,,,
5/23/2017 12:30,14.9902,77.749,,,,,
