Date/Time,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,End Of File
4/7/2016 17:15,14.8397,85.014,,,,
4/7/2016 17:30,14.8466,81.09,,,,
4/7/2016 17:45,14.8482,80.911,,,,
4/7/2016 18:00,14.8437,80.911,,,,
4/7/2016 18:15,14.8459,80.911,,,,
4/7/2016 18:30,14.8453,80.735,,,,
4/7/2016 18:45,14.8498,80.735,,,,
4/7/2016 19:00,14.8588,80.735,,,,
4/7/2016 19:15,14.8588,80.735,,,,
4/7/2016 19:30,14.8582,80.559,,,,
4/7/2016 19:45,14.8651,80.559,,,,
4/7/2016 20:00,14.8606,80.559,,,,
4/7/2016 20:15,14.8672,80.559,,,,
4/7/2016 20:30,14.869,80.382,,,,
4/7/2016 20:45,14.8735,80.382,,,,
4/7/2016 21:00,14.8801,80.382,,,,
4/7/2016 21:15,14.8774,80.206,,,,
4/7/2016 21:30,14.8774,80.206,,,,
4/7/2016 21:45,14.8841,80.206,,,,
4/7/2016 22:00,14.8835,80.029,,,,
4/7/2016 22:15,14.8858,80.029,,,,
4/7/2016 22:30,14.8835,80.029,,,,
4/7/2016 22:45,14.888,80.029,,,,
4/7/2016 23:00,14.8896,79.853,,,,
4/7/2016 23:15,14.8874,79.853,,,,
4/7/2016 23:30,14.8806,79.853,,,,
4/7/2016 23:45,14.8784,79.853,,,,
4/8/2016 0:00,14.8739,79.853,,,,
4/8/2016 0:15,14.8778,79.678,,,,
4/8/2016 0:30,14.8778,79.678,,,,
4/8/2016 0:45,14.88,79.678,,,,
4/8/2016 1:00,14.8755,79.678,,,,
4/8/2016 1:15,14.8778,79.678,,,,
4/8/2016 1:30,14.8733,79.678,,,,
4/8/2016 1:45,14.8665,79.678,,,,
4/8/2016 2:00,14.8704,79.502,,,,
4/8/2016 2:15,14.8638,79.502,,,,
4/8/2016 2:30,14.8683,79.502,,,,
4/8/2016 2:45,14.8704,79.502,,,,
4/8/2016 3:00,14.8698,79.326,,,,
4/8/2016 3:15,14.8675,79.326,,,,
4/8/2016 3:30,14.863,79.326,,,,
4/8/2016 3:45,14.8654,79.326,,,,
4/8/2016 4:00,14.8585,79.326,,,,
4/8/2016 4:15,14.8558,79.151,,,,
4/8/2016 4:30,14.858,79.151,,,,
4/8/2016 4:45,14.858,79.151,,,,
4/8/2016 5:00,14.8625,79.151,,,,
4/8/2016 5:15,14.8603,79.151,,,,
4/8/2016 5:30,14.8648,79.151,,,,
4/8/2016 5:45,14.8738,79.151,,,,
4/8/2016 6:00,14.8754,78.975,,,,
4/8/2016 6:15,14.8799,78.975,,,,
4/8/2016 6:30,14.8732,78.975,,,,
4/8/2016 6:45,14.8777,78.975,,,,
4/8/2016 7:00,14.8867,78.975,,,,
4/8/2016 7:15,14.8822,78.975,,,,
4/8/2016 7:30,14.8888,78.975,,,,
4/8/2016 7:45,14.8957,78.975,,,,
4/8/2016 8:00,14.8978,78.975,,,,
4/8/2016 8:15,14.8978,78.975,,,,
4/8/2016 8:30,14.8933,78.975,,,,
4/8/2016 8:45,14.9002,78.975,,,,
4/8/2016 9:00,14.8978,78.975,,,,
4/8/2016 9:15,14.9002,78.975,,,,
4/8/2016 9:30,14.9002,78.975,,,,
4/8/2016 9:45,14.9002,78.975,,,,
4/8/2016 10:00,14.8978,78.975,,,,
4/8/2016 10:15,14.8986,79.151,,,,
4/8/2016 10:30,14.8986,79.151,,,,
4/8/2016 10:45,14.8923,79.326,,,,
4/8/2016 11:00,14.8923,79.326,,,,
4/8/2016 11:15,14.8884,79.502,,,,
4/8/2016 11:30,14.8839,79.502,,,,
4/8/2016 11:45,14.8817,79.502,,,,
4/8/2016 12:00,14.8727,79.502,,,,
4/8/2016 12:15,14.8823,79.678,,,,
4/8/2016 12:30,14.8817,79.502,,,,
4/8/2016 12:45,14.8823,79.678,,,,
4/8/2016 13:00,14.8778,79.678,,,,
4/8/2016 13:15,14.8761,79.853,,,,
4/8/2016 13:30,14.8739,79.853,,,,
4/8/2016 13:45,14.8739,79.853,,,,
4/8/2016 14:00,14.8739,79.853,,,,
4/8/2016 14:15,14.8694,79.853,,,,
4/8/2016 14:30,14.8716,79.853,,,,
4/8/2016 14:45,14.8671,79.853,,,,
4/8/2016 15:00,14.8694,79.853,,,,
4/8/2016 15:15,14.8671,79.853,,,,
4/8/2016 15:30,14.8694,79.853,,,,
4/8/2016 15:45,14.8649,79.853,,,,
4/8/2016 16:00,14.8649,79.853,,,,
4/8/2016 16:15,14.8716,79.853,,,,
4/8/2016 16:30,14.8716,79.853,,,,
4/8/2016 16:45,14.8778,79.678,,,,
4/8/2016 17:00,14.8823,79.678,,,,
4/8/2016 17:15,14.8845,79.678,,,,
4/8/2016 17:30,14.8845,79.678,,,,
4/8/2016 17:45,14.889,79.678,,,,
4/8/2016 18:00,14.889,79.678,,,,
4/8/2016 18:15,14.8913,79.678,,,,
4/8/2016 18:30,14.8907,79.502,,,,
4/8/2016 18:45,14.8907,79.502,,,,
4/8/2016 19:00,14.8997,79.502,,,,
4/8/2016 19:15,14.8997,79.502,,,,
4/8/2016 19:30,14.8997,79.502,,,,
4/8/2016 19:45,14.9013,79.326,,,,
4/8/2016 20:00,14.9058,79.326,,,,
4/8/2016 20:15,14.9081,79.326,,,,
4/8/2016 20:30,14.9103,79.326,,,,
4/8/2016 20:45,14.9058,79.326,,,,
4/8/2016 21:00,14.9081,79.326,,,,
4/8/2016 21:15,14.9076,79.151,,,,
4/8/2016 21:30,14.9076,79.151,,,,
4/8/2016 21:45,14.9097,79.151,,,,
4/8/2016 22:00,14.9121,79.151,,,,
4/8/2016 22:15,14.9076,79.151,,,,
4/8/2016 22:30,14.9097,79.151,,,,
4/8/2016 22:45,14.9097,79.151,,,,
4/8/2016 23:00,14.9097,79.151,,,,
4/8/2016 23:15,14.9076,79.151,,,,
4/8/2016 23:30,14.9076,79.151,,,,
4/8/2016 23:45,14.9007,79.151,,,,
4/9/2016 0:00,14.8962,79.151,,,,
4/9/2016 0:15,14.8986,79.151,,,,
4/9/2016 0:30,14.8912,78.975,,,,
4/9/2016 0:45,14.8933,78.975,,,,
4/9/2016 1:00,14.8933,78.975,,,,
4/9/2016 1:15,14.8912,78.975,,,,
4/9/2016 1:30,14.8912,78.975,,,,
4/9/2016 1:45,14.8912,78.975,,,,
4/9/2016 2:00,14.8888,78.975,,,,
4/9/2016 2:15,14.8888,78.975,,,,
4/9/2016 2:30,14.8888,78.975,,,,
4/9/2016 2:45,14.8867,78.975,,,,
4/9/2016 3:00,14.8867,78.975,,,,
4/9/2016 3:15,14.8822,78.975,,,,
4/9/2016 3:30,14.8978,78.975,,,,
4/9/2016 3:45,14.9086,78.8,,,,
4/9/2016 4:00,14.9242,78.8,,,,
4/9/2016 4:15,14.985,78.8,,,,
4/9/2016 4:30,15.2746,78.624,,,,
4/9/2016 4:45,15.6317,78.449,,,,
4/9/2016 5:00,15.6401,78.274,,,,
4/9/2016 5:15,15.6486,78.098,,,,
4/9/2016 5:30,15.5518,78.098,,,,
4/9/2016 5:45,15.4709,78.098,,,,
4/9/2016 6:00,15.4236,78.098,,,,
4/9/2016 6:15,15.4596,78.098,,,,
4/9/2016 6:30,15.4281,78.098,,,,
4/9/2016 6:45,15.3966,78.098,,,,
4/9/2016 7:00,15.3538,78.098,,,,
4/9/2016 7:15,15.3314,78.098,,,,
4/9/2016 7:30,15.3292,78.098,,,,
4/9/2016 7:45,15.3337,78.098,,,,
4/9/2016 8:00,15.3337,78.098,,,,
4/9/2016 8:15,15.2886,78.098,,,,
4/9/2016 8:30,15.3185,78.274,,,,
4/9/2016 8:45,15.2915,78.274,,,,
4/9/2016 9:00,15.287,78.274,,,,
4/9/2016 9:15,15.3124,78.449,,,,
4/9/2016 9:30,15.3145,78.449,,,,
4/9/2016 9:45,15.2899,78.449,,,,
4/9/2016 10:00,15.2741,78.449,,,,
4/9/2016 10:15,15.2674,78.449,,,,
4/9/2016 10:30,15.2522,78.624,,,,
4/9/2016 10:45,15.25,78.624,,,,
4/9/2016 11:00,15.223,78.624,,,,
4/9/2016 11:15,15.2297,78.624,,,,
