Date/Time,"Abs Pres, psi","Temp, °F",Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
12/4/2018 10:30,14.6704,81.266,Logged,,,,
12/4/2018 10:45,14.6675,80.382,,,,,
12/4/2018 11:00,14.6664,80.029,,,,,
12/4/2018 11:15,14.6635,79.853,,,,,
12/4/2018 11:30,14.6635,79.853,,,,,
12/4/2018 11:45,14.6635,79.853,,,,,
12/4/2018 12:00,14.6568,79.853,,,,,
12/4/2018 12:15,14.6568,79.853,,,,,
12/4/2018 12:30,14.6568,79.853,,,,,
12/4/2018 12:45,14.6523,79.853,,,,,
12/4/2018 13:00,14.655,80.029,,,,,
12/4/2018 13:15,14.6461,80.029,,,,,
12/4/2018 13:30,14.6461,80.029,,,,,
12/4/2018 13:45,14.6416,80.029,,,,,
12/4/2018 14:00,14.6439,80.029,,,,,
12/4/2018 14:15,14.6416,80.029,,,,,
12/4/2018 14:30,14.6371,80.029,,,,,
12/4/2018 14:45,14.6349,80.029,,,,,
12/4/2018 15:00,14.6371,80.029,,,,,
12/4/2018 15:15,14.6394,80.029,,,,,
12/4/2018 15:30,14.6326,80.029,,,,,
12/4/2018 15:45,14.6349,80.029,,,,,
12/4/2018 16:00,14.6326,80.029,,,,,
12/4/2018 16:15,14.6371,80.029,,,,,
12/4/2018 16:30,14.6394,80.029,,,,,
12/4/2018 16:45,14.6371,80.029,,,,,
12/4/2018 17:00,14.6416,80.029,,,,,
12/4/2018 17:15,14.6394,80.029,,,,,
12/4/2018 17:30,14.6388,79.853,,,,,
12/4/2018 17:45,14.6433,79.853,,,,,
12/4/2018 18:00,14.6433,79.853,,,,,
12/4/2018 18:15,14.6455,79.853,,,,,
12/4/2018 18:30,14.6478,79.853,,,,,
12/4/2018 18:45,14.6523,79.853,,,,,
12/4/2018 19:00,14.6523,79.853,,,,,
12/4/2018 19:15,14.6545,79.853,,,,,
12/4/2018 19:30,14.659,79.853,,,,,
12/4/2018 19:45,14.6584,79.678,,,,,
12/4/2018 20:00,14.6629,79.678,,,,,
12/4/2018 20:15,14.6629,79.678,,,,,
12/4/2018 20:30,14.6607,79.678,,,,,
12/4/2018 20:45,14.6629,79.678,,,,,
12/4/2018 21:00,14.6607,79.678,,,,,
12/4/2018 21:15,14.6629,79.678,,,,,
12/4/2018 21:30,14.6674,79.678,,,,,
12/4/2018 21:45,14.6668,79.502,,,,,
12/4/2018 22:00,14.6668,79.502,,,,,
12/4/2018 22:15,14.6713,79.502,,,,,
12/4/2018 22:30,14.6713,79.502,,,,,
12/4/2018 22:45,14.6691,79.502,,,,,
12/4/2018 23:00,14.6691,79.502,,,,,
12/4/2018 23:15,14.6623,79.502,,,,,
12/4/2018 23:30,14.6601,79.502,,,,,
12/4/2018 23:45,14.6556,79.502,,,,,
12/5/2018 0:00,14.6511,79.502,,,,,
12/5/2018 0:15,14.6443,79.502,,,,,
12/5/2018 0:30,14.6437,79.326,,,,,
12/5/2018 0:45,14.6437,79.326,,,,,
12/5/2018 1:00,14.6461,79.326,,,,,
12/5/2018 1:15,14.6392,79.326,,,,,
12/5/2018 1:30,14.6392,79.326,,,,,
12/5/2018 1:45,14.6371,79.326,,,,,
12/5/2018 2:00,14.6392,79.326,,,,,
12/5/2018 2:15,14.6347,79.326,,,,,
