Date,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
4/25/2016 17:00,14.7918,78.274,Logged,,,,
4/25/2016 17:15,14.7914,78.098,,,,,
4/25/2016 17:30,14.7914,78.098,,,,,
4/25/2016 17:45,14.7892,78.098,,,,,
4/25/2016 18:00,14.793,77.923,,,,,
4/25/2016 18:15,14.7904,77.749,,,,,
4/25/2016 18:30,14.7947,77.749,,,,,
4/25/2016 18:45,14.7921,77.574,,,,,
4/25/2016 19:00,14.7943,77.574,,,,,
4/25/2016 19:15,14.7917,77.4,,,,,
4/25/2016 19:30,14.7938,77.4,,,,,
4/25/2016 19:45,14.7917,77.4,,,,,
4/25/2016 20:00,14.7978,77.225,,,,,
4/25/2016 20:15,14.7956,77.225,,,,,
4/25/2016 20:30,14.7978,77.225,,,,,
4/25/2016 20:45,14.7978,77.225,,,,,
4/25/2016 21:00,14.7978,77.225,,,,,
4/25/2016 21:15,14.7934,77.225,,,,,
4/25/2016 21:30,14.7978,77.225,,,,,
4/25/2016 21:45,14.7934,77.225,,,,,
4/25/2016 22:00,14.7956,77.225,,,,,
4/25/2016 22:15,14.7956,77.225,,,,,
4/25/2016 22:30,14.7978,77.225,,,,,
4/25/2016 22:45,14.7978,77.225,,,,,
4/25/2016 23:00,14.7956,77.225,,,,,
4/25/2016 23:15,14.7938,77.4,,,,,
4/25/2016 23:30,14.7938,77.4,,,,,
4/25/2016 23:45,14.7938,77.4,,,,,
4/26/2016 0:00,14.7982,77.4,,,,,
4/26/2016 0:15,14.796,77.4,,,,,
4/26/2016 0:30,14.7965,77.574,,,,,
4/26/2016 0:45,14.7921,77.574,,,,,
4/26/2016 1:00,14.7899,77.574,,,,,
4/26/2016 1:15,14.7878,77.574,,,,,
4/26/2016 1:30,14.7856,77.574,,,,,
4/26/2016 1:45,14.7856,77.574,,,,,
4/26/2016 2:00,14.7812,77.574,,,,,
4/26/2016 2:15,14.7812,77.574,,,,,
4/26/2016 2:30,14.7791,77.574,,,,,
4/26/2016 2:45,14.7791,77.574,,,,,
4/26/2016 3:00,14.7775,77.749,,,,,
4/26/2016 3:15,14.7753,77.749,,,,,
4/26/2016 3:30,14.7775,77.749,,,,,
4/26/2016 3:45,14.7796,77.749,,,,,
4/26/2016 4:00,14.7775,77.749,,,,,
4/26/2016 4:15,14.7796,77.749,,,,,
4/26/2016 4:30,14.7882,77.749,,,,,
4/26/2016 4:45,14.7991,77.749,,,,,
4/26/2016 5:00,14.7969,77.749,,,,,
4/26/2016 5:15,14.7969,77.749,,,,,
4/26/2016 5:30,14.7969,77.749,,,,,
4/26/2016 5:45,14.8099,77.749,,,,,
4/26/2016 6:00,14.8121,77.749,,,,,
4/26/2016 6:15,14.8208,77.749,,,,,
4/26/2016 6:30,14.8187,77.749,,,,,
4/26/2016 6:45,14.823,77.749,,,,,
4/26/2016 7:00,14.8187,77.749,,,,,
4/26/2016 7:15,14.8165,77.749,,,,,
4/26/2016 7:30,14.8121,77.749,,,,,
4/26/2016 7:45,14.8165,77.749,,,,,
4/26/2016 8:00,14.8187,77.749,,,,,
4/26/2016 8:15,14.8208,77.749,,,,,
4/26/2016 8:30,14.8274,77.749,,,,,
4/26/2016 8:45,14.8252,77.749,,,,,
4/26/2016 9:00,14.8316,77.749,,,,,
4/26/2016 9:15,14.8424,77.749,,,,,
4/26/2016 9:30,14.8485,77.574,,,,,
4/26/2016 9:45,14.8464,77.574,,,,,
4/26/2016 10:00,14.8675,77.4,,,,,
4/26/2016 10:15,14.8654,77.4,,,,,
4/26/2016 10:30,14.8584,77.225,,,,,
4/26/2016 10:45,14.8519,77.225,,,,,
4/26/2016 11:00,14.8433,77.225,,,,,
4/26/2016 11:15,14.8406,77.05,,,,,
4/26/2016 11:30,14.8342,77.05,,,,,
4/26/2016 11:45,14.8255,77.05,,,,,
4/26/2016 12:00,14.8276,77.05,,,,,
4/26/2016 12:15,14.8298,77.05,,,,,
4/26/2016 12:30,14.8272,76.876,,,,,
4/26/2016 12:45,14.825,76.876,,,,,
4/26/2016 13:00,14.8229,76.876,,,,,
4/26/2016 13:15,14.8207,76.876,,,,,
4/26/2016 13:30,14.8142,76.876,,,,,
4/26/2016 13:45,14.812,76.876,,,,,
4/26/2016 14:00,14.812,76.876,,,,,
4/26/2016 14:15,14.8076,76.876,,,,,
4/26/2016 14:30,14.8076,76.876,,,,,
4/26/2016 14:45,14.8028,76.703,,,,,
4/26/2016 15:00,14.8007,76.703,,,,,
4/26/2016 15:15,14.7985,76.703,,,,,
4/26/2016 15:30,14.7985,76.703,,,,,
4/26/2016 15:45,14.7985,76.703,,,,,
4/26/2016 16:00,14.8007,76.703,,,,,
4/26/2016 16:15,14.8007,76.703,,,,,
4/26/2016 16:30,14.7963,76.703,,,,,
4/26/2016 16:45,14.7946,76.876,,,,,
4/26/2016 17:00,14.7989,76.876,,,,,
4/26/2016 17:15,14.7968,76.876,,,,,
4/26/2016 17:30,14.7946,76.876,,,,,
4/26/2016 17:45,14.7968,76.876,,,,,
4/26/2016 18:00,14.7989,76.876,,,,,
4/26/2016 18:15,14.8033,76.876,,,,,
4/26/2016 18:30,14.8033,76.876,,,,,
4/26/2016 18:45,14.8033,76.876,,,,,
4/26/2016 19:00,14.8055,76.876,,,,,
4/26/2016 19:15,14.8081,77.05,,,,,
4/26/2016 19:30,14.8102,77.05,,,,,
4/26/2016 19:45,14.8146,77.05,,,,,
4/26/2016 20:00,14.8146,77.05,,,,,
4/26/2016 20:15,14.8168,77.05,,,,,
4/26/2016 20:30,14.8168,77.05,,,,,
4/26/2016 20:45,14.8189,77.05,,,,,
4/26/2016 21:00,14.8211,77.05,,,,,
4/26/2016 21:15,14.8255,77.05,,,,,
4/26/2016 21:30,14.8276,77.05,,,,,
4/26/2016 21:45,14.832,77.05,,,,,
4/26/2016 22:00,14.8298,77.05,,,,,
4/26/2016 22:15,14.832,77.05,,,,,
4/26/2016 22:30,14.8298,77.05,,,,,
4/26/2016 22:45,14.8342,77.05,,,,,
4/26/2016 23:00,14.832,77.05,,,,,
4/26/2016 23:15,14.832,77.05,,,,,
4/26/2016 23:30,14.8298,77.05,,,,,
4/26/2016 23:45,14.832,77.05,,,,,
4/27/2016 0:00,14.8303,77.225,,,,,
4/27/2016 0:15,14.8281,77.225,,,,,
4/27/2016 0:30,14.8237,77.225,,,,,
4/27/2016 0:45,14.8233,77.05,,,,,
4/27/2016 1:00,14.8233,77.05,,,,,
4/27/2016 1:15,14.8189,77.05,,,,,
4/27/2016 1:30,14.8189,77.05,,,,,
4/27/2016 1:45,14.8142,76.876,,,,,
4/27/2016 2:00,14.8163,76.876,,,,,
4/27/2016 2:15,14.8142,76.876,,,,,
4/27/2016 2:30,14.8142,76.876,,,,,
4/27/2016 2:45,14.8098,76.876,,,,,
4/27/2016 3:00,14.8098,76.876,,,,,
4/27/2016 3:15,14.8072,76.703,,,,,
4/27/2016 3:30,14.8028,76.703,,,,,
4/27/2016 3:45,14.8028,76.703,,,,,
4/27/2016 4:00,14.8028,76.703,,,,,
4/27/2016 4:15,14.8028,76.703,,,,,
4/27/2016 4:30,14.805,76.703,,,,,
4/27/2016 4:45,14.8072,76.703,,,,,
4/27/2016 5:00,14.8028,76.703,,,,,
