"TOA5","1417_Afono","CR350","5663","CR350-CELL205.Std.01.04","CPU:Samoa Mesonet_stream gauge_v04p1.CRB","55812","MetData"
"TIMESTAMP","RECORD","Wlvl_Avg","Twt_Avg","RF_Tot"
"2024-05-25 05:55:00",1417,0.028,26.15,0
"2024-05-25 06:00:00",1418,0.028,26.16,0
"2024-05-25 06:05:00",1419,0.028,26.16,0
"2024-05-25 06:10:00",1420,0.028,26.16,0
"2024-05-25 06:15:00",1421,0.028,26.16,0
"2024-05-25 06:20:00",1422,0.028,26.15,0
"2024-05-25 06:25:00",1423,0.03,26.14,0
"2024-05-25 06:30:00",1424,0.031,26.13,0
"2024-05-25 06:35:00",1425,0.031,26.13,0
"2024-05-25 06:40:00",1426,0.029,26.13,0
"2024-05-25 06:45:00",1427,0.029,26.12,0
"2024-05-25 06:50:00",1428,0.029,26.11,0
"2024-05-25 06:55:00",1429,0.029,26.12,0
"2024-05-25 07:00:00",1430,0.03,26.13,0
"2024-05-25 07:05:00",1431,0.029,26.13,0
"2024-05-25 07:10:00",1432,0.028,26.13,0
"2024-05-25 07:15:00",1433,0.028,26.14,0
"2024-05-25 07:20:00",1434,0.028,26.14,0
"2024-05-25 07:25:00",1435,0.028,26.14,0
"2024-05-25 07:30:00",1436,0.028,26.15,0
"2024-05-25 07:35:00",1437,0.028,26.15,0
"2024-05-25 07:40:00",1438,0.028,26.15,0
"2024-05-25 07:45:00",1439,0.028,26.16,0
"2024-05-25 07:50:00",1440,0.028,26.14,0
"2024-05-25 07:55:00",1441,0.028,26.13,0
"2024-05-25 08:00:00",1442,0.028,26.13,0
"2024-05-25 08:05:00",1443,0.029,26.13,0
"2024-05-25 08:10:00",1444,0.028,26.14,0
"2024-05-25 08:15:00",1445,0.028,26.16,0
"2024-05-25 08:20:00",1446,0.028,26.17,0
"2024-05-25 08:25:00",1447,0.029,26.17,0
"2024-05-25 08:30:00",1448,0.029,26.19,0
"2024-05-25 08:35:00",1449,0.028,26.2,0
"2024-05-25 08:40:00",1450,0.03,26.22,0
"2024-05-25 08:45:00",1451,0.029,26.25,0
"2024-05-25 08:50:00",1452,0.028,26.28,0
"2024-05-25 08:55:00",1453,0.027,26.29,0
"2024-05-25 09:00:00",1454,0.028,26.32,0
"2024-05-25 09:05:00",1455,0.028,26.34,0
"2024-05-25 09:10:00",1456,0.028,26.37,0
"2024-05-25 09:15:00",1457,0.028,26.36,0
"2024-05-25 09:20:00",1458,0.028,26.39,0
"2024-05-25 09:25:00",1459,0.028,26.41,0
"2024-05-25 09:30:00",1460,0.028,26.43,0
"2024-05-25 09:35:00",1461,0.028,26.45,0
"2024-05-25 09:40:00",1462,0.028,26.47,0
"2024-05-25 09:45:00",1463,0.028,26.49,0
"2024-05-25 09:50:00",1464,0.028,26.5,0
"2024-05-25 09:55:00",1465,0.028,26.51,0
"2024-05-25 10:00:00",1466,0.028,26.53,0
"2024-05-25 10:05:00",1467,0.027,26.54,0
"2024-05-25 10:10:00",1468,0.027,26.55,0
"2024-05-25 10:15:00",1469,0.027,26.57,0
"2024-05-25 10:20:00",1470,0.027,26.58,0
"2024-05-25 10:25:00",1471,0.027,26.57,0
"2024-05-25 10:30:00",1472,0.027,26.56,0
"2024-05-25 10:35:00",1473,0.027,26.56,0
"2024-05-25 10:40:00",1474,0.027,26.59,0
"2024-05-25 10:45:00",1475,0.027,26.62,0
"2024-05-25 10:50:00",1476,0.027,26.65,0
"2024-05-25 10:55:00",1477,0.027,26.68,0
"2024-05-25 11:00:00",1478,0.027,26.71,0
"2024-05-25 11:05:00",1479,0.027,26.74,0
"2024-05-25 11:10:00",1480,0.027,26.76,0
"2024-05-25 11:15:00",1481,0.027,26.78,0
"2024-05-25 11:20:00",1482,0.027,26.8,0
"2024-05-25 11:25:00",1483,0.027,26.81,0
"2024-05-25 11:30:00",1484,0.027,26.83,0
"2024-05-25 11:35:00",1485,0.027,26.86,0
"2024-05-25 11:40:00",1486,0.027,26.9,0
"2024-05-25 11:45:00",1487,0.026,26.93,0
"2024-05-25 11:50:00",1488,0.026,26.96,0
"2024-05-25 11:55:00",1489,0.026,26.98,0
"2024-05-25 12:00:00",1490,0.026,27.01,0
"2024-05-25 12:05:00",1491,0.026,27.04,0
"2024-05-25 12:10:00",1492,0.026,27.07,0
"2024-05-25 12:15:00",1493,0.026,27.07,0
"2024-05-25 12:20:00",1494,0.027,27.04,0
"2024-05-25 12:25:00",1495,0.027,27.09,0
"2024-05-25 12:30:00",1496,0.026,27.13,0
"2024-05-25 12:35:00",1497,0.026,27.15,0
"2024-05-25 12:40:00",1498,0.026,27.18,0
"2024-05-25 12:45:00",1499,0.026,27.21,0
"2024-05-25 12:50:00",1500,0.025,27.24,0
"2024-05-25 12:55:00",1501,0.025,27.28,0
"2024-05-25 13:00:00",1502,0.025,27.32,0
"2024-05-25 13:05:00",1503,0.025,27.36,0
"2024-05-25 13:10:00",1504,0.025,27.39,0
"2024-05-25 13:15:00",1505,0.024,27.42,0
"2024-05-25 13:20:00",1506,0.024,27.46,0
"2024-05-25 13:25:00",1507,0.024,27.49,0
"2024-05-25 13:30:00",1508,0.025,27.5,0
"2024-05-25 13:35:00",1509,0.024,27.54,0
"2024-05-25 13:40:00",1510,0.024,27.57,0
"2024-05-25 13:45:00",1511,0.024,27.62,0
"2024-05-25 13:50:00",1512,0.024,27.66,0
"2024-05-25 13:55:00",1513,0.024,27.69,0
"2024-05-25 14:00:00",1514,0.024,27.72,0
"2024-05-25 14:05:00",1515,0.024,27.73,0
"2024-05-25 14:10:00",1516,0.024,27.73,0
"2024-05-25 14:15:00",1517,0.024,27.72,0
"2024-05-25 14:20:00",1518,0.024,27.71,0
"2024-05-25 14:25:00",1519,0.024,27.71,0
"2024-05-25 14:30:00",1520,0.023,27.7,0
"2024-05-25 14:35:00",1521,0.023,27.69,0
"2024-05-25 14:40:00",1522,0.023,27.68,0
"2024-05-25 14:45:00",1523,0.023,27.68,0
"2024-05-25 14:50:00",1524,0.023,27.66,0
"2024-05-25 14:55:00",1525,0.023,27.65,0
"2024-05-25 15:00:00",1526,0.023,27.64,0
"2024-05-25 15:05:00",1527,0.023,27.62,0
"2024-05-25 15:10:00",1528,0.023,27.61,0
"2024-05-25 15:15:00",1529,0.024,27.59,0
"2024-05-25 15:20:00",1530,0.024,27.58,0
"2024-05-25 15:25:00",1531,0.024,27.56,0
"2024-05-25 15:30:00",1532,0.024,27.55,0
"2024-05-25 15:35:00",1533,0.024,27.55,0
"2024-05-25 15:40:00",1534,0.024,27.54,0
"2024-05-25 15:45:00",1535,0.024,27.53,0
"2024-05-25 15:50:00",1536,0.024,27.52,0
"2024-05-25 15:55:00",1537,0.024,27.51,0
"2024-05-25 16:00:00",1538,0.024,27.5,0
"2024-05-25 16:05:00",1539,0.024,27.49,0
"2024-05-25 16:10:00",1540,0.024,27.48,0
"2024-05-25 16:15:00",1541,0.024,27.46,0
"2024-05-25 16:20:00",1542,0.024,27.45,0
"2024-05-25 16:25:00",1543,0.024,27.44,0
"2024-05-25 16:30:00",1544,0.024,27.43,0
"2024-05-25 16:35:00",1545,0.024,27.38,0
"2024-05-25 16:40:00",1546,0.025,27.37,0
"2024-05-25 16:45:00",1547,0.025,27.37,0
"2024-05-25 16:50:00",1548,0.024,27.36,0
"2024-05-25 16:55:00",1549,0.024,27.36,0
"2024-05-25 17:00:00",1550,0.024,27.34,0
"2024-05-25 17:05:00",1551,0.024,27.33,0
"2024-05-25 17:10:00",1552,0.024,27.33,0
"2024-05-25 17:15:00",1553,0.024,27.33,0
"2024-05-25 17:20:00",1554,0.024,27.32,0
"2024-05-25 17:25:00",1555,0.024,27.31,0
"2024-05-25 17:30:00",1556,0.025,27.3,0
"2024-05-25 17:35:00",1557,0.025,27.29,0
"2024-05-25 17:40:00",1558,0.025,27.28,0
"2024-05-25 17:45:00",1559,0.025,27.26,0
"2024-05-25 17:50:00",1560,0.025,27.26,0
"2024-05-25 17:55:00",1561,0.024,27.22,0
"2024-05-25 18:00:00",1562,0.024,27.19,0
"2024-05-25 18:05:00",1563,0.024,27.19,0
"2024-05-25 18:10:00",1564,0.024,27.19,0
"2024-05-25 18:15:00",1565,0.024,27.19,0
"2024-05-25 18:20:00",1566,0.024,27.19,0
"2024-05-25 18:25:00",1567,0.025,27.19,0
"2024-05-25 18:30:00",1568,0.025,27.19,0
"2024-05-25 18:35:00",1569,0.025,27.18,0
"2024-05-25 18:40:00",1570,0.025,27.17,0
"2024-05-25 18:45:00",1571,0.025,27.16,0
"2024-05-25 18:50:00",1572,0.025,27.15,0
"2024-05-25 18:55:00",1573,0.025,27.14,0
"2024-05-25 19:00:00",1574,0.025,27.13,0
"2024-05-25 19:05:00",1575,0.025,27.12,0
"2024-05-25 19:10:00",1576,0.025,27.11,0
"2024-05-25 19:15:00",1577,0.024,27.11,0
"2024-05-25 19:20:00",1578,0.025,27.1,0
"2024-05-25 19:25:00",1579,0.025,27.09,0
"2024-05-25 19:30:00",1580,0.025,27.08,0
"2024-05-25 19:35:00",1581,0.025,27.07,0
"2024-05-25 19:40:00",1582,0.025,27.06,0
"2024-05-25 19:45:00",1583,0.025,27.06,0
"2024-05-25 19:50:00",1584,0.025,27.05,0
"2024-05-25 19:55:00",1585,0.025,27.04,0
"2024-05-25 20:00:00",1586,0.025,27.03,0
"2024-05-25 20:05:00",1587,0.026,27.02,0
"2024-05-25 20:10:00",1588,0.026,27.02,0
"2024-05-25 20:15:00",1589,0.025,27.01,0
"2024-05-25 20:20:00",1590,0.025,27,0
"2024-05-25 20:25:00",1591,0.025,26.99,0
"2024-05-25 20:30:00",1592,0.026,26.98,0
"2024-05-25 20:35:00",1593,0.026,26.98,0
"2024-05-25 20:40:00",1594,0.026,26.97,0
"2024-05-25 20:45:00",1595,0.026,26.96,0
"2024-05-25 20:50:00",1596,0.026,26.95,0
"2024-05-25 20:55:00",1597,0.026,26.94,0
"2024-05-25 21:00:00",1598,0.026,26.93,0
"2024-05-25 21:05:00",1599,0.026,26.92,0
"2024-05-25 21:10:00",1600,0.026,26.92,0
"2024-05-25 21:15:00",1601,0.026,26.91,0
"2024-05-25 21:20:00",1602,0.026,26.91,0
"2024-05-25 21:25:00",1603,0.026,26.9,0
"2024-05-25 21:30:00",1604,0.026,26.9,0
"2024-05-25 21:35:00",1605,0.026,26.89,0
"2024-05-25 21:40:00",1606,0.026,26.88,0
"2024-05-25 21:45:00",1607,0.026,26.87,0
"2024-05-25 21:50:00",1608,0.026,26.87,0
"2024-05-25 21:55:00",1609,0.026,26.86,0
"2024-05-25 22:00:00",1610,0.026,26.86,0
"2024-05-25 22:05:00",1611,0.026,26.86,0
"2024-05-25 22:10:00",1612,0.026,26.85,0
"2024-05-25 22:15:00",1613,0.026,26.85,0
"2024-05-25 22:20:00",1614,0.026,26.85,0
"2024-05-25 22:25:00",1615,0.026,26.84,0
"2024-05-25 22:30:00",1616,0.026,26.83,0
"2024-05-25 22:35:00",1617,0.026,26.83,0
"2024-05-25 22:40:00",1618,0.026,26.82,0
"2024-05-25 22:45:00",1619,0.026,26.81,0
"2024-05-25 22:50:00",1620,0.026,26.81,0
"2024-05-25 22:55:00",1621,0.026,26.8,0
"2024-05-25 23:00:00",1622,0.026,26.79,0
"2024-05-25 23:05:00",1623,0.026,26.79,0
"2024-05-25 23:10:00",1624,0.026,26.78,0
"2024-05-25 23:15:00",1625,0.026,26.78,0
"2024-05-25 23:20:00",1626,0.026,26.77,0
"2024-05-25 23:25:00",1627,0.026,26.77,0
"2024-05-25 23:30:00",1628,0.026,26.77,0
"2024-05-25 23:35:00",1629,0.026,26.76,0
"2024-05-25 23:40:00",1630,0.026,26.75,0
"2024-05-25 23:45:00",1631,0.026,26.74,0
"2024-05-25 23:50:00",1632,0.026,26.73,0
"2024-05-25 23:55:00",1633,0.026,26.72,0
"2024-05-25 24:00:00",1634,0.026,26.72,0
"2024-05-26 00:05:00",1635,0.026,26.71,0
"2024-05-26 00:10:00",1636,0.026,26.7,0
"2024-05-26 00:15:00",1637,0.026,26.69,0
"2024-05-26 00:20:00",1638,0.026,26.69,0
"2024-05-26 00:25:00",1639,0.026,26.68,0
"2024-05-26 00:30:00",1640,0.026,26.68,0
"2024-05-26 00:35:00",1641,0.026,26.67,0
"2024-05-26 00:40:00",1642,0.026,26.66,0
"2024-05-26 00:45:00",1643,0.026,26.66,0
"2024-05-26 00:50:00",1644,0.026,26.65,0
"2024-05-26 00:55:00",1645,0.026,26.65,0
"2024-05-26 01:00:00",1646,0.026,26.64,0
"2024-05-26 01:05:00",1647,0.026,26.64,0
"2024-05-26 01:10:00",1648,0.026,26.64,0
"2024-05-26 01:15:00",1649,0.026,26.63,0
"2024-05-26 01:20:00",1650,0.026,26.63,0
"2024-05-26 01:25:00",1651,0.026,26.62,0
"2024-05-26 01:30:00",1652,0.026,26.61,0
"2024-05-26 01:35:00",1653,0.026,26.61,0
"2024-05-26 01:40:00",1654,0.026,26.61,0
"2024-05-26 01:45:00",1655,0.026,26.61,0
"2024-05-26 01:50:00",1656,0.026,26.6,0
"2024-05-26 01:55:00",1657,0.026,26.59,0
"2024-05-26 02:00:00",1658,0.026,26.58,0
"2024-05-26 02:05:00",1659,0.026,26.58,0
"2024-05-26 02:10:00",1660,0.026,26.58,0
"2024-05-26 02:15:00",1661,0.026,26.58,0
"2024-05-26 02:20:00",1662,0.026,26.58,0
"2024-05-26 02:25:00",1663,0.026,26.56,0
"2024-05-26 02:30:00",1664,0.026,26.55,0
"2024-05-26 02:35:00",1665,0.026,26.54,0
"2024-05-26 02:40:00",1666,0.026,26.53,0
"2024-05-26 02:45:00",1667,0.026,26.53,0
"2024-05-26 02:50:00",1668,0.026,26.53,0
"2024-05-26 02:55:00",1669,0.026,26.53,0
"2024-05-26 03:00:00",1670,0.026,26.52,0
"2024-05-26 03:05:00",1671,0.026,26.52,0
"2024-05-26 03:10:00",1672,0.026,26.51,0
"2024-05-26 03:15:00",1673,0.026,26.51,0
"2024-05-26 03:20:00",1674,0.026,26.51,0
"2024-05-26 03:25:00",1675,0.026,26.51,0
"2024-05-26 03:30:00",1676,0.026,26.5,0
"2024-05-26 03:35:00",1677,0.026,26.5,0
"2024-05-26 03:40:00",1678,0.026,26.5,0
"2024-05-26 03:45:00",1679,0.026,26.5,0
"2024-05-26 03:50:00",1680,0.026,26.5,0
"2024-05-26 03:55:00",1681,0.026,26.49,0
"2024-05-26 04:00:00",1682,0.026,26.49,0
"2024-05-26 04:05:00",1683,0.026,26.48,0
"2024-05-26 04:10:00",1684,0.026,26.48,0
"2024-05-26 04:15:00",1685,0.026,26.49,0
"2024-05-26 04:20:00",1686,0.026,26.49,0
"2024-05-26 04:25:00",1687,0.026,26.49,0
"2024-05-26 04:30:00",1688,0.026,26.49,0
"2024-05-26 04:35:00",1689,0.026,26.49,0
"2024-05-26 04:40:00",1690,0.026,26.48,0
"2024-05-26 04:45:00",1691,0.026,26.48,0
"2024-05-26 04:50:00",1692,0.026,26.47,0
"2024-05-26 04:55:00",1693,0.026,26.47,0
"2024-05-26 05:00:00",1694,0.026,26.47,0
"2024-05-26 05:05:00",1695,0.026,26.47,0
"2024-05-26 05:10:00",1696,0.026,26.47,0
"2024-05-26 05:15:00",1697,0.026,26.47,0
"2024-05-26 05:20:00",1698,0.026,26.46,0
"2024-05-26 05:25:00",1699,0.026,26.46,0
"2024-05-26 05:30:00",1700,0.026,26.45,0
"2024-05-26 05:35:00",1701,0.026,26.45,0
"2024-05-26 05:40:00",1702,0.026,26.45,0
"2024-05-26 05:45:00",1703,0.026,26.45,0
"2024-05-26 05:50:00",1704,0.026,26.45,0
"2024-05-26 05:55:00",1705,0.026,26.45,0
"2024-05-26 06:00:00",1706,0.026,26.45,0
"2024-05-26 06:05:00",1707,0.026,26.45,0
"2024-05-26 06:10:00",1708,0.026,26.45,0
"2024-05-26 06:15:00",1709,0.026,26.44,0
"2024-05-26 06:20:00",1710,0.026,26.43,0
"2024-05-26 06:25:00",1711,0.026,26.43,0
"2024-05-26 06:30:00",1712,0.026,26.43,0
"2024-05-26 06:35:00",1713,0.026,26.43,0
"2024-05-26 06:40:00",1714,0.026,26.41,0
"2024-05-26 06:45:00",1715,0.027,26.41,0
"2024-05-26 06:50:00",1716,0.025,26.41,0
"2024-05-26 06:55:00",1717,0.026,26.4,0
"2024-05-26 07:00:00",1718,0.026,26.4,0
"2024-05-26 07:05:00",1719,0.025,26.39,0
"2024-05-26 07:10:00",1720,0.025,26.38,0
"2024-05-26 07:15:00",1721,0.025,26.38,0
"2024-05-26 07:20:00",1722,0.025,26.39,0
"2024-05-26 07:25:00",1723,0.026,26.4,0
"2024-05-26 07:30:00",1724,0.026,26.4,0
"2024-05-26 07:35:00",1725,0.026,26.4,0
"2024-05-26 07:40:00",1726,0.026,26.41,0
"2024-05-26 07:45:00",1727,0.025,26.41,0
"2024-05-26 07:50:00",1728,0.025,26.42,0
"2024-05-26 07:55:00",1729,0.025,26.42,0
"2024-05-26 08:00:00",1730,0.025,26.43,0
"2024-05-26 08:05:00",1731,0.025,26.43,0
"2024-05-26 08:10:00",1732,0.025,26.43,0
"2024-05-26 08:15:00",1733,0.025,26.43,0
"2024-05-26 08:20:00",1734,0.025,26.44,0
"2024-05-26 08:25:00",1735,0.025,26.44,0
"2024-05-26 08:30:00",1736,0.025,26.45,0
"2024-05-26 08:35:00",1737,0.025,26.45,0
"2024-05-26 08:40:00",1738,0.025,26.46,0
"2024-05-26 08:45:00",1739,0.025,26.47,0
"2024-05-26 08:50:00",1740,0.025,26.48,0
"2024-05-26 08:55:00",1741,0.025,26.49,0
"2024-05-26 09:00:00",1742,0.025,26.51,0
"2024-05-26 09:05:00",1743,0.025,26.52,0
"2024-05-26 09:10:00",1744,0.025,26.53,0
"2024-05-26 09:15:00",1745,0.025,26.54,0
"2024-05-26 09:20:00",1746,0.025,26.55,0
"2024-05-26 09:25:00",1747,0.025,26.56,0
"2024-05-26 09:30:00",1748,0.025,26.56,0
"2024-05-26 09:35:00",1749,0.025,26.57,0
"2024-05-26 09:40:00",1750,0.025,26.58,0
"2024-05-26 09:45:00",1751,0.025,26.59,0
"2024-05-26 09:50:00",1752,0.025,26.6,0
"2024-05-26 09:55:00",1753,0.025,26.61,0
"2024-05-26 10:00:00",1754,0.025,26.62,0
"2024-05-26 10:05:00",1755,0.025,26.64,0
"2024-05-26 10:10:00",1756,0.025,26.65,0
"2024-05-26 10:15:00",1757,0.025,26.67,0
"2024-05-26 10:20:00",1758,0.025,26.68,0
"2024-05-26 10:25:00",1759,0.025,26.69,0
"2024-05-26 10:30:00",1760,0.025,26.7,0
"2024-05-26 10:35:00",1761,0.025,26.71,0
"2024-05-26 10:40:00",1762,0.025,26.73,0
"2024-05-26 10:45:00",1763,0.025,26.74,0
"2024-05-26 10:50:00",1764,0.025,26.75,0
"2024-05-26 10:55:00",1765,0.025,26.76,0
"2024-05-26 11:00:00",1766,0.025,26.76,0
"2024-05-26 11:05:00",1767,0.025,26.77,0
"2024-05-26 11:10:00",1768,0.025,26.78,0
"2024-05-26 11:15:00",1769,0.025,26.79,0
"2024-05-26 11:20:00",1770,0.025,26.8,0
"2024-05-26 11:25:00",1771,0.025,26.81,0
"2024-05-26 11:30:00",1772,0.025,26.82,0
"2024-05-26 11:35:00",1773,0.025,26.84,0
"2024-05-26 11:40:00",1774,0.025,26.87,0
"2024-05-26 11:45:00",1775,0.024,26.9,0
"2024-05-26 11:50:00",1776,0.024,26.94,0
"2024-05-26 11:55:00",1777,0.024,26.98,0
"2024-05-26 12:00:00",1778,0.024,27,0
"2024-05-26 12:05:00",1779,0.024,27.05,0
"2024-05-26 12:10:00",1780,0.024,27.09,0
"2024-05-26 12:15:00",1781,0.024,27.13,0
"2024-05-26 12:20:00",1782,0.024,27.16,0
"2024-05-26 12:25:00",1783,0.024,27.18,0
"2024-05-26 12:30:00",1784,0.024,27.11,0
"2024-05-26 12:35:00",1785,0.024,27.15,0
"2024-05-26 12:40:00",1786,0.024,27.2,0
"2024-05-26 12:45:00",1787,0.024,27.25,0
"2024-05-26 12:50:00",1788,0.023,27.27,0
"2024-05-26 12:55:00",1789,0.023,27.3,0
"2024-05-26 13:00:00",1790,0.023,27.33,0
"2024-05-26 13:05:00",1791,0.023,27.35,0
"2024-05-26 13:10:00",1792,0.023,27.37,0
"2024-05-26 13:15:00",1793,0.023,27.34,0
"2024-05-26 13:20:00",1794,0.023,27.36,0
"2024-05-26 13:25:00",1795,0.023,27.38,0
"2024-05-26 13:30:00",1796,0.023,27.35,0
"2024-05-26 13:35:00",1797,0.023,27.37,0
"2024-05-26 13:40:00",1798,0.023,27.4,0
"2024-05-26 13:45:00",1799,0.023,27.43,0
"2024-05-26 13:50:00",1800,0.023,27.45,0
"2024-05-26 13:55:00",1801,0.023,27.47,0
"2024-05-26 14:00:00",1802,0.023,27.48,0
"2024-05-26 14:05:00",1803,0.023,27.49,0
"2024-05-26 14:10:00",1804,0.023,27.51,0
"2024-05-26 14:15:00",1805,0.023,27.52,0
"2024-05-26 14:20:00",1806,0.023,27.53,0
"2024-05-26 14:25:00",1807,0.023,27.54,0
"2024-05-26 14:30:00",1808,0.023,27.54,0
"2024-05-26 14:35:00",1809,0.023,27.54,0
"2024-05-26 14:40:00",1810,0.023,27.54,0
"2024-05-26 14:45:00",1811,0.022,27.54,0
"2024-05-26 14:50:00",1812,0.023,27.53,0
"2024-05-26 14:55:00",1813,0.023,27.53,0
"2024-05-26 15:00:00",1814,0.023,27.52,0
"2024-05-26 15:05:00",1815,0.023,27.51,0
"2024-05-26 15:10:00",1816,0.023,27.5,0
"2024-05-26 15:15:00",1817,0.023,27.5,0
"2024-05-26 15:20:00",1818,0.023,27.49,0
"2024-05-26 15:25:00",1819,0.023,27.46,0
"2024-05-26 15:30:00",1820,0.023,27.42,0
"2024-05-26 15:35:00",1821,0.023,27.44,0
"2024-05-26 15:40:00",1822,0.023,27.45,0
"2024-05-26 15:45:00",1823,0.023,27.46,0
"2024-05-26 15:50:00",1824,0.023,27.46,0
"2024-05-26 15:55:00",1825,0.023,27.46,0
"2024-05-26 16:00:00",1826,0.023,27.46,0
"2024-05-26 16:05:00",1827,0.023,27.46,0
"2024-05-26 16:10:00",1828,0.023,27.46,0
"2024-05-26 16:15:00",1829,0.023,27.46,0
"2024-05-26 16:20:00",1830,0.023,27.44,0
"2024-05-26 16:25:00",1831,0.024,27.41,0
"2024-05-26 16:30:00",1832,0.026,27.41,0
"2024-05-26 16:35:00",1833,0.026,27.41,0
"2024-05-26 16:40:00",1834,0.025,27.41,0
"2024-05-26 16:45:00",1835,0.024,27.41,0
"2024-05-26 16:50:00",1836,0.023,27.4,0
"2024-05-26 16:55:00",1837,0.023,27.39,0
"2024-05-26 17:00:00",1838,0.024,27.38,0
"2024-05-26 17:05:00",1839,0.024,27.37,0
"2024-05-26 17:10:00",1840,0.023,27.37,0
"2024-05-26 17:15:00",1841,0.023,27.37,0
"2024-05-26 17:20:00",1842,0.023,27.36,0
"2024-05-26 17:25:00",1843,0.023,27.36,0
"2024-05-26 17:30:00",1844,0.023,27.35,0
"2024-05-26 17:35:00",1845,0.023,27.34,0
"2024-05-26 17:40:00",1846,0.024,27.34,0
"2024-05-26 17:45:00",1847,0.024,27.33,0
"2024-05-26 17:50:00",1848,0.023,27.32,0
"2024-05-26 17:55:00",1849,0.024,27.31,0
"2024-05-26 18:00:00",1850,0.024,27.3,0
"2024-05-26 18:05:00",1851,0.024,27.29,0
"2024-05-26 18:10:00",1852,0.024,27.27,0
"2024-05-26 18:15:00",1853,0.024,27.26,0
"2024-05-26 18:20:00",1854,0.024,27.24,0
"2024-05-26 18:25:00",1855,0.024,27.22,0
"2024-05-26 18:30:00",1856,0.024,27.21,0
"2024-05-26 18:35:00",1857,0.024,27.2,0
"2024-05-26 18:40:00",1858,0.024,27.19,0
"2024-05-26 18:45:00",1859,0.024,27.17,0
"2024-05-26 18:50:00",1860,0.025,27.14,0
"2024-05-26 18:55:00",1861,0.024,27.14,0
"2024-05-26 19:00:00",1862,0.025,27.14,0
"2024-05-26 19:05:00",1863,0.024,27.14,0
"2024-05-26 19:10:00",1864,0.025,27.13,0
"2024-05-26 19:15:00",1865,0.026,27.12,0
"2024-05-26 19:20:00",1866,0.025,27.12,0
"2024-05-26 19:25:00",1867,0.026,27.12,0
"2024-05-26 19:30:00",1868,0.024,27.12,0
"2024-05-26 19:35:00",1869,0.024,27.11,0
"2024-05-26 19:40:00",1870,0.024,27.1,0
"2024-05-26 19:45:00",1871,0.025,27.1,0
"2024-05-26 19:50:00",1872,0.024,27.1,0
"2024-05-26 19:55:00",1873,0.024,27.1,0
"2024-05-26 20:00:00",1874,0.024,27.09,0
"2024-05-26 20:05:00",1875,0.024,27.09,0
"2024-05-26 20:10:00",1876,0.024,27.08,0
"2024-05-26 20:15:00",1877,0.024,27.08,0
"2024-05-26 20:20:00",1878,0.024,27.07,0
"2024-05-26 20:25:00",1879,0.024,27.06,0
"2024-05-26 20:30:00",1880,0.024,27.05,0
"2024-05-26 20:35:00",1881,0.024,27.05,0
"2024-05-26 20:40:00",1882,0.024,27.05,0
"2024-05-26 20:45:00",1883,0.025,27.04,0
"2024-05-26 20:50:00",1884,0.025,27.04,0
"2024-05-26 20:55:00",1885,0.024,27.04,0
"2024-05-26 21:00:00",1886,0.024,27.03,0
"2024-05-26 21:05:00",1887,0.025,27.03,0
"2024-05-26 21:10:00",1888,0.025,27.02,0
"2024-05-26 21:15:00",1889,0.025,27.02,0
"2024-05-26 21:20:00",1890,0.025,27.02,0
"2024-05-26 21:25:00",1891,0.025,27.02,0
"2024-05-26 21:30:00",1892,0.025,27.02,0
"2024-05-26 21:35:00",1893,0.025,27.02,0
"2024-05-26 21:40:00",1894,0.025,27.01,0
"2024-05-26 21:45:00",1895,0.025,27.01,0
"2024-05-26 21:50:00",1896,0.025,27,0
"2024-05-26 21:55:00",1897,0.025,27,0
"2024-05-26 22:00:00",1898,0.025,27,0
"2024-05-26 22:05:00",1899,0.025,27,0
"2024-05-26 22:10:00",1900,0.025,27,0
"2024-05-26 22:15:00",1901,0.025,27,0
"2024-05-26 22:20:00",1902,0.025,26.99,0
"2024-05-26 22:25:00",1903,0.025,26.99,0
"2024-05-26 22:30:00",1904,0.025,26.99,0
"2024-05-26 22:35:00",1905,0.025,26.98,0
"2024-05-26 22:40:00",1906,0.025,26.98,0
"2024-05-26 22:45:00",1907,0.025,26.98,0
"2024-05-26 22:50:00",1908,0.025,26.98,0
"2024-05-26 22:55:00",1909,0.025,26.98,0
"2024-05-26 23:00:00",1910,0.025,26.98,0
"2024-05-26 23:05:00",1911,0.025,26.97,0
"2024-05-26 23:10:00",1912,0.025,26.97,0
"2024-05-26 23:15:00",1913,0.025,26.96,0
"2024-05-26 23:20:00",1914,0.025,26.96,0
"2024-05-26 23:25:00",1915,0.025,26.96,0
"2024-05-26 23:30:00",1916,0.025,26.96,0
"2024-05-26 23:35:00",1917,0.025,26.96,0
"2024-05-26 23:40:00",1918,0.025,26.96,0
"2024-05-26 23:45:00",1919,0.025,26.95,0
"2024-05-26 23:50:00",1920,0.025,26.95,0
"2024-05-26 23:55:00",1921,0.025,26.93,0
"2024-05-26 24:00:00",1922,0.025,26.94,0
"2024-05-27 00:05:00",1923,0.025,26.94,0
"2024-05-27 00:10:00",1924,0.025,26.93,0
"2024-05-27 00:15:00",1925,0.025,26.93,0
"2024-05-27 00:20:00",1926,0.025,26.92,0
"2024-05-27 00:25:00",1927,0.026,26.91,0
"2024-05-27 00:30:00",1928,0.026,26.91,0
"2024-05-27 00:35:00",1929,0.026,26.91,0
"2024-05-27 00:40:00",1930,0.026,26.9,0
