"TOA5","1417_Afono","CR350","5663","CR350-CELL205.Std.01.04","CPU:Samoa_mesonet_SG_v02.CRB","28596","Hourly"
"TIMESTAMP","RECORD","BattVolt_Min"
"2024-02-11 05:00:00",55,12.79
"2024-02-11 06:00:00",56,12.78
"2024-02-11 07:00:00",57,12.77
"2024-02-11 08:00:00",58,12.78
"2024-02-11 09:00:00",59,12.81
"2024-02-11 10:00:00",60,12.82
"2024-02-11 11:00:00",61,12.85
"2024-02-11 12:00:00",62,12.85
"2024-02-11 13:00:00",63,12.88
"2024-02-11 14:00:00",64,13.03
"2024-02-11 15:00:00",65,13.11
"2024-02-11 16:00:00",66,13.14
"2024-02-11 17:00:00",67,13.08
"2024-02-11 18:00:00",68,12.94
"2024-02-11 19:00:00",69,12.89
"2024-02-11 20:00:00",70,12.87
"2024-02-11 21:00:00",71,12.85
"2024-02-11 22:00:00",72,12.84
"2024-02-11 23:00:00",73,12.82
"2024-02-12 00:00:00",74,12.8
"2024-02-12 01:00:00",75,12.79
"2024-02-12 02:00:00",76,12.78
"2024-02-12 03:00:00",77,12.77
"2024-02-12 04:00:00",78,12.76
"2024-02-12 05:00:00",79,12.75
"2024-02-12 06:00:00",80,12.75
"2024-02-12 07:00:00",81,12.74
"2024-02-12 08:00:00",82,12.74
"2024-02-12 09:00:00",83,12.76
"2024-02-12 10:00:00",84,12.8
"2024-02-12 11:00:00",85,12.82
"2024-02-12 12:00:00",86,12.92
"2024-02-12 13:00:00",87,13.07
"2024-02-12 14:00:00",88,13.16
"2024-02-12 15:00:00",89,13.14
"2024-02-12 16:00:00",90,13.2
"2024-02-12 17:00:00",91,13.07
"2024-02-12 18:00:00",92,12.97
"2024-02-12 19:00:00",93,12.9
"2024-02-12 20:00:00",94,12.88
"2024-02-12 21:00:00",95,12.86
"2024-02-12 22:00:00",96,12.85
"2024-02-12 23:00:00",97,12.84
"2024-02-13 00:00:00",98,12.82
"2024-02-13 01:00:00",99,12.81
"2024-02-13 02:00:00",100,12.8
"2024-02-13 03:00:00",101,12.79
"2024-02-13 04:00:00",102,12.78
"2024-02-13 05:00:00",103,12.77
"2024-02-13 06:00:00",104,12.75
"2024-02-13 07:00:00",105,12.74
"2024-02-13 08:00:00",106,12.75
"2024-02-13 09:00:00",107,12.74
"2024-02-13 10:00:00",108,12.74
"2024-02-13 11:00:00",109,12.78
"2024-02-13 12:00:00",110,12.81
"2024-02-13 13:00:00",111,12.84
"2024-02-13 14:00:00",112,12.88
"2024-02-13 15:00:00",113,13
"2024-02-13 16:00:00",114,12.94
"2024-02-13 17:00:00",115,12.9
"2024-02-13 18:00:00",116,12.84
"2024-02-13 19:00:00",117,12.8
"2024-02-13 20:00:00",118,12.78
"2024-02-13 21:00:00",119,12.76
"2024-02-13 22:00:00",120,12.74
"2024-02-13 23:00:00",121,12.74
"2024-02-14 00:00:00",122,12.73
"2024-02-14 01:00:00",123,12.72
"2024-02-14 02:00:00",124,12.72
"2024-02-14 03:00:00",125,12.71
"2024-02-14 04:00:00",126,12.71
"2024-02-14 05:00:00",127,12.71
"2024-02-14 06:00:00",128,12.7
"2024-02-14 07:00:00",129,12.7
"2024-02-14 08:00:00",130,12.7
"2024-02-14 09:00:00",131,12.72
"2024-02-14 10:00:00",132,12.95
"2024-02-14 11:00:00",133,13.17
"2024-02-14 12:00:00",134,13.16
"2024-02-14 13:00:00",135,13.16
"2024-02-14 14:00:00",136,13.26
"2024-02-14 15:00:00",137,13.11
"2024-02-14 16:00:00",138,13.02
"2024-02-14 17:00:00",139,13.01
"2024-02-14 18:00:00",140,12.94
"2024-02-14 19:00:00",141,12.9
"2024-02-14 20:00:00",142,12.88
"2024-02-14 21:00:00",143,12.87
"2024-02-14 22:00:00",144,12.86
"2024-02-14 23:00:00",145,12.85
"2024-02-15 00:00:00",146,12.85
"2024-02-15 01:00:00",147,12.84
"2024-02-15 02:00:00",148,12.83
"2024-02-15 03:00:00",149,12.81
"2024-02-15 04:00:00",150,12.81
"2024-02-15 05:00:00",151,12.8
"2024-02-15 06:00:00",152,12.79
"2024-02-15 07:00:00",153,12.78
"2024-02-16 15:00:00",154,13.19
"2024-02-16 16:00:00",155,13.16
"2024-02-16 17:00:00",156,13.16
"2024-02-16 18:00:00",157,13.1
"2024-02-16 19:00:00",158,12.97
"2024-02-16 20:00:00",159,12.94
"2024-02-16 21:00:00",160,12.93
"2024-02-16 22:00:00",161,12.91
"2024-02-16 23:00:00",162,12.9
"2024-02-17 00:00:00",163,12.9
"2024-02-17 01:00:00",164,12.89
"2024-02-17 02:00:00",165,12.88
"2024-02-17 03:00:00",166,12.87
"2024-02-17 04:00:00",167,12.86
"2024-02-17 05:00:00",168,12.85
"2024-02-17 06:00:00",169,12.85
"2024-02-17 07:00:00",170,12.83
"2024-02-17 08:00:00",171,12.86
"2024-02-17 09:00:00",172,13.01
"2024-02-17 10:00:00",173,13.16
"2024-02-17 11:00:00",174,13.26
"2024-02-17 12:00:00",175,13.24
"2024-02-23 12:00:00",176,13.47
"2024-02-23 13:00:00",177,13.49
"2024-02-23 14:00:00",178,13.51
"2024-02-23 15:00:00",179,13.44
"2024-02-23 16:00:00",180,13.43
"2024-02-23 17:00:00",181,13.33
"2024-02-23 18:00:00",182,13.11
"2024-02-23 19:00:00",183,13.06
"2024-02-23 20:00:00",184,13.05
"2024-02-23 21:00:00",185,13.03
"2024-02-23 22:00:00",186,13.02
"2024-02-23 23:00:00",187,13.01
"2024-02-24 00:00:00",188,13
"2024-02-24 01:00:00",189,12.98
"2024-02-24 02:00:00",190,12.97
"2024-02-24 03:00:00",191,12.96
"2024-02-24 04:00:00",192,12.94
"2024-02-24 05:00:00",193,12.93
"2024-02-24 06:00:00",194,12.92
"2024-02-24 07:00:00",195,12.91
"2024-02-24 08:00:00",196,12.91
"2024-02-24 09:00:00",197,13.08
"2024-02-24 10:00:00",198,13.27
"2024-02-24 11:00:00",199,13.5
"2024-02-24 12:00:00",200,13.5
"2024-02-24 13:00:00",201,13.5
"2024-02-24 14:00:00",202,13.5
"2024-02-24 15:00:00",203,13.5
"2024-02-24 16:00:00",204,13.39
"2024-02-24 17:00:00",205,13.19
"2024-02-24 18:00:00",206,13.08
"2024-02-24 19:00:00",207,13.06
"2024-02-24 20:00:00",208,13.04
"2024-02-24 21:00:00",209,13.03
"2024-02-28 12:00:00",210,13.49
"2024-02-28 13:00:00",211,13.5
"2024-02-28 14:00:00",212,13.51
"2024-02-28 15:00:00",213,13.51
"2024-02-28 16:00:00",214,13.51
"2024-02-28 17:00:00",215,13.36
"2024-02-28 18:00:00",216,13.13
"2024-02-28 19:00:00",217,13.08
"2024-02-28 20:00:00",218,13.06
"2024-02-28 21:00:00",219,13.04
"2024-02-28 22:00:00",220,13.03
"2024-02-28 23:00:00",221,13.02
"2024-02-29 00:00:00",222,13
"2024-02-29 01:00:00",223,12.98
"2024-02-29 02:00:00",224,12.97
"2024-02-29 03:00:00",225,12.94
"2024-02-29 04:00:00",226,12.93
"2024-02-29 05:00:00",227,12.91
"2024-02-29 06:00:00",228,12.91
"2024-02-29 07:00:00",229,12.9
"2024-02-29 08:00:00",230,12.91
"2024-02-29 09:00:00",231,13.11
"2024-02-29 10:00:00",232,13.17
"2024-02-29 11:00:00",233,13.41
"2024-02-29 12:00:00",234,13.47
"2024-02-29 13:00:00",235,13.5
"2024-02-29 14:00:00",236,13.49
"2024-02-29 15:00:00",237,13.39
"2024-02-29 16:00:00",238,13.24
"2024-02-29 17:00:00",239,13.21
"2024-02-29 18:00:00",240,13.1
"2024-02-29 19:00:00",241,13.06
"2024-02-29 20:00:00",242,13.05
"2024-02-29 21:00:00",243,13.04
"2024-02-29 22:00:00",244,13.02
"2024-02-29 23:00:00",245,13.01
"2024-03-01 00:00:00",246,12.99
"2024-03-01 01:00:00",247,12.98
"2024-03-01 02:00:00",248,12.96
"2024-03-01 03:00:00",249,12.94
"2024-03-01 04:00:00",250,12.92
"2024-03-01 05:00:00",251,12.91
"2024-03-01 06:00:00",252,12.91
"2024-03-01 07:00:00",253,12.9
"2024-03-01 08:00:00",254,12.92
"2024-03-01 09:00:00",255,13.04
"2024-03-01 10:00:00",256,13.29
"2024-03-01 11:00:00",257,13.44
"2024-03-01 12:00:00",258,13.49
"2024-03-01 13:00:00",259,13.5
"2024-03-01 14:00:00",260,13.42
"2024-03-01 15:00:00",261,13.51
"2024-03-01 16:00:00",262,13.4
"2024-03-01 17:00:00",263,13.38
"2024-03-01 18:00:00",264,13.14
"2024-03-01 19:00:00",265,13.08
"2024-03-01 20:00:00",266,13.06
"2024-03-01 21:00:00",267,13.05
"2024-03-01 22:00:00",268,13.04
"2024-03-01 23:00:00",269,13.03
"2024-03-02 00:00:00",270,13.01
"2024-03-02 01:00:00",271,13
"2024-03-02 02:00:00",272,12.99
"2024-03-02 03:00:00",273,12.96
"2024-03-02 04:00:00",274,12.95
"2024-03-02 05:00:00",275,12.93
"2024-03-02 06:00:00",276,12.92
"2024-03-02 07:00:00",277,12.92
"2024-03-02 08:00:00",278,12.92
"2024-03-02 09:00:00",279,13.03
"2024-03-02 10:00:00",280,13.29
"2024-03-02 11:00:00",281,13.45
"2024-03-02 12:00:00",282,13.5
"2024-03-02 13:00:00",283,13.5
"2024-03-02 14:00:00",284,13.51
"2024-03-02 15:00:00",285,13.51
"2024-03-02 16:00:00",286,13.49
"2024-03-02 17:00:00",287,13.34
"2024-03-02 18:00:00",288,13.11
"2024-03-02 19:00:00",289,13.07
"2024-03-02 20:00:00",290,13.06
"2024-03-02 21:00:00",291,13.04
"2024-03-02 22:00:00",292,13.04
"2024-03-02 23:00:00",293,13.02
"2024-03-03 00:00:00",294,13
"2024-03-03 01:00:00",295,12.99
"2024-03-03 02:00:00",296,12.98
"2024-03-03 03:00:00",297,12.96
"2024-03-03 04:00:00",298,12.94
"2024-03-03 05:00:00",299,12.93
"2024-03-03 06:00:00",300,12.91
"2024-03-03 07:00:00",301,12.91
"2024-03-03 08:00:00",302,12.93
"2024-03-03 09:00:00",303,13.12
"2024-03-03 10:00:00",304,13.41
"2024-03-03 11:00:00",305,13.48
"2024-03-03 12:00:00",306,13.51
"2024-03-03 13:00:00",307,13.46
"2024-03-03 14:00:00",308,13.48
"2024-03-03 15:00:00",309,13.51
"2024-03-03 16:00:00",310,13.51
"2024-03-03 17:00:00",311,13.35
"2024-03-03 18:00:00",312,13.2
"2024-03-03 19:00:00",313,13.09
"2024-03-03 20:00:00",314,13.07
"2024-03-03 21:00:00",315,13.05
"2024-03-03 22:00:00",316,13.05
"2024-03-03 23:00:00",317,13.03
"2024-03-04 00:00:00",318,13.02
"2024-03-04 01:00:00",319,13.01
"2024-03-04 02:00:00",320,12.99
"2024-03-04 03:00:00",321,12.97
"2024-03-04 04:00:00",322,12.95
"2024-03-04 05:00:00",323,12.94
"2024-03-04 06:00:00",324,12.92
"2024-03-04 07:00:00",325,12.91
"2024-03-04 08:00:00",326,12.92
"2024-03-04 09:00:00",327,13.12
"2024-03-04 10:00:00",328,13.33
"2024-03-04 11:00:00",329,13.47
"2024-03-04 12:00:00",330,13.5
"2024-03-04 13:00:00",331,13.51
"2024-03-04 14:00:00",332,13.51
"2024-03-04 15:00:00",333,13.51
"2024-03-04 16:00:00",334,13.49
"2024-03-04 17:00:00",335,13.25
"2024-03-04 18:00:00",336,13.18
"2024-03-04 19:00:00",337,13.08
"2024-03-04 20:00:00",338,13.07
"2024-03-04 21:00:00",339,13.05
"2024-03-04 22:00:00",340,13.04
"2024-03-04 23:00:00",341,13.03
"2024-03-05 00:00:00",342,13.02
"2024-03-05 01:00:00",343,12.99
"2024-03-05 02:00:00",344,12.97
"2024-03-05 03:00:00",345,12.95
"2024-03-05 04:00:00",346,12.93
"2024-03-05 05:00:00",347,12.91
"2024-03-05 06:00:00",348,12.9
"2024-03-05 07:00:00",349,12.9
"2024-03-05 08:00:00",350,12.91
"2024-03-05 09:00:00",351,13.02
"2024-03-05 10:00:00",352,13.33
"2024-03-05 11:00:00",353,13.42
"2024-03-05 12:00:00",354,13.5
"2024-03-05 13:00:00",355,13.5
"2024-03-05 14:00:00",356,13.44
"2024-03-05 15:00:00",357,13.51
"2024-03-05 16:00:00",358,13.5
"2024-03-05 17:00:00",359,13.31
"2024-03-05 18:00:00",360,13.13
"2024-03-05 19:00:00",361,13.07
"2024-03-05 20:00:00",362,13.06
"2024-03-05 21:00:00",363,13.05
"2024-03-05 22:00:00",364,13.03
"2024-03-05 23:00:00",365,13.02
"2024-03-06 00:00:00",366,13
"2024-03-06 01:00:00",367,12.98
"2024-03-06 02:00:00",368,12.96
"2024-03-06 03:00:00",369,12.93
"2024-03-06 04:00:00",370,12.92
"2024-03-06 05:00:00",371,12.9
"2024-03-06 06:00:00",372,12.89
"2024-04-01 23:00:00",373,13.03
"2024-04-02 00:00:00",374,13.02
"2024-04-02 01:00:00",375,13
"2024-04-02 02:00:00",376,12.97
"2024-04-02 03:00:00",377,12.95
"2024-04-02 04:00:00",378,12.92
"2024-04-02 05:00:00",379,12.9
"2024-04-02 06:00:00",380,12.9
"2024-04-02 07:00:00",381,12.9
"2024-04-02 08:00:00",382,12.91
"2024-04-02 09:00:00",383,12.95
"2024-04-02 10:00:00",384,13.34
"2024-04-02 11:00:00",385,13.42
"2024-04-02 12:00:00",386,13.53
"2024-04-02 13:00:00",387,13.27
"2024-04-02 14:00:00",388,13.44
"2024-04-02 15:00:00",389,13.45
"2024-04-02 16:00:00",390,13.54
"2024-04-02 17:00:00",391,13.35
"2024-04-02 18:00:00",392,13.15
"2024-04-02 19:00:00",393,13.1
"2024-04-02 20:00:00",394,13.08
"2024-04-02 21:00:00",395,13.07
"2024-04-02 22:00:00",396,13.05
"2024-04-02 23:00:00",397,13.04
"2024-04-03 00:00:00",398,13.02
"2024-04-03 01:00:00",399,13
"2024-04-03 02:00:00",400,12.98
"2024-04-03 03:00:00",401,12.96
"2024-04-03 04:00:00",402,12.94
"2024-04-03 05:00:00",403,12.92
"2024-04-03 06:00:00",404,12.91
"2024-04-03 07:00:00",405,12.91
"2024-04-03 08:00:00",406,12.92
"2024-04-03 09:00:00",407,13
"2024-04-03 10:00:00",408,13.31
"2024-04-03 11:00:00",409,13.53
"2024-04-03 12:00:00",410,13.54
"2024-04-03 13:00:00",411,13.54
"2024-04-03 14:00:00",412,13.52
"2024-04-03 15:00:00",413,13.44
"2024-04-03 16:00:00",414,13.44
"2024-04-03 17:00:00",415,13.36
"2024-04-03 18:00:00",416,13.21
"2024-04-03 19:00:00",417,13.1
"2024-04-03 20:00:00",418,13.09
"2024-04-03 21:00:00",419,13.07
"2024-04-03 22:00:00",420,13.06
"2024-04-03 23:00:00",421,13.05
"2024-04-04 00:00:00",422,13.04
"2024-04-04 01:00:00",423,13.02
"2024-04-04 02:00:00",424,13.01
"2024-04-04 03:00:00",425,12.99
"2024-04-04 04:00:00",426,12.97
"2024-04-04 05:00:00",427,12.95
"2024-04-04 06:00:00",428,12.94
"2024-04-04 07:00:00",429,12.93
"2024-04-04 08:00:00",430,12.94
"2024-04-04 09:00:00",431,13.08
"2024-04-04 10:00:00",432,13.29
"2024-04-04 11:00:00",433,13.53
"2024-04-04 12:00:00",434,13.54
"2024-04-04 13:00:00",435,13.54
"2024-04-04 14:00:00",436,13.39
"2024-04-04 15:00:00",437,13.54
"2024-04-04 16:00:00",438,13.55
"2024-04-04 17:00:00",439,13.4
"2024-04-04 18:00:00",440,13.13
"2024-04-04 19:00:00",441,13.1
"2024-04-04 20:00:00",442,13.08
"2024-04-04 21:00:00",443,13.07
"2024-04-04 22:00:00",444,13.06
"2024-04-04 23:00:00",445,13.05
"2024-04-05 00:00:00",446,13.03
"2024-04-05 01:00:00",447,13.01
"2024-04-05 02:00:00",448,13
"2024-04-05 03:00:00",449,12.97
"2024-04-05 04:00:00",450,12.95
"2024-04-05 05:00:00",451,12.93
"2024-04-05 06:00:00",452,12.92
"2024-04-05 07:00:00",453,12.92
"2024-04-05 08:00:00",454,12.93
"2024-04-05 09:00:00",455,13.07
"2024-04-05 10:00:00",456,13.48
"2024-04-05 11:00:00",457,13.53
"2024-04-05 12:00:00",458,13.54
"2024-04-05 13:00:00",459,13.54
"2024-04-05 14:00:00",460,13.54
"2024-04-05 15:00:00",461,13.55
"2024-04-05 16:00:00",462,13.53
"2024-04-05 17:00:00",463,13.32
"2024-04-05 18:00:00",464,13.18
"2024-04-05 19:00:00",465,13.11
"2024-04-05 20:00:00",466,13.09
"2024-04-05 21:00:00",467,13.08
"2024-04-05 22:00:00",468,13.06
"2024-04-05 23:00:00",469,13.05
"2024-04-06 00:00:00",470,13.03
"2024-04-06 01:00:00",471,13.02
"2024-04-06 02:00:00",472,13.01
"2024-04-06 03:00:00",473,12.99
"2024-04-06 04:00:00",474,12.97
"2024-04-06 05:00:00",475,12.95
"2024-04-06 06:00:00",476,12.93
"2024-04-06 07:00:00",477,12.92
"2024-04-06 08:00:00",478,12.95
"2024-04-06 09:00:00",479,13.13
"2024-04-06 10:00:00",480,13.49
"2024-04-06 11:00:00",481,13.54
"2024-04-06 12:00:00",482,13.54
"2024-04-06 13:00:00",483,13.54
"2024-04-06 14:00:00",484,13.55
"2024-04-06 15:00:00",485,13.54
"2024-04-06 16:00:00",486,13.55
"2024-04-06 17:00:00",487,13.43
"2024-04-06 18:00:00",488,13.16
"2024-04-06 19:00:00",489,13.11
"2024-04-06 20:00:00",490,13.09
"2024-04-06 21:00:00",491,13.08
"2024-04-06 22:00:00",492,13.07
"2024-04-06 23:00:00",493,13.05
"2024-04-07 00:00:00",494,13.04
"2024-04-07 01:00:00",495,13.02
"2024-04-07 02:00:00",496,13
"2024-04-07 03:00:00",497,12.99
"2024-04-07 04:00:00",498,12.97
"2024-04-07 05:00:00",499,12.94
"2024-04-07 06:00:00",500,12.93
"2024-04-07 07:00:00",501,12.92
"2024-04-07 08:00:00",502,12.92
"2024-04-07 09:00:00",503,13.08
"2024-04-07 10:00:00",504,13.44
"2024-04-07 11:00:00",505,13.53
"2024-04-07 12:00:00",506,13.54
"2024-04-07 13:00:00",507,13.49
"2024-04-07 14:00:00",508,13.54
"2024-04-07 15:00:00",509,13.35
"2024-04-07 16:00:00",510,13.42
"2024-04-07 17:00:00",511,13.27
"2024-04-07 18:00:00",512,13.13
"2024-04-07 19:00:00",513,13.1
"2024-04-07 20:00:00",514,13.08
"2024-04-07 21:00:00",515,13.07
"2024-04-07 22:00:00",516,13.06
"2024-04-07 23:00:00",517,13.04
"2024-04-08 00:00:00",518,13.02
"2024-04-08 01:00:00",519,13.01
"2024-04-08 02:00:00",520,12.99
"2024-04-08 03:00:00",521,12.97
"2024-04-08 04:00:00",522,12.95
"2024-04-08 05:00:00",523,12.92
"2024-04-08 06:00:00",524,12.92
"2024-04-08 07:00:00",525,12.91
"2024-04-08 08:00:00",526,12.92
"2024-04-08 09:00:00",527,13.14
"2024-04-08 10:00:00",528,13.47
"2024-04-08 11:00:00",529,13.53
"2024-04-08 12:00:00",530,13.5
"2024-04-08 13:00:00",531,13.41
"2024-04-08 14:00:00",532,13.22
"2024-04-08 15:00:00",533,13.26
"2024-04-08 16:00:00",534,13.35
"2024-04-08 17:00:00",535,13.38
"2024-04-08 18:00:00",536,13.12
"2024-04-08 19:00:00",537,13.08
"2024-04-08 20:00:00",538,13.07
"2024-04-08 21:00:00",539,13.06
"2024-04-08 22:00:00",540,13.04
"2024-04-08 23:00:00",541,13.03
"2024-04-09 00:00:00",542,13
"2024-04-09 01:00:00",543,12.99
"2024-04-09 02:00:00",544,12.97
"2024-04-09 03:00:00",545,12.94
"2024-04-09 04:00:00",546,12.92
"2024-04-09 05:00:00",547,12.91
"2024-04-09 06:00:00",548,12.91
"2024-04-09 07:00:00",549,12.9
"2024-04-09 08:00:00",550,12.91
"2024-04-09 09:00:00",551,13.02
"2024-04-09 10:00:00",552,13.46
"2024-04-09 11:00:00",553,13.53
"2024-04-09 12:00:00",554,13.48
"2024-04-09 13:00:00",555,13.45
"2024-04-09 14:00:00",556,13.54
"2024-04-09 15:00:00",557,13.54
"2024-04-09 16:00:00",558,13.49
"2024-04-09 17:00:00",559,13.26
"2024-04-09 18:00:00",560,13.13
"2024-04-09 19:00:00",561,13.1
"2024-04-09 20:00:00",562,13.08
"2024-04-09 21:00:00",563,13.07
"2024-04-09 22:00:00",564,13.05
"2024-04-09 23:00:00",565,13.04
"2024-04-10 00:00:00",566,13.02
"2024-04-10 01:00:00",567,13
"2024-04-10 02:00:00",568,12.98
"2024-04-10 03:00:00",569,12.96
"2024-04-10 04:00:00",570,12.94
"2024-04-10 05:00:00",571,12.92
"2024-04-10 06:00:00",572,12.91
"2024-04-10 07:00:00",573,12.91
"2024-04-10 08:00:00",574,12.92
"2024-04-10 09:00:00",575,12.95
"2024-04-10 10:00:00",576,13.29
"2024-04-10 11:00:00",577,13.53
"2024-04-10 12:00:00",578,13.54
"2024-04-10 13:00:00",579,13.54
"2024-04-10 14:00:00",580,13.5
"2024-04-10 15:00:00",581,13.49
"2024-04-10 16:00:00",582,13.41
"2024-04-10 17:00:00",583,13.21
"2024-04-10 18:00:00",584,13.12
"2024-04-10 19:00:00",585,13.1
"2024-04-10 20:00:00",586,13.08
"2024-04-10 21:00:00",587,13.07
"2024-04-10 22:00:00",588,13.05
"2024-04-10 23:00:00",589,13.04
"2024-04-11 00:00:00",590,13.02
"2024-04-11 01:00:00",591,13
"2024-04-11 02:00:00",592,12.97
"2024-04-11 03:00:00",593,12.95
"2024-04-11 04:00:00",594,12.93
"2024-04-11 05:00:00",595,12.92
"2024-04-11 06:00:00",596,12.91
"2024-04-11 07:00:00",597,12.91
"2024-04-11 08:00:00",598,12.91
"2024-04-11 09:00:00",599,13
"2024-04-11 10:00:00",600,13.29
"2024-04-11 11:00:00",601,13.46
"2024-04-11 12:00:00",602,13.54
"2024-04-11 13:00:00",603,13.54
"2024-04-11 14:00:00",604,13.52
"2024-04-11 15:00:00",605,13.45
"2024-04-11 16:00:00",606,13.33
"2024-04-11 17:00:00",607,13.31
"2024-04-11 18:00:00",608,13.13
"2024-04-11 19:00:00",609,13.1
"2024-04-11 20:00:00",610,13.08
"2024-04-11 21:00:00",611,13.07
"2024-04-11 22:00:00",612,13.06
"2024-04-11 23:00:00",613,13.04
"2024-04-12 00:00:00",614,13.03
"2024-04-12 01:00:00",615,13.01
"2024-04-12 02:00:00",616,12.99
"2024-04-12 03:00:00",617,12.97
"2024-04-12 04:00:00",618,12.95
"2024-04-12 05:00:00",619,12.93
"2024-04-12 06:00:00",620,12.92
"2024-04-12 07:00:00",621,12.91
"2024-04-12 08:00:00",622,12.91
"2024-04-12 09:00:00",623,12.92
"2024-04-12 10:00:00",624,12.93
"2024-04-12 11:00:00",625,13.21
"2024-04-12 12:00:00",626,13.16
"2024-04-12 13:00:00",627,13.18
"2024-04-12 14:00:00",628,13.46
"2024-04-12 15:00:00",629,13.54
"2024-04-12 16:00:00",630,13.54
"2024-04-12 17:00:00",631,13.44
"2024-04-12 18:00:00",632,13.16
"2024-04-12 19:00:00",633,13.1
"2024-04-12 20:00:00",634,13.08
"2024-04-12 21:00:00",635,13.06
"2024-04-12 22:00:00",636,13.04
"2024-04-12 23:00:00",637,13.01
"2024-04-13 00:00:00",638,12.98
"2024-04-13 01:00:00",639,12.95
"2024-04-13 02:00:00",640,12.92
"2024-04-13 03:00:00",641,12.91
"2024-04-13 04:00:00",642,12.91
"2024-04-13 05:00:00",643,12.91
"2024-04-13 06:00:00",644,12.9
"2024-04-13 07:00:00",645,12.9
"2024-04-13 08:00:00",646,12.92
"2024-04-13 09:00:00",647,13.1
"2024-04-13 10:00:00",648,13.36
"2024-04-13 11:00:00",649,13.49
"2024-04-13 12:00:00",650,13.53
"2024-04-13 13:00:00",651,13.54
"2024-04-13 14:00:00",652,13.52
"2024-04-13 15:00:00",653,13.49
"2024-04-13 16:00:00",654,13.48
"2024-04-13 17:00:00",655,13.32
"2024-04-13 18:00:00",656,13.14
"2024-04-13 19:00:00",657,13.1
"2024-04-13 20:00:00",658,13.08
"2024-04-13 21:00:00",659,13.07
"2024-04-13 22:00:00",660,13.06
"2024-04-13 23:00:00",661,13.05
"2024-04-14 00:00:00",662,13.03
"2024-04-14 01:00:00",663,13.01
"2024-04-14 02:00:00",664,13
"2024-04-14 03:00:00",665,12.98
"2024-04-14 04:00:00",666,12.96
"2024-04-14 05:00:00",667,12.95
"2024-04-14 06:00:00",668,12.93
"2024-04-14 07:00:00",669,12.92
"2024-04-14 08:00:00",670,12.92
"2024-04-14 09:00:00",671,13.05
"2024-04-14 10:00:00",672,13.36
"2024-04-14 11:00:00",673,13.48
"2024-04-14 12:00:00",674,13.54
"2024-04-14 13:00:00",675,13.49
"2024-04-14 14:00:00",676,13.33
"2024-04-14 15:00:00",677,13.49
"2024-04-14 16:00:00",678,13.42
"2024-04-14 17:00:00",679,13.27
"2024-04-14 18:00:00",680,13.12
"2024-04-14 19:00:00",681,13.09
"2024-04-14 20:00:00",682,13.08
"2024-04-14 21:00:00",683,13.07
"2024-04-14 22:00:00",684,13.06
"2024-04-14 23:00:00",685,13.04
"2024-04-15 00:00:00",686,13.03
"2024-04-15 01:00:00",687,13.01
"2024-04-15 02:00:00",688,12.99
"2024-04-15 03:00:00",689,12.97
"2024-04-15 04:00:00",690,12.95
