,Date,Total_flow_CFS,Base_flow_CFS,Runoff_CFS,Month
0,2016-03-28,3.984053999241653,,,3
1,2016-03-29,7.050917947615518,,,3
2,2016-03-30,12.942051236569116,,,3
3,2016-03-31,1.8119457271443842,1.8119457271443842,0.0,3
4,2016-04-01,4.551321098604915,1.7936765242512234,2.7576445743536917,4
5,2016-04-02,33.669191607628726,1.7754073213580626,31.893784286270662,4
6,2016-04-03,2.453810457984861,1.757138118464902,0.696672339519959,4
7,2016-04-04,1.7205997126785804,1.7388689155717412,0.0,4
8,2016-04-05,2.555849879693899,1.7205997126785804,0.8352501670153185,4
9,2016-04-06,5.273707010224465,1.691231096833405,3.5824759133910598,4
10,2016-04-07,1.6529838445239937,1.6618624809882299,0.0,4
11,2016-04-08,1.573756633452704,1.6324938651430545,0.0,4
12,2016-04-09,21.484402223848374,1.6031252492978794,19.881276974550495,4
13,2016-04-10,54.856710268773824,1.573756633452704,53.28295363532112,4
14,2016-04-11,20.87018528112785,1.6696619417285528,19.200523339399297,4
15,2016-04-12,18.321601972971578,1.7655672500044015,16.556034722967176,4
16,2016-04-13,29.182294487573124,1.8614725582802505,27.320821929292872,4
17,2016-04-14,47.47976764805098,1.9573778665560992,45.52238978149488,4
18,2016-04-15,38.9491323310574,2.053283174831948,36.89584915622545,4
19,2016-04-16,11.902790786408302,2.149188483107797,9.753602303300504,4
20,2016-04-17,6.575422615915251,2.2450937913836455,4.330328824531605,4
21,2016-04-18,7.008672879802321,2.3409990996594945,4.667673780142826,4
22,2016-04-19,10.855805766082376,2.436904407935343,8.418901358147034,4
23,2016-04-20,4.60888499736132,2.532809716211192,2.0760752811501284,4
24,2016-04-21,2.532809716211192,2.5760168016934446,0.0,4
25,2016-04-22,12.113505925350104,2.619223887175697,9.494282038174408,4
26,2016-04-23,26.95426348198221,2.6624309726579494,24.29183250932426,4
27,2016-04-24,5.335421310564915,2.705638058140202,2.6297832524247133,4
28,2016-04-25,3.281489645868152,2.7488451436224546,0.5326445022456974,4
29,2016-04-26,10.870105993942891,2.792052229104707,8.078053764838184,4
30,2016-04-27,4.726155030813254,2.83525931458696,1.8908957162262938,4
31,2016-04-28,2.964880571033717,2.878466400069212,0.08641417096450521,4
32,2016-04-29,39.49575112061772,2.9216734855514646,36.57407763506625,4
33,2016-04-30,89.48373105812388,2.964880571033717,86.51885048709016,4
