Date,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
4/5/2017 9:30,14.8894,79.151,Logged,,,,
4/5/2017 9:45,14.8717,77.923,,,,,
4/5/2017 10:00,14.8651,77.923,,,,,
4/5/2017 10:15,14.8717,77.923,,,,,
4/5/2017 10:30,14.8696,77.923,,,,,
4/5/2017 10:45,14.8606,77.923,,,,,
4/5/2017 11:00,14.851,77.749,,,,,
4/5/2017 11:15,14.8442,77.749,,,,,
4/5/2017 11:30,14.842,77.749,,,,,
4/5/2017 11:45,14.8397,77.749,,,,,
4/5/2017 12:00,14.833,77.749,,,,,
4/5/2017 12:15,14.824,77.749,,,,,
4/5/2017 12:30,14.8217,77.749,,,,,
4/5/2017 12:45,14.8172,77.749,,,,,
4/5/2017 13:00,14.815,77.749,,,,,
4/5/2017 13:15,14.815,77.749,,,,,
4/5/2017 13:30,14.8735,77.749,,,,,
4/5/2017 13:45,14.9297,77.749,,,,,
4/5/2017 14:00,15.1293,77.574,,,,,
4/5/2017 14:15,15.2997,77.4,,,,,
4/5/2017 14:30,15.158,77.4,,,,,
4/5/2017 14:45,15.0799,77.574,,,,,
4/5/2017 15:00,15.0259,77.574,,,,,
4/5/2017 15:15,14.9814,77.749,,,,,
4/5/2017 15:30,14.9724,77.749,,,,,
4/5/2017 15:45,14.9438,77.923,,,,,
4/5/2017 16:00,14.9235,77.923,,,,,
4/5/2017 16:15,14.919,77.923,,,,,
4/5/2017 16:30,14.91,77.923,,,,,
4/5/2017 16:45,14.9106,78.098,,,,,
4/5/2017 17:00,14.8994,78.098,,,,,
4/5/2017 17:15,14.8971,78.098,,,,,
4/5/2017 17:30,14.8926,78.098,,,,,
4/5/2017 17:45,14.8904,78.098,,,,,
4/5/2017 18:00,14.8926,78.098,,,,,
4/5/2017 18:15,14.8815,78.098,,,,,
4/5/2017 18:30,14.8836,78.098,,,,,
4/5/2017 18:45,14.8859,78.098,,,,,
4/5/2017 19:00,14.8791,78.098,,,,,
4/5/2017 19:15,14.8815,78.098,,,,,
4/5/2017 19:30,14.8859,78.098,,,,,
4/5/2017 19:45,14.8815,78.098,,,,,
4/5/2017 20:00,14.883,77.923,,,,,
4/5/2017 20:15,14.8875,77.923,,,,,
4/5/2017 20:30,14.883,77.923,,,,,
4/5/2017 20:45,14.8854,77.923,,,,,
4/5/2017 21:00,14.8762,77.923,,,,,
4/5/2017 21:15,14.8786,77.923,,,,,
4/5/2017 21:30,14.8762,77.923,,,,,
4/5/2017 21:45,14.8696,77.923,,,,,
4/5/2017 22:00,14.8717,77.923,,,,,
4/5/2017 22:15,14.8672,77.923,,,,,
4/5/2017 22:30,14.8627,77.923,,,,,
4/5/2017 22:45,14.8537,77.923,,,,,
4/5/2017 23:00,14.8471,77.923,,,,,
4/5/2017 23:15,14.8448,77.923,,,,,
4/5/2017 23:30,14.8426,77.923,,,,,
4/5/2017 23:45,14.8403,77.923,,,,,
4/6/2017 0:00,14.8426,77.923,,,,,
4/6/2017 0:15,14.8358,77.923,,,,,
4/6/2017 0:30,14.8313,77.923,,,,,
4/6/2017 0:45,14.8246,77.923,,,,,
4/6/2017 1:00,14.8246,77.923,,,,,
4/6/2017 1:15,14.8201,77.923,,,,,
4/6/2017 1:30,14.8133,77.923,,,,,
4/6/2017 1:45,14.8111,77.923,,,,,
4/6/2017 2:00,14.8043,77.923,,,,,
4/6/2017 2:15,14.7998,77.923,,,,,
4/6/2017 2:30,14.7976,77.923,,,,,
4/6/2017 2:45,14.7937,78.098,,,,,
4/6/2017 3:00,14.7959,78.098,,,,,
4/6/2017 3:15,14.7914,78.098,,,,,
4/6/2017 3:30,14.7914,78.098,,,,,
4/6/2017 3:45,14.7869,78.098,,,,,
4/6/2017 4:00,14.7847,78.098,,,,,
4/6/2017 4:15,14.7824,78.098,,,,,
4/6/2017 4:30,14.7847,78.098,,,,,
4/6/2017 4:45,14.7824,78.098,,,,,
4/6/2017 5:00,14.7847,78.098,,,,,
4/6/2017 5:15,14.7847,78.098,,,,,
4/6/2017 5:30,14.7847,78.098,,,,,
4/6/2017 5:45,14.7847,78.098,,,,,
4/6/2017 6:00,14.7914,78.098,,,,,
4/6/2017 6:15,14.7914,78.098,,,,,
4/6/2017 6:30,14.7869,78.098,,,,,
4/6/2017 6:45,14.7914,78.098,,,,,
4/6/2017 7:00,14.8004,78.098,,,,,
4/6/2017 7:15,14.7982,78.098,,,,,
4/6/2017 7:30,14.7982,78.098,,,,,
4/6/2017 7:45,14.8004,78.098,,,,,
