Date/Time,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
8/25/2017 10:45,14.823,78.449,Logged,,,,
8/25/2017 11:00,14.8214,77.923,,,,,
8/25/2017 11:15,14.8195,78.098,,,,,
8/25/2017 11:30,14.8152,78.274,,,,,
8/25/2017 11:45,14.8095,78.8,,,,,
8/25/2017 12:00,14.8076,78.975,,,,,
8/25/2017 12:15,14.8065,78.624,,,,,
8/25/2017 12:30,14.8017,78.624,,,,,
8/25/2017 12:45,14.7968,78.624,,,,,
8/25/2017 13:00,14.7998,78.8,,,,,
8/25/2017 13:15,14.7973,78.8,,,,,
8/25/2017 13:30,14.7949,78.8,,,,,
8/25/2017 13:45,14.7936,79.151,,,,,
8/25/2017 14:00,14.7915,80.029,,,,,
8/25/2017 14:15,14.7904,79.678,,,,,
8/25/2017 14:30,14.7843,79.326,,,,,
8/25/2017 14:45,14.7795,79.326,,,,,
8/25/2017 15:00,14.782,79.326,,,,,
8/25/2017 15:15,14.7807,79.678,,,,,
8/25/2017 15:30,14.7788,79.853,,,,,
8/25/2017 15:45,14.7776,79.502,,,,,
8/25/2017 16:00,14.7789,79.151,,,,,
8/25/2017 16:15,14.7778,78.8,,,,,
8/25/2017 16:30,14.7766,78.449,,,,,
8/25/2017 16:45,14.7809,78.274,,,,,
8/25/2017 17:00,14.7828,78.098,,,,,
8/25/2017 17:15,14.7847,77.923,,,,,
8/25/2017 17:30,14.7841,77.749,,,,,
8/25/2017 17:45,14.7836,77.574,,,,,
8/25/2017 18:00,14.7879,77.4,,,,,
8/25/2017 18:15,14.7879,77.4,,,,,
8/25/2017 18:30,14.7923,77.225,,,,,
8/25/2017 18:45,14.7947,77.225,,,,,
8/25/2017 19:00,14.7966,77.05,,,,,
8/25/2017 19:15,14.7991,77.05,,,,,
8/25/2017 19:30,14.7985,76.876,,,,,
8/25/2017 19:45,14.801,76.876,,,,,
8/25/2017 20:00,14.8033,76.876,,,,,
8/25/2017 20:15,14.8057,76.876,,,,,
8/25/2017 20:30,14.8082,76.876,,,,,
8/25/2017 20:45,14.8052,76.703,,,,,
8/25/2017 21:00,14.8052,76.703,,,,,
8/25/2017 21:15,14.8076,76.703,,,,,
8/25/2017 21:30,14.8076,76.703,,,,,
8/25/2017 21:45,14.8101,76.703,,,,,
8/25/2017 22:00,14.8101,76.703,,,,,
8/25/2017 22:15,14.8101,76.703,,,,,
8/25/2017 22:30,14.8101,76.703,,,,,
8/25/2017 22:45,14.8101,76.703,,,,,
8/25/2017 23:00,14.8047,76.528,,,,,
8/25/2017 23:15,14.8101,76.703,,,,,
8/25/2017 23:30,14.807,76.528,,,,,
8/25/2017 23:45,14.8095,76.528,,,,,
8/26/2017 0:00,14.8047,76.528,,,,,
8/26/2017 0:15,14.807,76.528,,,,,
8/26/2017 0:30,14.8066,76.354,,,,,
8/26/2017 0:45,14.8017,76.354,,,,,
8/26/2017 1:00,14.8041,76.354,,,,,
8/26/2017 1:15,14.7992,76.354,,,,,
8/26/2017 1:30,14.8011,76.181,,,,,
8/26/2017 1:45,14.7986,76.181,,,,,
8/26/2017 2:00,14.7962,76.181,,,,,
8/26/2017 2:15,14.8036,76.181,,,,,
8/26/2017 2:30,14.8023,76.528,,,,,
8/26/2017 2:45,14.8023,76.528,,,,,
8/26/2017 3:00,14.7979,76.703,,,,,
8/26/2017 3:15,14.7973,76.528,,,,,
8/26/2017 3:30,14.7998,76.528,,,,,
8/26/2017 3:45,14.7973,76.528,,,,,
8/26/2017 4:00,14.7973,76.528,,,,,
8/26/2017 4:15,14.8023,76.528,,,,,
8/26/2017 4:30,14.8023,76.528,,,,,
8/26/2017 4:45,14.7998,76.528,,,,,
8/26/2017 5:00,14.8047,76.528,,,,,
8/26/2017 5:15,14.8017,76.354,,,,,
8/26/2017 5:30,14.8017,76.354,,,,,
8/26/2017 5:45,14.8023,76.528,,,,,
8/26/2017 6:00,14.8041,76.354,,,,,
8/26/2017 6:15,14.8089,76.354,,,,,
8/26/2017 6:30,14.8066,76.354,,,,,
8/26/2017 6:45,14.8089,76.354,,,,,
8/26/2017 7:00,14.8114,76.354,,,,,
8/26/2017 7:15,14.8089,76.354,,,,,
8/26/2017 7:30,14.8114,76.354,,,,,
8/26/2017 7:45,14.8085,76.181,,,,,
8/26/2017 8:00,14.8114,76.354,,,,,
