Date,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
4/22/2017 16:15,14.5936,82.152,Logged,,,,
4/22/2017 16:30,14.7299,82.152,,,,,
4/22/2017 16:45,14.7322,82.152,,,,,
4/22/2017 17:00,14.7339,81.975,,,,,
4/22/2017 17:15,14.7332,81.797,,,,,
4/22/2017 17:30,14.7348,81.621,,,,,
4/22/2017 17:45,14.7364,81.442,,,,,
4/22/2017 18:00,14.7403,81.266,,,,,
4/22/2017 18:15,14.745,81.266,,,,,
4/22/2017 18:30,14.7442,81.09,,,,,
4/22/2017 18:45,14.7466,81.09,,,,,
4/22/2017 19:00,14.7528,80.911,,,,,
4/22/2017 19:15,14.7528,80.911,,,,,
4/22/2017 19:30,14.7567,80.735,,,,,
4/22/2017 19:45,14.7614,80.735,,,,,
4/22/2017 20:00,14.759,80.735,,,,,
4/22/2017 20:15,14.7606,80.559,,,,,
4/22/2017 20:30,14.763,80.559,,,,,
4/22/2017 20:45,14.763,80.559,,,,,
4/22/2017 21:00,14.7624,80.382,,,,,
4/22/2017 21:15,14.7647,80.382,,,,,
4/22/2017 21:30,14.7669,80.382,,,,,
4/22/2017 21:45,14.7692,80.382,,,,,
4/22/2017 22:00,14.7715,80.382,,,,,
4/22/2017 22:15,14.7663,80.206,,,,,
4/22/2017 22:30,14.7663,80.206,,,,,
4/22/2017 22:45,14.7686,80.206,,,,,
4/22/2017 23:00,14.7686,80.206,,,,,
4/22/2017 23:15,14.7663,80.206,,,,,
4/22/2017 23:30,14.7663,80.206,,,,,
4/22/2017 23:45,14.7632,80.029,,,,,
4/23/2017 0:00,14.7656,80.029,,,,,
4/23/2017 0:15,14.7632,80.029,,,,,
4/23/2017 0:30,14.7609,80.029,,,,,
4/23/2017 0:45,14.7632,80.029,,,,,
4/23/2017 1:00,14.7609,80.029,,,,,
4/23/2017 1:15,14.7602,79.853,,,,,
4/23/2017 1:30,14.7579,79.853,,,,,
4/23/2017 1:45,14.7556,79.853,,,,,
4/23/2017 2:00,14.7532,79.853,,,,,
4/23/2017 2:15,14.7532,79.853,,,,,
4/23/2017 2:30,14.7532,79.853,,,,,
4/23/2017 2:45,14.755,79.678,,,,,
4/23/2017 3:00,14.7573,79.678,,,,,
4/23/2017 3:15,14.7573,79.678,,,,,
4/23/2017 3:30,14.7596,79.678,,,,,
4/23/2017 3:45,14.7682,79.502,,,,,
4/23/2017 4:00,14.7727,79.502,,,,,
4/23/2017 4:15,14.7727,79.502,,,,,
4/23/2017 4:30,14.7705,79.502,,,,,
4/23/2017 4:45,14.7675,79.326,,,,,
4/23/2017 5:00,14.7651,79.326,,,,,
4/23/2017 5:15,14.7628,79.326,,,,,
4/23/2017 5:30,14.7605,79.326,,,,,
4/23/2017 5:45,14.7582,79.326,,,,,
4/23/2017 6:00,14.7582,79.326,,,,,
4/23/2017 6:15,14.7598,79.151,,,,,
4/23/2017 6:30,14.7598,79.151,,,,,
4/23/2017 6:45,14.7621,79.151,,,,,
4/23/2017 7:00,14.7667,79.151,,,,,
4/23/2017 7:15,14.7644,79.151,,,,,
4/23/2017 7:30,14.7644,79.151,,,,,
4/23/2017 7:45,14.7644,79.151,,,,,
4/23/2017 8:00,14.7698,79.326,,,,,
4/23/2017 8:15,14.7651,79.326,,,,,
4/23/2017 8:30,14.7651,79.326,,,,,
4/23/2017 8:45,14.7659,79.502,,,,,
4/23/2017 9:00,14.7688,79.678,,,,,
4/23/2017 9:15,14.7688,79.678,,,,,
4/23/2017 9:30,14.7695,79.853,,,,,
4/23/2017 9:45,14.7656,80.029,,,,,
4/23/2017 10:00,14.7663,80.206,,,,,
4/23/2017 10:15,14.764,80.206,,,,,
4/23/2017 10:30,14.7624,80.382,,,,,
4/23/2017 10:45,14.7606,80.559,,,,,
4/23/2017 11:00,14.7561,80.559,,,,,
4/23/2017 11:15,14.7544,80.735,,,,,
4/23/2017 11:30,14.7512,81.09,,,,,
4/23/2017 11:45,14.7496,81.266,,,,,
4/23/2017 12:00,14.7457,81.442,,,,,
4/23/2017 12:15,14.7441,81.621,,,,,
4/23/2017 12:30,14.7418,81.621,,,,,
4/23/2017 12:45,14.7371,81.621,,,,,
4/23/2017 13:00,14.7325,81.621,,,,,
4/23/2017 13:15,14.7302,81.621,,,,,
4/23/2017 13:30,14.7309,81.797,,,,,
4/23/2017 13:45,14.7286,81.797,,,,,
4/23/2017 14:00,14.7209,81.621,,,,,
4/23/2017 14:15,14.7348,81.621,,,,,
4/23/2017 14:30,14.7395,81.621,,,,,
4/23/2017 14:45,14.7355,81.797,,,,,
4/23/2017 15:00,14.7316,81.975,,,,,
4/23/2017 15:15,14.727,81.975,,,,,
4/23/2017 15:30,14.7216,81.797,,,,,
4/23/2017 15:45,14.7255,81.621,,,,,
4/23/2017 16:00,14.7232,81.621,,,,,
4/23/2017 16:15,14.7255,81.621,,,,,
4/23/2017 16:30,14.7348,81.621,,,,,
4/23/2017 16:45,14.7434,81.442,,,,,
4/23/2017 17:00,14.745,81.266,,,,,
4/23/2017 17:15,14.7442,81.09,,,,,
4/23/2017 17:30,14.7458,80.911,,,,,
4/23/2017 17:45,14.7544,80.735,,,,,
4/23/2017 18:00,14.7567,80.735,,,,,
4/23/2017 18:15,14.7606,80.559,,,,,
4/23/2017 18:30,14.7647,80.382,,,,,
4/23/2017 18:45,14.7647,80.382,,,,,
4/23/2017 19:00,14.764,80.206,,,,,
4/23/2017 19:15,14.7617,80.206,,,,,
4/23/2017 19:30,14.7593,80.206,,,,,
4/23/2017 19:45,14.7586,80.029,,,,,
4/23/2017 20:00,14.7609,80.029,,,,,
4/23/2017 20:15,14.7632,80.029,,,,,
4/23/2017 20:30,14.7672,79.853,,,,,
4/23/2017 20:45,14.7695,79.853,,,,,
4/23/2017 21:00,14.7695,79.853,,,,,
4/23/2017 21:15,14.7718,79.853,,,,,
