Date/Time,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,End Of File
4/6/2016 16:15,14.6752,81.09,,,,
4/6/2016 16:30,14.6759,80.559,,,,
4/6/2016 16:45,14.6778,80.382,,,,
4/6/2016 17:00,14.6803,80.382,,,,
4/6/2016 17:15,14.6772,80.206,,,,
4/6/2016 17:30,14.6748,80.206,,,,
4/6/2016 17:45,14.6742,80.029,,,,
4/6/2016 18:00,14.6742,80.029,,,,
4/6/2016 18:15,14.6719,80.029,,,,
4/6/2016 18:30,14.6719,80.029,,,,
4/6/2016 18:45,14.6738,79.853,,,,
4/6/2016 19:00,14.6738,79.853,,,,
4/6/2016 19:15,14.6738,79.853,,,,
4/6/2016 19:30,14.6738,79.853,,,,
4/6/2016 19:45,14.6761,79.853,,,,
4/6/2016 20:00,14.6713,79.853,,,,
4/6/2016 20:15,14.6707,79.678,,,,
4/6/2016 20:30,14.6732,79.678,,,,
4/6/2016 20:45,14.678,79.678,,,,
4/6/2016 21:00,14.6854,79.678,,,,
4/6/2016 21:15,14.6829,79.678,,,,
4/6/2016 21:30,14.6804,79.678,,,,
4/6/2016 21:45,14.6829,79.678,,,,
4/6/2016 22:00,14.6829,79.678,,,,
4/6/2016 22:15,14.6755,79.678,,,,
4/6/2016 22:30,14.678,79.678,,,,
4/6/2016 22:45,14.6755,79.678,,,,
4/6/2016 23:00,14.6732,79.678,,,,
4/6/2016 23:15,14.6732,79.678,,,,
4/6/2016 23:30,14.6732,79.678,,,,
4/6/2016 23:45,14.6682,79.678,,,,
4/7/2016 0:00,14.6658,79.678,,,,
4/7/2016 0:15,14.6608,79.678,,,,
4/7/2016 0:30,14.6536,79.678,,,,
4/7/2016 0:45,14.6487,79.678,,,,
4/7/2016 1:00,14.6462,79.678,,,,
4/7/2016 1:15,14.6439,79.678,,,,
4/7/2016 1:30,14.6439,79.678,,,,
4/7/2016 1:45,14.6389,79.678,,,,
4/7/2016 2:00,14.6365,79.678,,,,
4/7/2016 2:15,14.634,79.678,,,,
4/7/2016 2:30,14.634,79.678,,,,
4/7/2016 2:45,14.6316,79.678,,,,
4/7/2016 3:00,14.6311,79.502,,,,
4/7/2016 3:15,14.6334,79.502,,,,
4/7/2016 3:30,14.6287,79.502,,,,
4/7/2016 3:45,14.6262,79.502,,,,
4/7/2016 4:00,14.6311,79.502,,,,
4/7/2016 4:15,14.634,79.678,,,,
4/7/2016 4:30,14.6316,79.678,,,,
4/7/2016 4:45,14.6316,79.678,,,,
4/7/2016 5:00,14.634,79.678,,,,
4/7/2016 5:15,14.6365,79.678,,,,
4/7/2016 5:30,14.6365,79.678,,,,
4/7/2016 5:45,14.6389,79.678,,,,
4/7/2016 6:00,14.6414,79.678,,,,
4/7/2016 6:15,14.6389,79.678,,,,
4/7/2016 6:30,14.6414,79.678,,,,
4/7/2016 6:45,14.6439,79.678,,,,
4/7/2016 7:00,14.6414,79.678,,,,
4/7/2016 7:15,14.6414,79.678,,,,
4/7/2016 7:30,14.6443,79.853,,,,
4/7/2016 7:45,14.6443,79.853,,,,
4/7/2016 8:00,14.6474,80.029,,,,
4/7/2016 8:15,14.6479,80.206,,,,
4/7/2016 8:30,14.6436,80.382,,,,
4/7/2016 8:45,14.654,80.559,,,,
4/7/2016 9:00,14.6545,80.735,,,,
4/7/2016 9:15,14.6527,80.911,,,,
4/7/2016 9:30,14.6581,81.09,,,,
4/7/2016 9:45,14.6562,81.266,,,,
4/7/2016 10:00,14.6524,81.621,,,,
4/7/2016 10:15,14.6488,81.975,,,,
4/7/2016 10:30,14.645,82.33,,,,
4/7/2016 10:45,14.6529,82.508,,,,
4/7/2016 11:00,14.6529,82.508,,,,
4/7/2016 11:15,14.6497,83.043,,,,
4/7/2016 11:30,14.6484,83.399,,,,
4/7/2016 11:45,14.6429,83.935,,,,
4/7/2016 12:00,14.6436,83.399,,,,
4/7/2016 12:15,14.643,83.221,,,,
4/7/2016 12:30,14.6337,83.399,,,,
4/7/2016 12:45,14.6355,83.935,,,,
4/7/2016 13:00,14.6288,84.115,,,,
4/7/2016 13:15,14.625,84.474,,,,
4/7/2016 13:30,14.6262,84.834,,,,
4/7/2016 13:45,14.6237,84.834,,,,
4/7/2016 14:00,14.6218,85.014,,,,
4/7/2016 14:15,14.6199,85.194,,,,
4/7/2016 14:30,14.6165,84.834,,,,
4/7/2016 14:45,14.6165,84.834,,,,
4/7/2016 15:00,14.611,84.654,,,,
4/7/2016 15:15,14.6085,84.654,,,,
4/7/2016 15:30,14.6079,84.474,,,,
4/7/2016 15:45,14.5994,84.115,,,,
4/7/2016 16:00,14.6037,83.935,,,,
4/7/2016 16:15,14.6031,83.757,,,,
4/7/2016 16:30,14.6014,83.221,,,,
4/7/2016 16:45,14.6075,83.579,,,,
4/7/2016 17:00,14.6057,83.043,,,,
4/7/2016 17:15,14.6065,82.508,,,,
4/7/2016 17:30,14.6108,82.33,,,,
4/7/2016 17:45,14.6097,81.975,,,,
4/7/2016 18:00,14.614,81.797,,,,
4/7/2016 18:15,14.611,81.621,,,,
4/7/2016 18:30,14.6153,81.442,,,,
4/7/2016 18:45,14.6172,81.266,,,,
4/7/2016 19:00,14.6191,81.09,,,,
4/7/2016 19:15,14.6239,81.09,,,,
4/7/2016 19:30,14.6258,80.911,,,,
4/7/2016 19:45,14.6282,80.911,,,,
4/7/2016 20:00,14.6276,80.735,,,,
4/7/2016 20:15,14.6276,80.735,,,,
4/7/2016 20:30,14.6375,80.735,,,,
4/7/2016 20:45,14.635,80.735,,,,
4/7/2016 21:00,14.6369,80.559,,,,
4/7/2016 21:15,14.6345,80.559,,,,
4/7/2016 21:30,14.6388,80.382,,,,
4/7/2016 21:45,14.6388,80.382,,,,
4/7/2016 22:00,14.6358,80.206,,,,
4/7/2016 22:15,14.6382,80.206,,,,
4/7/2016 22:30,14.6382,80.206,,,,
4/7/2016 22:45,14.6407,80.206,,,,
4/7/2016 23:00,14.6333,80.206,,,,
4/7/2016 23:15,14.6358,80.206,,,,
4/7/2016 23:30,14.6358,80.206,,,,
4/7/2016 23:45,14.6401,80.029,,,,
4/8/2016 0:00,14.6376,80.029,,,,
4/8/2016 0:15,14.6352,80.029,,,,
4/8/2016 0:30,14.6424,80.029,,,,
4/8/2016 0:45,14.6376,80.029,,,,
4/8/2016 1:00,14.6352,80.029,,,,
4/8/2016 1:15,14.6352,80.029,,,,
4/8/2016 1:30,14.6327,80.029,,,,
4/8/2016 1:45,14.6327,80.029,,,,
4/8/2016 2:00,14.6302,80.029,,,,
4/8/2016 2:15,14.6278,80.029,,,,
4/8/2016 2:30,14.6321,79.853,,,,
4/8/2016 2:45,14.6297,79.853,,,,
4/8/2016 3:00,14.6321,79.853,,,,
4/8/2016 3:15,14.6297,79.853,,,,
4/8/2016 3:30,14.6297,79.853,,,,
4/8/2016 3:45,14.6243,79.678,,,,
4/8/2016 4:00,14.6243,79.678,,,,
4/8/2016 4:15,14.6188,79.502,,,,
4/8/2016 4:30,14.6188,79.502,,,,
4/8/2016 4:45,14.6213,79.502,,,,
4/8/2016 5:00,14.6218,79.678,,,,
4/8/2016 5:15,14.6243,79.678,,,,
4/8/2016 5:30,14.6268,79.678,,,,
4/8/2016 5:45,14.6292,79.678,,,,
4/8/2016 6:00,14.6311,79.502,,,,
4/8/2016 6:15,14.6359,79.502,,,,
4/8/2016 6:30,14.6384,79.502,,,,
4/8/2016 6:45,14.6408,79.502,,,,
4/8/2016 7:00,14.6433,79.502,,,,
4/8/2016 7:15,14.6458,79.502,,,,
4/8/2016 7:30,14.6481,79.502,,,,
4/8/2016 7:45,14.653,79.502,,,,
4/8/2016 8:00,14.6536,79.678,,,,
4/8/2016 8:15,14.6542,79.853,,,,
4/8/2016 8:30,14.6523,80.029,,,,
4/8/2016 8:45,14.6529,80.206,,,,
4/8/2016 9:00,14.6582,80.382,,,,
4/8/2016 9:15,14.6607,80.382,,,,
4/8/2016 9:30,14.6588,80.559,,,,
4/8/2016 9:45,14.6638,80.559,,,,
4/8/2016 10:00,14.6638,80.559,,,,
4/8/2016 10:15,14.6643,80.735,,,,
4/8/2016 10:30,14.6587,81.266,,,,
4/8/2016 10:45,14.6593,81.442,,,,
4/8/2016 11:00,14.6585,81.975,,,,
4/8/2016 11:15,14.6572,82.33,,,,
4/8/2016 11:30,14.6553,82.508,,,,
4/8/2016 11:45,14.651,82.686,,,,
4/8/2016 12:00,14.651,82.686,,,,
4/8/2016 12:15,14.6504,82.508,,,,
4/8/2016 12:30,14.6492,82.152,,,,
4/8/2016 12:45,14.6463,81.975,,,,
4/8/2016 13:00,14.6439,81.975,,,,
4/8/2016 13:15,14.6463,81.975,,,,
4/8/2016 13:30,14.6408,81.797,,,,
4/8/2016 13:45,14.6414,81.975,,,,
4/8/2016 14:00,14.6371,82.152,,,,
4/8/2016 14:15,14.634,81.975,,,,
4/8/2016 14:30,14.634,81.975,,,,
4/8/2016 14:45,14.6311,81.797,,,,
4/8/2016 15:00,14.6311,81.797,,,,
4/8/2016 15:15,14.6349,81.442,,,,
4/8/2016 15:30,14.6324,81.442,,,,
4/8/2016 15:45,14.6269,81.266,,,,
4/8/2016 16:00,14.6337,81.09,,,,
4/8/2016 16:15,14.6337,81.09,,,,
4/8/2016 16:30,14.6356,80.911,,,,
4/8/2016 16:45,14.6429,80.911,,,,
4/8/2016 17:00,14.6448,80.735,,,,
4/8/2016 17:15,14.6466,80.559,,,,
4/8/2016 17:30,14.6461,80.382,,,,
4/8/2016 17:45,14.651,80.382,,,,
4/8/2016 18:00,14.651,80.382,,,,
4/8/2016 18:15,14.6529,80.206,,,,
4/8/2016 18:30,14.6553,80.206,,,,
4/8/2016 18:45,14.6548,80.029,,,,
4/8/2016 19:00,14.6548,80.029,,,,
4/8/2016 19:15,14.662,80.029,,,,
4/8/2016 19:30,14.662,80.029,,,,
4/8/2016 19:45,14.662,80.029,,,,
4/8/2016 20:00,14.6645,80.029,,,,
4/8/2016 20:15,14.6645,80.029,,,,
4/8/2016 20:30,14.6669,80.029,,,,
4/8/2016 20:45,14.6694,80.029,,,,
4/8/2016 21:00,14.6645,80.029,,,,
4/8/2016 21:15,14.6694,80.029,,,,
4/8/2016 21:30,14.6664,79.853,,,,
4/8/2016 21:45,14.6664,79.853,,,,
4/8/2016 22:00,14.6688,79.853,,,,
4/8/2016 22:15,14.6664,79.853,,,,
4/8/2016 22:30,14.6664,79.853,,,,
4/8/2016 22:45,14.6639,79.853,,,,
4/8/2016 23:00,14.6664,79.853,,,,
4/8/2016 23:15,14.6614,79.853,,,,
4/8/2016 23:30,14.6566,79.853,,,,
4/8/2016 23:45,14.6523,80.029,,,,
4/9/2016 0:00,14.6548,80.029,,,,
4/9/2016 0:15,14.6548,80.029,,,,
4/9/2016 0:30,14.6498,80.029,,,,
4/9/2016 0:45,14.6468,79.853,,,,
4/9/2016 1:00,14.6468,79.853,,,,
4/9/2016 1:15,14.6468,79.853,,,,
4/9/2016 1:30,14.6443,79.853,,,,
4/9/2016 1:45,14.642,79.853,,,,
4/9/2016 2:00,14.642,79.853,,,,
4/9/2016 2:15,14.6389,79.678,,,,
4/9/2016 2:30,14.6365,79.678,,,,
4/9/2016 2:45,14.6365,79.678,,,,
4/9/2016 3:00,14.6365,79.678,,,,
4/9/2016 3:15,14.634,79.678,,,,
4/9/2016 3:30,14.6365,79.678,,,,
4/9/2016 3:45,14.6652,79.502,,,,
4/9/2016 4:00,14.8362,79.502,,,,
4/9/2016 4:15,14.9914,79.151,,,,
4/9/2016 4:30,15.0549,79.151,,,,
4/9/2016 4:45,15.201,78.975,,,,
4/9/2016 5:00,15.2322,78.8,,,,
4/9/2016 5:15,15.2219,78.624,,,,
4/9/2016 5:30,15.1448,78.274,,,,
4/9/2016 5:45,15.0936,78.274,,,,
4/9/2016 6:00,15.0551,78.449,,,,
4/9/2016 6:15,15.0062,78.449,,,,
4/9/2016 6:30,15.0092,78.624,,,,
4/9/2016 6:45,15.0068,78.624,,,,
4/9/2016 7:00,15.0142,78.624,,,,
