Date/Time,"Abs Pres, psi","Temp, °F",Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
6/19/2018 13:00,14.6767,81.797,Logged,,,,
6/19/2018 13:15,14.6732,80.735,,,,,
6/19/2018 13:30,14.6726,80.559,,,,,
6/19/2018 13:45,14.6703,80.559,,,,,
6/19/2018 14:00,14.6658,80.559,,,,,
6/19/2018 14:15,14.6658,80.559,,,,,
6/19/2018 14:30,14.6636,80.559,,,,,
6/19/2018 14:45,14.6613,80.559,,,,,
6/19/2018 15:00,14.6585,80.382,,,,,
6/19/2018 15:15,14.6601,80.206,,,,,
6/19/2018 15:30,14.6556,80.206,,,,,
6/19/2018 15:45,14.6556,80.206,,,,,
6/19/2018 16:00,14.6579,80.206,,,,,
6/19/2018 16:15,14.6579,80.206,,,,,
6/19/2018 16:30,14.6595,80.029,,,,,
6/19/2018 16:45,14.6619,80.029,,,,,
6/19/2018 17:00,14.6613,79.853,,,,,
6/19/2018 17:15,14.6607,79.678,,,,,
6/19/2018 17:30,14.6652,79.678,,,,,
6/19/2018 17:45,14.6674,79.678,,,,,
6/19/2018 18:00,14.6713,79.502,,,,,
6/19/2018 18:15,14.6713,79.502,,,,,
6/19/2018 18:30,14.6775,79.326,,,,,
6/19/2018 18:45,14.6798,79.326,,,,,
6/19/2018 19:00,14.6814,79.151,,,,,
6/19/2018 19:15,14.6838,79.151,,,,,
6/19/2018 19:30,14.6854,78.975,,,,,
6/19/2018 19:45,14.6877,78.975,,,,,
6/19/2018 20:00,14.6877,78.975,,,,,
6/19/2018 20:15,14.6893,78.8,,,,,
6/19/2018 20:30,14.6916,78.8,,,,,
6/19/2018 20:45,14.6916,78.8,,,,,
6/19/2018 21:00,14.6932,78.624,,,,,
6/19/2018 21:15,14.6932,78.624,,,,,
6/19/2018 21:30,14.6932,78.624,,,,,
6/19/2018 21:45,14.6977,78.624,,,,,
6/19/2018 22:00,14.6977,78.624,,,,,
6/19/2018 22:15,14.7,78.624,,,,,
6/19/2018 22:30,14.6977,78.624,,,,,
6/19/2018 22:45,14.6955,78.624,,,,,
6/19/2018 23:00,14.6977,78.624,,,,,
6/19/2018 23:15,14.6926,78.449,,,,,
6/19/2018 23:30,14.6926,78.449,,,,,
6/19/2018 23:45,14.6926,78.449,,,,,
6/20/2018 0:00,14.6904,78.449,,,,,
6/20/2018 0:15,14.6904,78.449,,,,,
6/20/2018 0:30,14.6904,78.449,,,,,
6/20/2018 0:45,14.6881,78.449,,,,,
6/20/2018 1:00,14.6904,78.449,,,,,
6/20/2018 1:15,14.6881,78.449,,,,,
6/20/2018 1:30,14.6859,78.449,,,,,
6/20/2018 1:45,14.6881,78.449,,,,,
6/20/2018 2:00,14.6859,78.449,,,,,
6/20/2018 2:15,14.6836,78.449,,,,,
6/20/2018 2:30,14.6814,78.449,,,,,
6/20/2018 2:45,14.6764,78.274,,,,,
6/20/2018 3:00,14.674,78.274,,,,,
6/20/2018 3:15,14.674,78.274,,,,,
6/20/2018 3:30,14.6735,78.098,,,,,
6/20/2018 3:45,14.6713,78.098,,,,,
6/20/2018 4:00,14.6713,78.098,,,,,
6/20/2018 4:15,14.669,78.098,,,,,
6/20/2018 4:30,14.6713,78.098,,,,,
6/20/2018 4:45,14.6707,77.923,,,,,
6/20/2018 5:00,14.6707,77.923,,,,,
6/20/2018 5:15,14.6707,77.923,,,,,
6/20/2018 5:30,14.6729,77.923,,,,,
6/20/2018 5:45,14.6752,77.923,,,,,
6/20/2018 6:00,14.6729,77.923,,,,,
6/20/2018 6:15,14.6729,77.923,,,,,
6/20/2018 6:30,14.6797,77.923,,,,,
6/20/2018 6:45,14.6769,77.749,,,,,
6/20/2018 7:00,14.6774,77.923,,,,,
6/20/2018 7:15,14.6774,77.923,,,,,
6/20/2018 7:30,14.6797,77.923,,,,,
6/20/2018 7:45,14.6797,77.923,,,,,
6/20/2018 8:00,14.682,77.923,,,,,
6/20/2018 8:15,14.682,77.923,,,,,
6/20/2018 8:30,14.6825,78.098,,,,,
6/20/2018 8:45,14.6825,78.098,,,,,
6/20/2018 9:00,14.6825,78.098,,,,,
6/20/2018 9:15,14.683,78.274,,,,,
6/20/2018 9:30,14.683,78.274,,,,,
6/20/2018 9:45,14.6875,78.274,,,,,
6/20/2018 10:00,14.6875,78.274,,,,,
6/20/2018 10:15,14.6881,78.449,,,,,
