Date/Time,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,End Of File
4/22/2016 10:00,15.1124,77.225,Logged,,,
4/22/2016 10:15,15.3569,77.05,,,,
4/22/2016 10:30,15.4329,76.876,,,,
4/22/2016 10:45,15.2957,76.876,,,,
4/22/2016 11:00,15.2191,76.876,,,,
4/22/2016 11:15,15.1606,76.876,,,,
4/22/2016 11:30,15.1472,76.876,,,,
4/22/2016 11:45,15.1366,77.05,,,,
4/22/2016 12:00,15.1073,77.05,,,,
4/22/2016 12:15,15.087,77.05,,,,
4/22/2016 12:30,15.078,77.05,,,,
4/22/2016 12:45,15.0741,77.225,,,,
4/22/2016 13:00,15.0854,77.225,,,,
4/22/2016 13:15,15.0741,77.225,,,,
4/22/2016 13:30,15.0561,77.225,,,,
4/22/2016 13:45,15.0568,77.4,,,,
4/22/2016 14:00,15.0545,77.4,,,,
4/22/2016 14:15,15.0523,77.4,,,,
4/22/2016 14:30,15.041,77.4,,,,
4/22/2016 14:45,15.032,77.4,,,,
4/22/2016 15:00,15.0275,77.4,,,,
4/22/2016 15:15,15.0523,77.4,,,,
4/22/2016 15:30,15.0342,77.4,,,,
4/22/2016 15:45,15.0342,77.4,,,,
4/22/2016 16:00,15.0568,77.4,,,,
4/22/2016 16:15,15.0387,77.4,,,,
4/22/2016 16:30,15.0523,77.4,,,,
4/22/2016 16:45,15.0432,77.4,,,,
4/22/2016 17:00,15.05,77.4,,,,
4/22/2016 17:15,15.0635,77.4,,,,
4/22/2016 17:30,15.0613,77.4,,,,
4/22/2016 17:45,15.0658,77.4,,,,
4/22/2016 18:00,15.0568,77.4,,,,
4/22/2016 18:15,15.0432,77.4,,,,
4/22/2016 18:30,15.032,77.4,,,,
4/22/2016 18:45,15.023,77.4,,,,
4/22/2016 19:00,15.0179,77.225,,,,
4/22/2016 19:15,15.0201,77.225,,,,
4/22/2016 19:30,15.0269,77.225,,,,
4/22/2016 19:45,15.0359,77.225,,,,
4/22/2016 20:00,15.0359,77.225,,,,
4/22/2016 20:15,15.0465,77.05,,,,
4/22/2016 20:30,15.051,77.05,,,,
