Date/Time,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
7/3/2017 11:00,14.82,76.181,Logged,,,,
7/3/2017 11:15,14.8107,76.181,,,,,
7/3/2017 11:30,14.8044,76.354,,,,,
7/3/2017 11:45,14.7998,76.354,,,,,
7/3/2017 12:00,14.7882,76.354,,,,,
7/3/2017 12:15,14.7812,76.354,,,,,
7/3/2017 12:30,14.7743,76.354,,,,,
7/3/2017 12:45,14.7704,76.528,,,,,
7/3/2017 13:00,14.7657,76.528,,,,,
7/3/2017 13:15,14.7572,76.703,,,,,
7/3/2017 13:30,14.7556,76.876,,,,,
7/3/2017 13:45,14.7509,76.876,,,,,
7/3/2017 14:00,14.7463,76.876,,,,,
7/3/2017 14:15,14.737,76.876,,,,,
7/3/2017 14:30,14.7347,76.876,,,,,
7/3/2017 14:45,14.7325,76.876,,,,,
7/3/2017 15:00,14.7302,76.876,,,,,
7/3/2017 15:15,14.7255,76.876,,,,,
7/3/2017 15:30,14.7209,76.876,,,,,
7/3/2017 15:45,14.7186,76.876,,,,,
7/3/2017 16:00,14.7163,76.876,,,,,
7/3/2017 16:15,14.7163,76.876,,,,,
7/3/2017 16:30,14.7163,76.876,,,,,
7/3/2017 16:45,14.7116,76.876,,,,,
7/3/2017 17:00,14.7163,76.876,,,,,
7/3/2017 17:15,14.7132,76.703,,,,,
7/3/2017 17:30,14.7132,76.703,,,,,
7/3/2017 17:45,14.7132,76.703,,,,,
7/3/2017 18:00,14.7155,76.703,,,,,
7/3/2017 18:15,14.7155,76.703,,,,,
7/3/2017 18:30,14.7109,76.703,,,,,
7/3/2017 18:45,14.7132,76.703,,,,,
7/3/2017 19:00,14.7173,76.528,,,,,
7/3/2017 19:15,14.7196,76.528,,,,,
7/3/2017 19:30,14.7241,76.528,,,,,
7/3/2017 19:45,14.7173,76.528,,,,,
7/3/2017 20:00,14.7196,76.528,,,,,
7/3/2017 20:15,14.7218,76.528,,,,,
7/3/2017 20:30,14.7218,76.528,,,,,
7/3/2017 20:45,14.7218,76.528,,,,,
7/3/2017 21:00,14.7218,76.528,,,,,
7/3/2017 21:15,14.7196,76.528,,,,,
7/3/2017 21:30,14.7173,76.528,,,,,
7/3/2017 21:45,14.7149,76.528,,,,,
7/3/2017 22:00,14.7132,76.703,,,,,
7/3/2017 22:15,14.7132,76.703,,,,,
7/3/2017 22:30,14.7132,76.703,,,,,
7/3/2017 22:45,14.7109,76.703,,,,,
7/3/2017 23:00,14.7109,76.703,,,,,
7/3/2017 23:15,14.7064,76.703,,,,,
7/3/2017 23:30,14.7109,76.703,,,,,
7/3/2017 23:45,14.7041,76.703,,,,,
7/4/2017 0:00,14.7041,76.703,,,,,
7/4/2017 0:15,14.7018,76.703,,,,,
7/4/2017 0:30,14.6994,76.703,,,,,
7/4/2017 0:45,14.7,76.876,,,,,
7/4/2017 1:00,14.6948,76.703,,,,,
7/4/2017 1:15,14.6901,76.703,,,,,
