Date/Time,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
1/26/2018 9:30,14.7083,78.975,Logged,,,,
1/26/2018 9:45,14.7032,78.274,,,,,
1/26/2018 10:00,14.7039,78.449,,,,,
1/26/2018 10:15,14.7039,78.449,,,,,
1/26/2018 10:30,14.7006,78.8,,,,,
1/26/2018 10:45,14.7022,78.624,,,,,
1/26/2018 11:00,14.6977,78.624,,,,,
1/26/2018 11:15,14.6954,78.624,,,,,
1/26/2018 11:30,14.693,78.624,,,,,
1/26/2018 11:45,14.692,78.975,,,,,
1/26/2018 12:00,14.6858,79.151,,,,,
1/26/2018 12:15,14.6826,79.502,,,,,
1/26/2018 12:30,14.6816,79.853,,,,,
1/26/2018 12:45,14.6793,79.853,,,,,
1/26/2018 13:00,14.6769,79.853,,,,,
1/26/2018 13:15,14.7126,79.502,,,,,
1/26/2018 13:30,14.7318,79.678,,,,,
1/26/2018 13:45,14.7396,79.326,,,,,
1/26/2018 14:00,14.7947,78.624,,,,,
1/26/2018 14:15,14.7795,78.274,,,,,
1/26/2018 14:30,14.7764,78.098,,,,,
1/26/2018 14:45,14.7689,77.923,,,,,
1/26/2018 15:00,14.7828,77.923,,,,,
1/26/2018 15:15,14.7896,77.923,,,,,
1/26/2018 15:30,14.7959,77.749,,,,,
1/26/2018 15:45,14.8276,77.574,,,,,
1/26/2018 16:00,14.8269,77.4,,,,,
1/26/2018 16:15,14.8155,77.4,,,,,
1/26/2018 16:30,14.8062,77.4,,,,,
1/26/2018 16:45,14.8085,77.4,,,,,
1/26/2018 17:00,14.8101,77.225,,,,,
1/26/2018 17:15,14.8101,77.225,,,,,
1/26/2018 17:30,14.8848,77.4,,,,,
1/26/2018 17:45,14.9049,77.225,,,,,
1/26/2018 18:00,14.9205,77.05,,,,,
1/26/2018 18:15,14.9042,77.05,,,,,
1/26/2018 18:30,14.8835,77.05,,,,,
1/26/2018 18:45,14.8642,76.876,,,,,
1/26/2018 19:00,14.8551,76.876,,,,,
1/26/2018 19:15,14.8574,76.876,,,,,
1/26/2018 19:30,14.8527,76.876,,,,,
1/26/2018 19:45,14.8574,76.876,,,,,
1/26/2018 20:00,14.8551,76.876,,,,,
1/26/2018 20:15,14.8504,76.876,,,,,
1/26/2018 20:30,14.852,76.703,,,,,
1/26/2018 20:45,14.852,76.703,,,,,
1/26/2018 21:00,14.852,76.703,,,,,
