Date/Time,"Abs Pres, psi","Temp, °F",Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
1/25/2019 14:15,14.8461,81.09,Logged,,,,
1/25/2019 14:30,14.8391,81.09,,,,,
1/25/2019 14:45,14.8329,81.266,,,,,
1/25/2019 15:00,14.8282,81.266,,,,,
1/25/2019 15:15,14.8214,81.266,,,,,
1/25/2019 15:30,14.8214,81.266,,,,,
1/25/2019 15:45,14.8184,81.09,,,,,
1/25/2019 16:00,14.8176,80.911,,,,,
1/25/2019 16:15,14.8123,80.735,,,,,
1/25/2019 16:30,14.8069,80.559,,,,,
1/25/2019 16:45,14.8092,80.559,,,,,
1/25/2019 17:00,14.811,80.382,,,,,
1/25/2019 17:15,14.8133,80.382,,,,,
1/25/2019 17:30,14.8126,80.206,,,,,
1/25/2019 17:45,14.8126,80.206,,,,,
1/25/2019 18:00,14.8149,80.206,,,,,
1/25/2019 18:15,14.8142,80.029,,,,,
1/25/2019 18:30,14.8095,80.029,,,,,
1/25/2019 18:45,14.8095,80.029,,,,,
1/25/2019 19:00,14.8065,79.853,,,,,
1/25/2019 19:15,14.8111,79.853,,,,,
1/25/2019 19:30,14.8157,79.853,,,,,
1/25/2019 19:45,14.8274,79.853,,,,,
1/25/2019 20:00,14.832,79.853,,,,,
1/25/2019 20:15,14.832,79.853,,,,,
1/25/2019 20:30,14.8313,79.678,,,,,
1/25/2019 20:45,14.8382,79.678,,,,,
1/25/2019 21:00,14.8406,79.678,,,,,
1/25/2019 21:15,14.8406,79.678,,,,,
1/25/2019 21:30,14.8398,79.502,,,,,
1/25/2019 21:45,14.8352,79.502,,,,,
1/25/2019 22:00,14.8398,79.502,,,,,
1/25/2019 22:15,14.8398,79.502,,,,,
1/25/2019 22:30,14.8368,79.326,,,,,
1/25/2019 22:45,14.8345,79.326,,,,,
1/25/2019 23:00,14.8345,79.326,,,,,
1/25/2019 23:15,14.83,79.326,,,,,
1/25/2019 23:30,14.83,79.326,,,,,
1/25/2019 23:45,14.8246,79.151,,,,,
1/26/2019 0:00,14.82,79.151,,,,,
1/26/2019 0:15,14.82,79.151,,,,,
1/26/2019 0:30,14.8176,79.151,,,,,
1/26/2019 0:45,14.8153,79.151,,,,,
1/26/2019 1:00,14.813,79.151,,,,,
1/26/2019 1:15,14.813,79.151,,,,,
1/26/2019 1:30,14.8076,78.975,,,,,
1/26/2019 1:45,14.8053,78.975,,,,,
1/26/2019 2:00,14.8031,78.975,,,,,
1/26/2019 2:15,14.8031,78.975,,,,,
1/26/2019 2:30,14.8008,78.975,,,,,
1/26/2019 2:45,14.7985,78.975,,,,,
1/26/2019 3:00,14.7985,78.975,,,,,
1/26/2019 3:15,14.7931,78.8,,,,,
1/26/2019 3:30,14.7954,78.8,,,,,
