"TOA5","Alfono_1316","CR300","4056","CR300-WIFI.Std.10.07","CPU:Samoa Mesonet_universal_v00.CR300","10913","MetData"
"TIMESTAMP","RECORD","SWin_Avg","Tair_Avg","RH_Avg","VP_Avg","VPsat_Avg","VPD_Avg","WS_Avg","WSrs_Avg","WDuv_Avg","WDrs_Avg","WD_StdY","WD_StdCS","RF_Tot"
"2023-12-19 11:05:00",2271,954.6534,30.24,90.3,3.882,4.301,0.419,1.015,0.968,306.9,306.1,15.73,15.69,0
"2023-12-19 11:10:00",2272,971.193,30.39,90.1,3.91,4.339,0.429,1.515,1.459,298.8,298.4,15.26,15.16,0
"2023-12-19 11:15:00",2273,911.6917,30.57,90.1,3.95,4.383,0.434,0.562,0.525,302.3,302.2,15.16,14.69,0
"2023-12-19 11:20:00",2274,733.9691,30.8,89.9,3.994,4.443,0.448,0.422,0.348,292.7,290.7,21.76,20.94,0
"2023-12-19 11:25:00",2275,982.4999,30.61,89.9,3.947,4.393,0.446,0.762,0.525,291.3,287.7,38.19,36.34,0
"2023-12-19 11:30:00",2276,804.712,30.55,89.6,3.925,4.379,0.454,0.986,0.929,311.6,312.3,16.8,16.62,0
"2023-12-19 11:35:00",2277,677.7825,30.42,89.7,3.899,4.345,0.446,0.862,0.688,304.7,303.2,34.08,31.55,0
"2023-12-19 11:40:00",2278,616.8357,30.29,89.7,3.869,4.314,0.445,0.663,0.486,284.1,285,35.1,32.77,0
"2023-12-19 11:45:00",2279,632.8794,30.24,89.7,3.856,4.301,0.445,0.774,0.713,307.9,308.5,15.53,16.75,0
"2023-12-19 11:50:00",2280,562.4956,29.97,89.6,3.796,4.234,0.439,0.607,0.54,298.1,302.9,18.37,16.91,0
"2023-12-19 11:55:00",2281,675.5986,30.08,89.6,3.819,4.262,0.444,0.765,0.601,306.2,309.4,31.56,29.39,0
"2023-12-19 12:00:00",2282,482.058,30.1,89.5,3.819,4.267,0.449,0.673,0.597,307,304.5,21.77,20.93,0
"2023-12-19 12:05:00",2283,433.3119,29.95,89.5,3.785,4.231,0.446,0.703,0.67,288.1,289.6,13.98,13.77,0
"2023-12-19 12:10:00",2284,575.3826,29.85,89.5,3.765,4.206,0.441,0.98,0.893,289.7,290.5,23.54,21.36,0
"2023-12-19 12:15:00",2285,523.1483,29.84,89.5,3.765,4.205,0.44,0.491,0.421,277.5,279.9,22.15,20.67,0
"2023-12-19 12:20:00",2286,330.9785,29.99,89.5,3.796,4.239,0.444,0.881,0.708,289.3,291.3,34.56,30.49,0
"2023-12-19 12:25:00",2287,395.8081,29.76,89.6,3.749,4.186,0.437,0.894,0.854,291,291.4,14.88,14.81,0
"2023-12-19 12:30:00",2288,224.2307,"NAN","NAN","NAN","NAN","NAN",1.036,0.989,294.5,295.6,16.31,15.44,0
"2023-12-19 12:35:00",2289,350.7655,"NAN","NAN","NAN","NAN","NAN",1.004,0.855,278.4,280.5,29.69,28.25,0
"2023-12-19 12:40:00",2290,520.5056,"NAN","NAN","NAN","NAN","NAN",0.653,0.556,276.9,277.3,24.03,22.31,0
"2023-12-19 12:45:00",2291,632.7821,"NAN","NAN","NAN","NAN","NAN",0.463,0.398,314.7,313,19.98,19.34,0
"2023-12-19 12:50:00",2292,524.397,29.8,89.4,3.749,4.195,0.446,0.939,0.871,297.6,298.7,20.54,18.83,0
"2023-12-19 12:55:00",2293,510.619,29.72,89.3,3.728,4.175,0.447,0.641,0.563,288,290.8,23.63,19.6,0
"2023-12-19 13:00:00",2294,388.8141,29.78,89.2,3.736,4.191,0.455,1.077,0.998,282.5,285.4,20.33,19.23,0
"2023-12-19 13:05:00",2295,415.707,"NAN","NAN","NAN","NAN","NAN",1.076,1.024,279.9,282.4,16.93,16.68,0
"2023-12-19 13:10:00",2296,601.2983,"NAN","NAN","NAN","NAN","NAN",1.056,1.008,284.6,286.1,15.82,16.59,0
"2023-12-19 13:15:00",2297,549.5992,"NAN","NAN","NAN","NAN","NAN",0.578,0.519,296.7,296.5,19.47,17.57,0
"2023-12-19 13:20:00",2298,563.7584,29.82,89,3.737,4.199,0.462,1.13,1.064,295.7,296.8,18.52,18.91,0
"2023-12-19 13:25:00",2299,257.2159,29.65,89,3.701,4.158,0.457,0.84,0.818,287.6,287.9,11.25,11.17,0
"2023-12-19 13:30:00",2300,315.9524,"NAN","NAN","NAN","NAN","NAN",0.949,0.923,290.8,291.9,11.77,11.82,0
"2023-12-19 13:35:00",2301,378.1908,"NAN","NAN","NAN","NAN","NAN",0.754,0.723,297.3,296.4,13.68,12.48,0
"2023-12-19 13:40:00",2302,197.2715,"NAN","NAN","NAN","NAN","NAN",0.769,0.751,293.4,293.7,10.17,10.13,0
"2023-12-19 13:45:00",2303,497.1013,"NAN","NAN","NAN","NAN","NAN",1.243,1.195,293.1,293.7,16.16,15.6,0
"2023-12-19 13:50:00",2304,226.0018,"NAN","NAN","NAN","NAN","NAN",0.987,0.952,287.3,289,13.84,13.91,0
"2023-12-19 13:55:00",2305,318.7698,"NAN","NAN","NAN","NAN","NAN",0.825,0.764,279.6,281.4,19.85,18.87,0
"2023-12-19 14:00:00",2306,205.3983,"NAN","NAN","NAN","NAN","NAN",1.044,1.012,291.4,292.2,13.37,12.85,0
"2023-12-19 14:05:00",2307,220.2013,"NAN","NAN","NAN","NAN","NAN",0.773,0.747,284.9,285.8,12.52,12.08,0
"2023-12-19 14:10:00",2308,160.7238,"NAN","NAN","NAN","NAN","NAN",0.78,0.702,285.6,287,22.98,21.72,0
"2023-12-19 14:15:00",2309,167.3764,"NAN","NAN","NAN","NAN","NAN",0.84,0.777,275.9,279.4,19.41,18.8,0
"2023-12-19 14:20:00",2310,415.9899,"NAN","NAN","NAN","NAN","NAN",0.776,0.742,278.1,279.3,14.34,14.07,0
"2023-12-19 14:25:00",2311,235.1854,"NAN","NAN","NAN","NAN","NAN",0.543,0.498,271.5,273.6,17.01,16.67,0
"2023-12-19 14:30:00",2312,305.0854,"NAN","NAN","NAN","NAN","NAN",0.328,0.282,235.6,235.7,17.58,16.93,0
"2023-12-19 14:35:00",2313,391.8679,"NAN","NAN","NAN","NAN","NAN",0.406,0.39,280.7,281.8,9.91,9.57,0
"2023-12-19 14:40:00",2314,166.172,"NAN","NAN","NAN","NAN","NAN",0.796,0.709,271.9,274.6,23.28,22.07,0
"2023-12-19 14:45:00",2315,241.2349,"NAN","NAN","NAN","NAN","NAN",0.362,0.232,213.4,209.5,32.78,28.79,0
"2023-12-19 14:50:00",2316,285.1075,"NAN","NAN","NAN","NAN","NAN",0.36,0.341,272.5,275.6,10.25,10.74,0
"2023-12-19 14:55:00",2317,441.7253,"NAN","NAN","NAN","NAN","NAN",0.434,0.407,269.6,270.9,13.32,13.3,0
"2023-12-19 15:00:00",2318,381.3505,"NAN","NAN","NAN","NAN","NAN",0.117,0.117,250.3,250.3,0.915,0.915,0
"2023-12-19 15:05:00",2319,266.046,"NAN","NAN","NAN","NAN","NAN",0.108,0.097,212.7,212.7,8.96,8.76,0
"2023-12-19 15:10:00",2320,155.5227,"NAN","NAN","NAN","NAN","NAN",0.46,0.417,253.4,255.4,16.35,16.53,0
"2023-12-19 15:15:00",2321,314.9694,"NAN","NAN","NAN","NAN","NAN",0.586,0.553,269.7,270.1,14.49,14.47,0
"2023-12-19 15:20:00",2322,468.8103,"NAN","NAN","NAN","NAN","NAN",0.743,0.727,286.1,287,9.68,9.79,0
"2023-12-19 15:25:00",2323,663.5129,"NAN","NAN","NAN","NAN","NAN",0.713,0.698,288.7,289,9.11,9.32,0
"2023-12-19 15:30:00",2324,685.5455,29.58,89.4,3.704,4.142,0.438,0.802,0.789,289.3,289.8,8.75,8.63,0
"2023-12-19 15:35:00",2325,486.1568,29.89,89.1,3.754,4.215,0.461,0.42,0.407,286.1,286.3,9.21,9.05,0
"2023-12-19 15:40:00",2326,457.0395,29.91,88.9,3.752,4.22,0.467,0.073,0.071,282.5,282.5,3.428,3.415,0
"2023-12-19 15:45:00",2327,245.1109,29.77,88.9,3.721,4.187,0.465,0.079,0.076,276,276.3,4.1,4.043,0
"2023-12-19 15:50:00",2328,174.9073,"NAN","NAN","NAN","NAN","NAN",0.059,0.059,249.6,249.6,0.549,0.539,0
"2023-12-19 15:55:00",2329,328.0881,"NAN","NAN","NAN","NAN","NAN",0.152,0.129,261.7,261.7,13.13,12.66,0
"2023-12-19 16:00:00",2330,135.9406,"NAN","NAN","NAN","NAN","NAN",0.038,0.038,201.8,201.8,0.189,0.189,0
"2023-12-19 16:05:00",2331,168.8359,"NAN","NAN","NAN","NAN","NAN",0.339,0.331,156,155.7,6.822,6.631,0
"2023-12-19 16:10:00",2332,147.6808,"NAN","NAN","NAN","NAN","NAN",0.149,0.148,170,170,1.929,1.928,0
"2023-12-19 16:15:00",2333,156.6079,"NAN","NAN","NAN","NAN","NAN",0.203,0.201,159.2,159.2,3.805,3.799,0
"2023-12-19 16:20:00",2334,173.8442,"NAN","NAN","NAN","NAN","NAN",0.324,0.146,190.7,188.4,40.73,34.68,0
"2023-12-19 16:25:00",2335,139.9134,"NAN","NAN","NAN","NAN","NAN",0.455,0.437,303,303.6,10.92,10.73,0
"2023-12-19 16:30:00",2336,101.1693,"NAN","NAN","NAN","NAN","NAN",0.101,0.101,166.1,166.1,0.009,0.016,0
"2023-12-19 16:35:00",2337,137.0827,"NAN","NAN","NAN","NAN","NAN",0.681,0.631,149.7,149.2,18.6,15.05,0
"2023-12-19 16:40:00",2338,116.0787,"NAN","NAN","NAN","NAN","NAN",0.744,0.722,143.5,143.1,11.14,9.48,0
"2023-12-19 16:45:00",2339,127.4871,"NAN","NAN","NAN","NAN","NAN",0.003,0.003,327.9,327.9,0,0,0
"2023-12-19 16:50:00",2340,70.57709,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 16:55:00",2341,84.45526,"NAN","NAN","NAN","NAN","NAN",0.01,0.009,327.9,327.9,0,0.002,0
"2023-12-19 17:00:00",2342,62.05873,"NAN","NAN","NAN","NAN","NAN",0.117,0.117,137.5,137.5,0.978,0.978,0
"2023-12-19 17:05:00",2343,80.69319,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 17:10:00",2344,50.99452,"NAN","NAN","NAN","NAN","NAN",0.419,0.417,144.8,145.8,3.849,4.096,0
"2023-12-19 17:15:00",2345,35.41613,"NAN","NAN","NAN","NAN","NAN",0.934,0.904,167.6,165.4,13.22,13.21,0
"2023-12-19 17:20:00",2346,32.56763,"NAN","NAN","NAN","NAN","NAN",0.355,0.355,156,155.9,1.739,1.691,0
"2023-12-19 17:25:00",2347,34.41786,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 17:30:00",2348,40.00338,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 17:35:00",2349,37.93191,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 17:40:00",2350,38.55217,"NAN","NAN","NAN","NAN","NAN",0.228,0.228,155.3,155.3,1.096,1.095,0
"2023-12-19 17:45:00",2351,45.61753,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 17:50:00",2352,48.34981,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 17:55:00",2353,43.7045,"NAN","NAN","NAN","NAN","NAN",0.168,0.168,155.6,155.6,0.01,0.025,0
"2023-12-19 18:00:00",2354,33.61292,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 18:05:00",2355,27.96414,"NAN","NAN","NAN","NAN","NAN",0.003,0.003,155.7,155.7,0,0,0
"2023-12-19 18:10:00",2356,31.67074,"NAN","NAN","NAN","NAN","NAN",0.304,0.304,155.6,155.6,0.011,0,0
"2023-12-19 18:15:00",2357,26.82482,"NAN","NAN","NAN","NAN","NAN",0.028,0.028,115.8,115.8,0.673,0.673,0
"2023-12-19 18:20:00",2358,27.36336,"NAN","NAN","NAN","NAN","NAN",0.098,0.097,120.8,120.8,0.551,0.544,0
"2023-12-19 18:25:00",2359,19.21547,"NAN","NAN","NAN","NAN","NAN",0.01,0.01,124.8,124.8,0,0,0
"2023-12-19 18:30:00",2360,13.28639,"NAN","NAN","NAN","NAN","NAN",0.262,0.262,127.6,127.6,1.006,1.004,0
"2023-12-19 18:35:00",2361,9.707511,"NAN","NAN","NAN","NAN","NAN",0.152,0.152,129.3,129.3,0.025,0.03,0
"2023-12-19 18:40:00",2362,"NAN","NAN","NAN","NAN","NAN","NAN",0.114,0.114,129.3,129.3,0.01,0.018,0
"2023-12-19 18:45:00",2363,4.256702,"NAN","NAN","NAN","NAN","NAN",0.284,0.284,129.8,129.8,0.311,0.308,0
"2023-12-19 18:50:00",2364,2.341147,"NAN","NAN","NAN","NAN","NAN",0.221,0.221,131.5,131.5,0.191,0.19,0
"2023-12-19 18:55:00",2365,1.142856,"NAN","NAN","NAN","NAN","NAN",0.054,0.054,132,132,0.011,0.007,0
"2023-12-19 19:00:00",2366,0.5163867,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 19:05:00",2367,0.3982998,"NAN","NAN","NAN","NAN","NAN",0.101,0.101,152.4,152.4,0.446,0.446,0
"2023-12-19 19:10:00",2368,0.1738136,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 19:15:00",2369,0.1393882,"NAN","NAN","NAN","NAN","NAN",0.019,0.019,148.1,148.1,0.254,0.254,0
"2023-12-19 19:20:00",2370,0.1336368,"NAN","NAN","NAN","NAN","NAN",0.162,0.158,157.3,157.3,4.946,4.928,0
"2023-12-19 19:25:00",2371,0.138077,"NAN","NAN","NAN","NAN","NAN",0.057,0.057,163.9,163.9,0.233,0.233,0
"2023-12-19 19:30:00",2372,0.13285,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 19:35:00",2373,0.135091,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 19:40:00",2374,0.1325282,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 19:45:00",2375,0.135097,"NAN","NAN","NAN","NAN","NAN",0.164,0.164,151.9,151.9,0.085,0.088,0
"2023-12-19 19:50:00",2376,0.1295541,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 19:55:00",2377,0.1356096,"NAN","NAN","NAN","NAN","NAN",0.089,0.088,135.8,135.8,2.388,2.385,0
"2023-12-19 20:00:00",2378,0.1298044,"NAN","NAN","NAN","NAN","NAN",0.07,0.07,136.7,136.7,0,0.008,0
"2023-12-19 20:05:00",2379,0.1307044,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 20:10:00",2380,0.1318905,"NAN","NAN","NAN","NAN","NAN",0.111,0.111,136.7,136.7,0,0.017,0
"2023-12-19 20:15:00",2381,0.1345189,"NAN","NAN","NAN","NAN","NAN",0.044,0.044,136.7,136.7,0.004,0,0
"2023-12-19 20:20:00",2382,0.1302753,"NAN","NAN","NAN","NAN","NAN",0.041,0.041,136.7,136.7,0,0,0
"2023-12-19 20:25:00",2383,0.133607,"NAN","NAN","NAN","NAN","NAN",0.146,0.139,130.6,130.6,7.089,7.025,0
"2023-12-19 20:30:00",2384,0.1313362,"NAN","NAN","NAN","NAN","NAN",0.228,0.224,146.9,146.9,5.19,5.176,0
"2023-12-19 20:35:00",2385,0.1309368,"NAN","NAN","NAN","NAN","NAN",0.124,0.092,169.7,169.7,15.69,14.67,0
"2023-12-19 20:40:00",2386,0.1308892,"NAN","NAN","NAN","NAN","NAN",0.208,0.185,183.5,183.4,12.85,12.44,0
"2023-12-19 20:45:00",2387,0.1350553,"NAN","NAN","NAN","NAN","NAN",0.477,0.401,167.2,160.2,21.4,20.76,0
"2023-12-19 20:50:00",2388,0.1321885,"NAN","NAN","NAN","NAN","NAN",0.348,0.336,153,152.8,9,8.79,0
"2023-12-19 20:55:00",2389,0.1370102,"NAN","NAN","NAN","NAN","NAN",0.006,0.006,147.3,147.3,0,0.002,0
"2023-12-19 21:00:00",2390,0.1328977,"NAN","NAN","NAN","NAN","NAN",0.051,0.051,146.6,146.6,0.112,0.111,0
"2023-12-19 21:05:00",2391,0.1334103,"NAN","NAN","NAN","NAN","NAN",0.129,0.127,148.7,148.5,2.814,2.765,0
"2023-12-19 21:10:00",2392,0.132409,"NAN","NAN","NAN","NAN","NAN",0.003,0.003,193.8,193.8,0.001,0,0
"2023-12-19 21:15:00",2393,0.1355857,"NAN","NAN","NAN","NAN","NAN",0.176,0.175,144.1,143.2,2.242,2.419,0
"2023-12-19 21:20:00",2394,0.1332017,"NAN","NAN","NAN","NAN","NAN",0.234,0.23,140.6,139.7,4.517,4.796,0
"2023-12-19 21:25:00",2395,0.1342507,"NAN","NAN","NAN","NAN","NAN",0.047,0.046,135.7,135.7,3.492,3.469,0
"2023-12-19 21:30:00",2396,0.1331898,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 21:35:00",2397,0.132558,"NAN","NAN","NAN","NAN","NAN",0.025,0.022,109.4,109.4,4.961,4.812,0
"2023-12-19 21:40:00",2398,0.1326414,"NAN","NAN","NAN","NAN","NAN",0.142,0.142,136.3,136.6,2.096,2.021,0
"2023-12-19 21:45:00",2399,0.1366645,"NAN","NAN","NAN","NAN","NAN",0.302,0.289,150.1,150.3,9.17,8.76,0
"2023-12-19 21:50:00",2400,0.1322421,"NAN","NAN","NAN","NAN","NAN",0.125,0.11,161.6,161.2,10.39,9.94,0
"2023-12-19 21:55:00",2401,0.1378029,"NAN","NAN","NAN","NAN","NAN",0.257,0.237,153.5,152,11.88,11.52,0
"2023-12-19 22:00:00",2402,0.1338573,"NAN","NAN","NAN","NAN","NAN",0.404,0.343,149.1,148.4,21.25,20.22,0
"2023-12-19 22:05:00",2403,0.1330706,"NAN","NAN","NAN","NAN","NAN",0.134,0.079,154.9,153.5,22.01,18.01,0
"2023-12-19 22:10:00",2404,0.1343043,"NAN","NAN","NAN","NAN","NAN",0.315,0.305,154.6,154.6,8.56,8.45,0
"2023-12-19 22:15:00",2405,0.1365751,"NAN","NAN","NAN","NAN","NAN",0.227,0.203,150,150.5,12.44,12.28,0
"2023-12-19 22:20:00",2406,0.1327964,"NAN","NAN","NAN","NAN","NAN",0.204,0.166,153.5,150.4,16.7,15.05,0
"2023-12-19 22:25:00",2407,0.1358718,"NAN","NAN","NAN","NAN","NAN",0.426,0.389,138.1,136.8,15.16,15.74,0
"2023-12-19 22:30:00",2408,0.1332732,"NAN","NAN","NAN","NAN","NAN",0.51,0.481,148.6,149.3,13.42,13.62,0
"2023-12-19 22:35:00",2409,0.1341791,"NAN","NAN","NAN","NAN","NAN",0.513,0.472,150.7,147.6,14.25,14.86,0
"2023-12-19 22:40:00",2410,0.1336546,"NAN","NAN","NAN","NAN","NAN",0.29,0.278,149.1,148.5,9.41,9.19,0
"2023-12-19 22:45:00",2411,0.135544,"NAN","NAN","NAN","NAN","NAN",0.025,0.025,109.3,109.3,0.168,0.168,0
"2023-12-19 22:50:00",2412,0.1346798,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 22:55:00",2413,0.1367718,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 23:00:00",2414,0.1326653,"NAN","NAN","NAN","NAN","NAN",0.354,0.352,141.7,141.6,3.719,3.644,0
"2023-12-19 23:05:00",2415,0.1325282,"NAN","NAN","NAN","NAN","NAN",0.273,0.268,154.5,154.7,6.246,6.287,0
"2023-12-19 23:10:00",2416,0.1325461,"NAN","NAN","NAN","NAN","NAN",0.081,0.08,129.7,129.8,2.237,2.166,0
"2023-12-19 23:15:00",2417,0.133297,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 23:20:00",2418,0.1316282,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-19 23:25:00",2419,0.1356989,"NAN","NAN","NAN","NAN","NAN",0.019,0.019,143.1,143.1,0.216,0.216,0
"2023-12-19 23:30:00",2420,0.1323792,"NAN","NAN","NAN","NAN","NAN",0.409,0.404,148.9,149.1,5.975,5.868,0
"2023-12-19 23:35:00",2421,0.1323673,"NAN","NAN","NAN","NAN","NAN",0.337,0.325,144.4,144,9.03,8.81,0
"2023-12-19 23:40:00",2422,0.1329096,"NAN","NAN","NAN","NAN","NAN",0.355,0.347,150.4,151.2,6.877,7.178,0
"2023-12-19 23:45:00",2423,0.1365036,"NAN","NAN","NAN","NAN","NAN",0.263,0.26,161.3,161.2,4.288,4.184,0
"2023-12-19 23:50:00",2424,0.1338871,"NAN","NAN","NAN","NAN","NAN",0.055,0.054,115.5,116.2,2.886,2.991,0
"2023-12-19 23:55:00",2425,0.1357585,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 00:00:00",2426,0.1333864,"NAN","NAN","NAN","NAN","NAN",0.044,0.044,139.3,139.3,0,0,0
"2023-12-20 00:05:00",2427,0.1319858,"NAN","NAN","NAN","NAN","NAN",0.038,0.038,139.3,139.3,0.004,0,0
"2023-12-20 00:10:00",2428,0.1342983,"NAN","NAN","NAN","NAN","NAN",0.082,0.082,140.7,140.7,0.713,0.713,0
"2023-12-20 00:15:00",2429,0.1335712,"NAN","NAN","NAN","NAN","NAN",0.218,0.214,155.7,156,5.228,5.128,0
"2023-12-20 00:20:00",2430,0.131956,"NAN","NAN","NAN","NAN","NAN",0.126,0.124,154.6,154.5,3.599,3.565,0
"2023-12-20 00:25:00",2431,0.1374751,"NAN","NAN","NAN","NAN","NAN",0.234,0.201,145.5,145.4,15.42,14.85,0
"2023-12-20 00:30:00",2432,0.132105,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 00:35:00",2433,0.1327904,"NAN","NAN","NAN","NAN","NAN",0.238,0.231,145.1,144.7,6.515,6.562,0
"2023-12-20 00:40:00",2434,0.1327308,"NAN","NAN","NAN","NAN","NAN",0.041,0.035,230.6,230.6,7.009,6.744,0
"2023-12-20 00:45:00",2435,0.1348765,"NAN","NAN","NAN","NAN","NAN",0.031,0.031,128.4,128.3,0.496,0.476,0
"2023-12-20 00:50:00",2436,0.1331242,"NAN","NAN","NAN","NAN","NAN",0.111,0.081,160.9,160.9,15.49,14.41,0
"2023-12-20 00:55:00",2437,0.134501,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 01:00:00",2438,0.1324984,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 01:05:00",2439,0.1321646,"NAN","NAN","NAN","NAN","NAN",0.268,0.268,151.1,151.1,1.183,1.181,0
"2023-12-20 01:10:00",2440,0.1314613,"NAN","NAN","NAN","NAN","NAN",0.427,0.42,152.6,152.2,6.514,6.621,0
"2023-12-20 01:15:00",2441,0.1363486,"NAN","NAN","NAN","NAN","NAN",0.159,0.094,185.5,180,22.83,20.54,0
"2023-12-20 01:20:00",2442,0.1345427,"NAN","NAN","NAN","NAN","NAN",0.194,0.187,148.7,146.7,6.196,6.189,0
"2023-12-20 01:25:00",2443,0.1352758,"NAN","NAN","NAN","NAN","NAN",0.203,0.175,213.7,213.7,14.17,13.74,0
"2023-12-20 01:30:00",2444,0.1332136,"NAN","NAN","NAN","NAN","NAN",0.044,0.033,204.7,204.7,9.65,8.99,0
"2023-12-20 01:35:00",2445,0.1316223,"NAN","NAN","NAN","NAN","NAN",0.086,0.085,140.2,140.2,1.953,1.951,0
"2023-12-20 01:40:00",2446,0.132409,"NAN","NAN","NAN","NAN","NAN",0.016,0.016,146,146,0.01,0.009,0
"2023-12-20 01:45:00",2447,0.1357705,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 01:50:00",2448,0.1333805,"NAN","NAN","NAN","NAN","NAN",0.2,0.194,162.6,162.7,6.322,6.178,0
"2023-12-20 01:55:00",2449,0.1345785,"NAN","NAN","NAN","NAN","NAN",0.288,0.273,155.1,154.2,10.27,9.65,0
"2023-12-20 02:00:00",2450,0.1310203,"NAN","NAN","NAN","NAN","NAN",0.313,0.303,152.6,152.6,8.39,8.25,0
"2023-12-20 02:05:00",2451,0.1345725,"NAN","NAN","NAN","NAN","NAN",0.022,0.022,149.2,149.2,0.004,0.003,0
"2023-12-20 02:10:00",2452,0.1325222,"NAN","NAN","NAN","NAN","NAN",0.267,0.257,142.7,141.8,7.718,7.446,0
"2023-12-20 02:15:00",2453,0.135389,"NAN","NAN","NAN","NAN","NAN",0.442,0.429,150.1,149.8,9.45,9.32,0
"2023-12-20 02:20:00",2454,0.1333686,"NAN","NAN","NAN","NAN","NAN",0.69,0.639,161.8,160.5,18.12,16.8,0
"2023-12-20 02:25:00",2455,0.1361102,"NAN","NAN","NAN","NAN","NAN",0.402,0.369,183.9,181.6,13.78,13.38,0
"2023-12-20 02:30:00",2456,0.1299773,"NAN","NAN","NAN","NAN","NAN",1.253,1.167,150.3,148.8,18.98,18.85,0
"2023-12-20 02:35:00",2457,0.133297,"NAN","NAN","NAN","NAN","NAN",0.763,0.73,153.5,153.1,14.31,13.81,0
"2023-12-20 02:40:00",2458,0.1339884,"NAN","NAN","NAN","NAN","NAN",0.941,0.897,148.8,147.5,15.73,14.46,0
"2023-12-20 02:45:00",2459,0.1379221,"NAN","NAN","NAN","NAN","NAN",0.287,0.235,200.5,200.3,19.86,18.49,0
"2023-12-20 02:50:00",2460,0.1333924,"NAN","NAN","NAN","NAN","NAN",1.292,1.147,149.2,148.4,29.41,25.58,0
"2023-12-20 02:55:00",2461,0.1353473,"NAN","NAN","NAN","NAN","NAN",0.805,0.741,148.9,146.9,20.35,17.49,0
"2023-12-20 03:00:00",2462,0.1328739,"NAN","NAN","NAN","NAN","NAN",0.947,0.899,156.5,155.1,15.76,16.05,0
"2023-12-20 03:05:00",2463,0.1317117,"NAN","NAN","NAN","NAN","NAN",0.13,0.029,353.3,353.3,32.49,26.33,0
"2023-12-20 03:10:00",2464,0.1276946,"NAN","NAN","NAN","NAN","NAN",0.054,0.044,129.6,129.6,8.56,8.19,0.762
"2023-12-20 03:15:00",2465,0.1290594,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 03:20:00",2466,0.1274562,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 03:25:00",2467,0.130025,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 03:30:00",2468,0.129274,"NAN","NAN","NAN","NAN","NAN",0.427,0.41,165.8,165.1,10.62,10.09,0
"2023-12-20 03:35:00",2469,0.1296912,"NAN","NAN","NAN","NAN","NAN",0.114,0.114,134.2,134.2,0.015,0.023,0
"2023-12-20 03:40:00",2470,0.1305018,"NAN","NAN","NAN","NAN","NAN",0.006,0.006,152.5,152.5,0.008,0.008,0
"2023-12-20 03:45:00",2471,0.1320514,"NAN","NAN","NAN","NAN","NAN",0.427,0.377,158.6,158.5,18.41,17.51,0
"2023-12-20 03:50:00",2472,0.1311335,"NAN","NAN","NAN","NAN","NAN",0.151,0.151,151.7,151.7,0.692,0.692,0
"2023-12-20 03:55:00",2473,0.1329692,"NAN","NAN","NAN","NAN","NAN",1.108,0.999,157.9,157.7,25,22.77,0
"2023-12-20 04:00:00",2474,0.1291786,"NAN","NAN","NAN","NAN","NAN",0.621,0.435,175.1,173.3,37.8,33.4,0
"2023-12-20 04:05:00",2475,0.1312468,"NAN","NAN","NAN","NAN","NAN",0.896,0.709,168.8,165.8,33.17,31.32,0
