"TOA5","3.1.2 Aasu","CR300-WIFI","4053","CR300-WIFI.Std.05.01","CPU:Aasu_wWiFiLogic(1).CR300","52882","Aasu_wx"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Max","AirTF_Avg","RH","Rain_in_Tot","WS_mph_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SlrW_Avg","SlrMJ_Tot"
"TS","RN","Volts","Deg C","Deg F","%","inch","miles/hour","Deg","Deg","W/m^2","MJ/m^2"
"","","Avg","Max","Avg","Smp","Tot","WVc","WVc","WVc","Avg","Tot"
"2022-02-18 10:45:00",161010,13.510,34.290,76.050,100.00,0.0000,0.030000,103.50,0.0000,510.50,0.4594337
"2022-02-18 11:00:00",161011,13.440,36.230,77.530,99.500,0.0000,0.0000,0.0000,0.0000,563.60,0.5072724
"2022-02-18 11:15:00",161012,13.400,38.070,78.860,96.300,0.0000,0.0000,0.0000,0.0000,621.20,0.5590399
"2022-02-18 11:30:00",161013,13.370,38.950,79.210,96.700,0.0000,0.0000,0.0000,0.0000,476.00,0.4283571
"2022-02-18 11:45:00",161014,13.360,38.710,78.030,99.600,0.0000,0.0000,0.0000,0.0000,328.70,0.2958556
"2022-02-18 12:00:00",161015,13.390,37.480,78.340,93.100,0.0000,0.0000,0.0000,0.0000,391.80,0.3526524
"2022-02-18 12:15:00",161016,13.400,37.730,80.200,88.800,0.0000,0.0000,0.0000,0.0000,657.40,0.5916196
"2022-02-18 12:30:00",161017,13.380,38.830,80.600,91.900,0.0000,0.0000,0.0000,0.0000,658.00,0.5921685
"2022-02-18 12:45:00",161018,13.370,38.990,79.750,91.500,0.0000,0.0000,0.0000,0.0000,458.80,0.4129427
"2022-02-18 13:00:00",161019,13.350,38.340,79.950,92.000,0.0000,0.0000,0.0000,0.0000,541.20,0.4870661
"2022-02-18 13:15:00",161020,13.350,38.400,80.100,90.800,0.0000,0.0000,0.0000,0.0000,656.10,0.5905265
"2022-02-18 13:30:00",161021,13.370,38.440,79.970,91.700,0.0000,0.0000,0.0000,0.0000,644.30,0.5798270
"2022-02-18 13:45:00",161022,13.350,39.110,80.600,93.400,0.0000,0.0000,0.0000,0.0000,484.40,0.4359406
"2022-02-18 14:00:00",161023,13.350,39.070,79.810,89.600,0.0000,0.0000,0.0000,0.0000,678.90,0.6109886
"2022-02-18 14:15:00",161024,13.340,39.240,80.800,86.900,0.0000,0.0000,0.0000,0.0000,890.00,0.8006432
"2022-02-18 14:30:00",161025,13.350,39.190,80.700,84.800,0.0000,0.0000,0.0000,0.0000,977.00,0.8796410
"2022-02-18 14:45:00",161026,13.360,38.360,81.100,86.200,0.0000,0.0000,0.0000,0.0000,918.00,0.8258341
"2022-02-18 15:00:00",161027,13.370,37.740,81.100,88.000,0.0000,0.0000,0.0000,0.0000,864.00,0.7775750
"2022-02-18 15:15:00",161028,13.370,37.970,81.800,86.600,0.0000,0.0000,0.0000,0.0000,804.00,0.7238483
"2022-02-18 15:30:00",161029,13.370,38.820,81.600,83.300,0.0000,0.0000,0.0000,0.0000,923.00,0.8305850
"2022-02-18 15:45:00",161030,13.370,39.580,81.300,81.600,0.0000,0.0000,0.0000,0.0000,938.00,0.8438158
"2022-02-18 16:00:00",161031,13.370,40.040,81.400,86.400,0.0000,0.0000,0.0000,0.0000,798.90,0.7190087
"2022-02-18 16:15:00",161032,13.370,39.520,80.300,88.400,0.0000,0.0000,0.0000,0.0000,756.90,0.6811661
"2022-02-18 16:30:00",161033,13.380,35.300,80.400,86.800,0.0000,0.0000,0.0000,0.0000,807.00,0.7265644
"2022-02-18 16:45:00",161034,13.400,35.230,80.900,86.400,0.0000,0.0000,0.0000,0.0000,786.40,0.7077207
"2022-02-18 17:00:00",161035,13.400,35.580,80.500,87.200,0.0000,0.0000,0.0000,0.0000,753.40,0.6780371
"2022-02-18 17:15:00",161036,13.400,35.880,80.500,87.200,0.0000,0.0000,0.0000,0.0000,720.90,0.6488281
"2022-02-18 17:30:00",161037,13.400,36.650,80.800,84.600,0.0000,0.0000,0.0000,0.0000,613.40,0.5520505
"2022-02-18 17:45:00",161038,13.400,36.430,79.940,86.100,0.0000,0.0000,0.0000,0.0000,455.30,0.4097344
"2022-02-18 18:00:00",161039,13.400,35.190,80.900,82.900,0.0000,0.0000,0.0000,0.0000,620.20,0.5581462
"2022-02-18 18:15:00",161040,13.400,35.150,81.300,85.100,0.0000,0.0000,0.0000,0.0000,383.30,0.3450092
"2022-02-18 18:30:00",161041,13.400,34.770,81.000,81.400,0.0000,0.0000,0.0000,0.0000,371.90,0.3347203
"2022-02-18 18:45:00",161042,13.400,34.230,81.300,91.800,0.0000,0.0000,0.0000,0.0000,395.60,0.3560687
"2022-02-18 19:00:00",161043,13.400,34.120,78.030,97.400,0.0000,0.0000,0.0000,0.0000,74.500,0.06705380
"2022-02-18 19:15:00",161044,13.430,32.750,76.400,98.600,0.0000,0.0000,0.0000,0.0000,48.020,0.04321818
"2022-02-18 19:30:00",161045,13.470,30.350,76.030,100.00,0.0000,0.0000,0.0000,0.0000,42.800,0.03852426
"2022-02-18 19:45:00",161046,13.500,28.630,74.990,100.00,0.0000,0.0000,0.0000,0.0000,42.920,0.03862640
"2022-02-18 20:00:00",161047,13.540,26.980,74.610,100.00,0.0000,0.0000,0.0000,0.0000,54.270,0.04884536
"2022-02-18 20:15:00",161048,13.550,25.680,74.360,100.00,0.0000,0.0000,0.0000,0.0000,45.910,0.04132272
"2022-02-18 20:30:00",161049,13.240,25.220,74.340,100.00,0.0000,0.0000,0.0000,0.0000,10.870,0.009784738
"2022-02-18 20:45:00",161050,12.900,24.310,74.220,100.00,0.0000,0.0000,0.0000,0.0000,1.5940,0.001434959
"2022-02-18 21:00:00",161051,12.880,23.870,74.250,100.00,0.0000,0.0000,0.0000,0.0000,0.097000,8.744516E-05
"2022-02-18 21:15:00",161052,12.880,23.760,74.380,100.00,0.0000,0.0000,0.0000,0.0000,0.0070000,5.901207E-06
"2022-02-18 21:30:00",161053,12.870,23.560,74.470,100.00,0.0000,0.0000,0.0000,0.0000,0.0060000,5.579323E-06
"2022-02-18 21:45:00",161054,12.870,23.530,74.430,100.00,0.0000,0.0000,0.0000,0.0000,0.0030000,2.682367E-06
"2022-02-18 22:00:00",161055,12.860,23.580,74.780,100.00,0.0000,0.0000,0.0000,0.0000,0.0020000,1.502125E-06
"2022-02-18 22:15:00",161056,12.860,23.600,74.500,100.00,0.0000,0.0000,0.0000,0.0000,0.0020000,1.394831E-06
"2022-02-18 22:30:00",161057,12.860,23.550,73.780,100.00,0.0000,0.0000,0.0000,0.0000,0.0010000,6.437680E-07
"2022-02-18 22:45:00",161058,12.850,23.330,73.410,100.00,0.0000,0.0000,0.0000,0.0000,0.0030000,2.467777E-06
"2022-02-18 23:00:00",161059,12.850,23.080,72.900,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,2.145893E-07
"2022-02-18 23:15:00",161060,12.850,22.850,73.320,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,2.145893E-07
"2022-02-18 23:30:00",161061,12.850,22.870,73.510,100.00,0.0000,0.0000,0.0000,0.0000,0.0010000,5.364734E-07
"2022-02-18 23:45:00",161062,12.850,22.820,73.310,100.00,0.0000,0.0000,0.0000,0.0000,0.0010000,8.583573E-07
"2022-02-19 00:00:00",161063,12.850,22.790,73.710,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 00:15:00",161064,12.850,22.920,73.930,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 00:30:00",161065,12.850,22.920,73.590,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 00:45:00",161066,12.850,22.870,73.820,100.00,0.0000,0.0000,0.0000,0.0000,0.0010000,7.510627E-07
"2022-02-19 01:00:00",161067,12.840,22.900,74.050,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 01:15:00",161068,12.850,23.090,74.720,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 01:30:00",161069,12.840,23.310,75.090,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 01:45:00",161070,12.840,23.390,74.910,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 02:00:00",161071,12.840,23.420,74.950,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 02:15:00",161072,12.840,23.420,74.950,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 02:30:00",161073,12.840,23.430,74.930,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 02:45:00",161074,12.840,23.420,74.920,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 03:00:00",161075,12.840,23.420,74.710,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 03:15:00",161076,12.840,23.340,74.670,100.00,0.0000,0.0000,0.0000,0.0000,0.0010000,6.437680E-07
"2022-02-19 03:30:00",161077,12.840,23.280,74.700,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 03:45:00",161078,12.840,23.270,74.710,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 04:00:00",161079,12.840,23.240,74.680,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 04:15:00",161080,12.840,23.260,74.920,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 04:30:00",161081,12.840,23.280,74.850,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 04:45:00",161082,12.840,23.280,74.810,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 05:00:00",161083,12.840,23.260,74.890,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 05:15:00",161084,12.840,23.230,74.760,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 05:30:00",161085,12.840,23.130,74.980,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 05:45:00",161086,12.840,23.240,75.230,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 06:00:00",161087,12.840,23.280,75.220,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 06:15:00",161088,12.840,23.290,75.170,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 06:30:00",161089,12.840,23.270,74.970,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 06:45:00",161090,12.840,23.160,74.790,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 07:00:00",161091,12.840,23.030,74.870,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 07:15:00",161092,12.650,26.550,75.080,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 07:30:00",161093,12.640,27.480,75.290,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 07:45:00",161094,12.630,27.880,75.560,100.00,0.0000,0.0000,0.0000,0.0000,0.034000,3.090086E-05
"2022-02-19 08:00:00",161095,12.620,28.100,75.620,100.00,0.0000,0.0000,0.0000,0.0000,0.62700,0.0005643700
"2022-02-19 08:15:00",161096,12.600,28.460,75.620,100.00,0.0000,0.0000,0.0000,0.0000,3.3160,0.002984508
"2022-02-19 08:30:00",161097,12.580,28.320,75.250,100.00,0.0000,0.0000,0.0000,0.0000,8.5800,0.007725968
"2022-02-19 08:45:00",161098,12.570,28.340,74.590,100.00,0.0000,0.0000,0.0000,0.0000,24.390,0.02195174
"2022-02-19 09:00:00",161099,12.630,28.450,75.280,100.00,0.0000,0.0000,0.0000,0.0000,119.60,0.1076038
"2022-02-19 09:15:00",161100,12.700,30.010,77.580,98.600,0.0000,0.0000,0.0000,0.0000,219.40,0.1974637
"2022-02-19 09:30:00",161101,12.780,31.160,78.680,96.500,0.0000,0.0000,0.0000,0.0000,174.00,0.1565632
"2022-02-19 09:45:00",161102,13.150,32.220,79.240,94.000,0.0000,0.0000,0.0000,0.0000,265.80,0.2392406
"2022-02-19 10:00:00",161103,13.350,34.810,80.200,91.400,0.0000,0.0000,0.0000,0.0000,354.40,0.3189301
"2022-02-19 10:15:00",161104,13.430,37.660,81.200,90.100,0.0000,0.0000,0.0000,0.0000,480.30,0.4322430
"2022-02-19 10:30:00",161105,13.380,39.150,80.200,94.600,0.0000,0.0000,0.0000,0.0000,492.50,0.4432405
"2022-02-19 10:45:00",161106,13.360,39.200,79.500,95.300,0.0000,0.0000,0.0000,0.0000,468.40,0.4215689
"2022-02-19 11:00:00",161107,13.210,38.850,78.000,100.00,0.0000,0.0000,0.0000,0.0000,174.60,0.1571832
"2022-02-19 11:15:00",161108,12.860,36.040,75.830,100.00,0.0000,0.0000,0.0000,0.0000,26.560,0.02390708
"2022-02-19 11:30:00",161109,12.860,32.040,75.150,100.00,0.0000,0.0000,0.0000,0.0000,67.210,0.06048587
"2022-02-19 11:45:00",161110,12.930,30.080,74.830,100.00,0.0000,0.0000,0.0000,0.0000,114.40,0.1029492
"2022-02-19 12:00:00",161111,13.080,29.630,74.640,100.00,0.0000,0.0000,0.0000,0.0000,175.80,0.1581842
"2022-02-19 12:15:00",161112,13.490,31.160,74.890,100.00,0.0000,0.0000,0.0000,0.0000,392.00,0.3528000
"2022-02-19 12:30:00",161113,13.490,31.710,74.780,100.00,0.0000,0.0000,0.0000,0.0000,332.60,0.2993327
"2022-02-19 12:45:00",161114,13.490,31.880,75.180,100.00,0.0000,0.0000,0.0000,0.0000,343.10,0.3087896
"2022-02-19 13:00:00",161115,13.490,32.790,76.290,100.00,0.0000,0.0000,0.0000,0.0000,417.70,0.3759404
"2022-02-19 13:15:00",161116,13.460,35.000,77.530,98.000,0.0000,0.0000,0.0000,0.0000,779.60,0.7016574
"2022-02-19 13:30:00",161117,13.420,36.680,78.240,98.100,0.0000,0.0000,0.0000,0.0000,613.60,0.5522705
"2022-02-19 13:45:00",161118,13.400,37.230,78.620,94.300,0.0000,0.0000,0.0000,0.0000,555.70,0.5001180
"2022-02-19 14:00:00",161119,13.400,37.390,78.450,94.000,0.0000,0.0000,0.0000,0.0000,907.00,0.8161889
"2022-02-19 14:15:00",161120,13.400,37.700,78.770,89.500,0.0000,0.0000,0.0000,0.0000,588.60,0.5297157
"2022-02-19 14:30:00",161121,13.390,37.700,79.170,91.600,0.0000,0.0000,0.0000,0.0000,579.90,0.5219342
"2022-02-19 14:45:00",161122,13.370,37.810,79.450,93.900,0.0000,0.0000,0.0000,0.0000,823.00,0.7409602
"2022-02-19 15:00:00",161123,13.360,37.790,78.610,97.500,0.0000,0.0000,0.0000,0.0000,487.00,0.4382878
"2022-02-19 15:15:00",161124,13.360,37.530,77.770,98.400,0.0000,0.0000,0.0000,0.0000,332.10,0.2989154
"2022-02-19 15:30:00",161125,13.370,36.290,78.440,97.000,0.0000,0.0000,0.0000,0.0000,464.60,0.4181081
"2022-02-19 15:45:00",161126,13.390,36.400,78.500,96.500,0.0000,0.0000,0.0000,0.0000,343.30,0.3089298
"2022-02-19 16:00:00",161127,13.390,36.050,78.390,94.000,0.0000,0.0000,0.0000,0.0000,414.90,0.3734213
"2022-02-19 16:15:00",161128,13.430,35.510,78.800,95.600,0.0000,0.0000,0.0000,0.0000,361.50,0.3253665
"2022-02-19 16:30:00",161129,13.450,31.420,78.860,94.200,0.0000,0.0000,0.0000,0.0000,517.00,0.4653167
"2022-02-19 16:45:00",161130,13.450,31.010,78.490,96.700,0.0000,0.0000,0.0000,0.0000,328.40,0.2955623
"2022-02-19 17:00:00",161131,13.470,30.770,78.180,96.800,0.0000,0.0000,0.0000,0.0000,294.10,0.2647250
"2022-02-19 17:15:00",161132,13.470,29.950,78.360,97.500,0.0000,0.0000,0.0000,0.0000,301.40,0.2713013
"2022-02-19 17:30:00",161133,13.470,29.700,77.930,97.800,0.0000,0.0000,0.0000,0.0000,202.10,0.1819215
"2022-02-19 17:45:00",161134,13.490,29.090,77.870,97.000,0.0000,0.0000,0.0000,0.0000,199.00,0.1791167
"2022-02-19 18:00:00",161135,13.500,28.840,77.720,98.600,0.0000,0.0000,0.0000,0.0000,137.60,0.1238032
"2022-02-19 18:15:00",161136,13.510,28.400,77.330,100.00,0.0000,0.0000,0.0000,0.0000,101.60,0.09141302
"2022-02-19 18:30:00",161137,13.520,27.690,77.200,100.00,0.0000,0.0000,0.0000,0.0000,128.60,0.1157069
"2022-02-19 18:45:00",161138,13.520,27.380,76.950,100.00,0.0000,0.0000,0.0000,0.0000,106.20,0.09561650
"2022-02-19 19:00:00",161139,13.520,27.190,77.020,98.700,0.0000,0.0000,0.0000,0.0000,100.00,0.09002946
"2022-02-19 19:15:00",161140,13.520,26.930,76.900,98.400,0.0000,0.0000,0.0000,0.0000,92.200,0.08299457
"2022-02-19 19:30:00",161141,13.520,26.790,77.070,99.000,0.0000,0.0000,0.0000,0.0000,76.350,0.06871601
"2022-02-19 19:45:00",161142,13.520,26.650,76.890,100.00,0.0000,0.0000,0.0000,0.0000,64.240,0.05781616
"2022-02-19 20:00:00",161143,13.550,26.490,76.780,100.00,0.0000,0.0000,0.0000,0.0000,58.220,0.05239521
"2022-02-19 20:15:00",161144,13.550,26.470,76.590,99.900,0.0000,0.0000,0.0000,0.0000,32.230,0.02901044
"2022-02-19 20:30:00",161145,13.200,26.100,76.250,100.00,0.0000,0.0000,0.0000,0.0000,9.5800,0.008624238
"2022-02-19 20:45:00",161146,12.910,25.300,76.120,99.700,0.0000,0.0000,0.0000,0.0000,1.6690,0.001502340
"2022-02-19 21:00:00",161147,12.890,24.800,76.180,99.500,0.0000,0.0000,0.0000,0.0000,0.14300,0.0001286463
"2022-02-19 21:15:00",161148,12.880,24.580,76.290,100.00,0.0000,0.0000,0.0000,0.0000,0.0030000,2.682367E-06
"2022-02-19 21:30:00",161149,12.880,24.410,76.240,100.00,0.0000,0.0000,0.0000,0.0000,0.0040000,3.648019E-06
"2022-02-19 21:45:00",161150,12.870,24.360,75.940,100.00,0.0000,0.0000,0.0000,0.0000,0.0050000,4.077197E-06
"2022-02-19 22:00:00",161151,12.870,24.260,75.500,99.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 22:15:00",161152,12.870,24.060,75.690,98.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 22:30:00",161153,12.870,23.900,75.910,99.400,0.0000,0.0000,0.0000,0.0000,0.0050000,4.399081E-06
"2022-02-19 22:45:00",161154,12.860,23.900,75.950,100.00,0.0000,0.0000,0.0000,0.0000,0.0010000,7.510627E-07
"2022-02-19 23:00:00",161155,12.860,23.900,75.990,99.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 23:15:00",161156,12.860,23.910,76.010,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 23:30:00",161157,12.860,23.940,76.010,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-19 23:45:00",161158,12.860,23.880,74.150,100.00,0.0000,0.0000,0.0000,0.0000,0.0010000,8.583573E-07
"2022-02-20 00:00:00",161159,12.860,23.350,73.760,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,2.145893E-07
"2022-02-20 00:15:00",161160,12.860,23.030,73.610,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 00:30:00",161161,12.860,22.820,74.420,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 00:45:00",161162,12.850,23.060,74.680,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 01:00:00",161163,12.850,23.100,74.430,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 01:15:00",161164,12.850,23.090,73.900,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 01:30:00",161165,12.850,22.910,73.730,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 01:45:00",161166,12.850,22.800,73.810,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 02:00:00",161167,12.850,22.820,73.980,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 02:15:00",161168,12.850,22.860,73.800,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 02:30:00",161169,12.850,22.810,73.660,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,2.145893E-07
"2022-02-20 02:45:00",161170,12.850,22.750,73.750,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 03:00:00",161171,12.850,22.780,73.950,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 03:15:00",161172,12.850,22.840,74.110,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,3.218840E-07
"2022-02-20 03:30:00",161173,12.850,22.880,74.020,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,1.072947E-07
"2022-02-20 03:45:00",161174,12.850,22.870,73.390,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 04:00:00",161175,12.850,22.700,73.470,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 04:15:00",161176,12.840,22.590,73.510,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 04:30:00",161177,12.840,22.650,74.000,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 04:45:00",161178,12.840,22.880,74.590,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 05:00:00",161179,12.840,23.110,74.880,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 05:15:00",161180,12.840,23.200,74.810,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 05:30:00",161181,12.840,23.200,74.620,100.00,0.0000,0.0000,0.0000,0.0000,0.0010000,9.656520E-07
"2022-02-20 05:45:00",161182,12.840,23.160,74.470,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,2.145893E-07
"2022-02-20 06:00:00",161183,12.840,23.100,74.110,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 06:15:00",161184,12.840,22.920,74.120,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 06:30:00",161185,12.840,22.810,74.320,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 06:45:00",161186,12.840,22.900,74.610,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 07:00:00",161187,12.840,22.990,74.630,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 07:15:00",161188,12.650,26.600,74.530,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 07:30:00",161189,12.640,27.350,74.070,100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000
"2022-02-20 07:45:00",161190,12.630,27.440,73.770,100.00,0.0000,0.0000,0.0000,0.0000,0.028000,2.510695E-05
"2022-02-20 08:00:00",161191,12.620,27.430,73.340,100.00,0.0000,0.0000,0.0000,0.0000,0.49500,0.0004455948
"2022-02-20 08:15:00",161192,12.600,27.340,73.440,100.00,0.0000,0.0000,0.0000,0.0000,3.3690,0.003032362
"2022-02-20 08:30:00",161193,12.580,27.400,73.510,100.00,0.0000,0.0000,0.0000,0.0000,12.920,0.01162495
"2022-02-20 08:45:00",161194,12.570,27.500,73.720,100.00,0.0000,0.0000,0.0000,0.0000,25.290,0.02275698
"2022-02-20 09:00:00",161195,12.540,27.570,73.770,100.00,0.0000,0.0000,0.0000,0.0000,12.660,0.01139512
"2022-02-20 09:15:00",161196,12.530,27.690,72.960,100.00,0.0000,0.0000,0.0000,0.0000,13.010,0.01170885
"2022-02-20 09:30:00",161197,12.530,27.400,72.840,100.00,0.0000,0.0000,0.0000,0.0000,13.980,0.01258009
"2022-02-20 09:45:00",161198,12.540,27.330,72.660,100.00,0.0000,0.0000,0.0000,0.0000,22.440,0.02019972
"2022-02-20 10:00:00",161199,12.550,27.260,72.650,100.00,0.0000,0.0000,0.0000,0.0000,29.980,0.02698472
"2022-02-20 10:15:00",161200,12.560,27.330,72.890,100.00,0.0000,0.0000,0.0000,0.0000,44.240,0.03981405
"2022-02-20 10:30:00",161201,12.570,27.540,73.420,100.00,0.0000,0.0000,0.0000,0.0000,54.210,0.04878828
"2022-02-20 10:45:00",161202,12.600,27.740,73.580,100.00,0.0000,0.0000,0.0000,0.0000,70.410,0.06336855
"2022-02-20 11:00:00",161203,12.610,28.010,73.690,100.00,0.0000,0.0000,0.0000,0.0000,79.920,0.07193013
"2022-02-20 11:15:00",161204,12.650,28.200,73.900,100.00,0.0000,0.0000,0.0000,0.0000,98.100,0.08827133
"2022-02-20 11:30:00",161205,12.750,28.550,74.580,99.800,0.0000,0.0000,0.0000,0.0000,120.10,0.1080573
"2022-02-20 11:45:00",161206,12.910,29.110,75.030,99.800,0.0000,0.0000,0.0000,0.0000,141.20,0.1271141
"2022-02-20 12:00:00",161207,13.100,29.730,75.430,100.00,0.0000,0.0000,0.0000,0.0000,152.10,0.1369004
"2022-02-20 12:15:00",161208,13.210,29.880,75.170,100.00,0.0000,0.0000,0.0000,0.0000,174.40,0.1569617
"2022-02-20 12:30:00",161209,13.440,30.750,75.670,100.00,0.0000,0.0000,0.0000,0.0000,267.00,0.2403197
"2022-02-20 12:45:00",161210,13.460,31.610,76.330,100.00,0.0000,0.0000,0.0000,0.0000,303.90,0.2735094
"2022-02-20 13:00:00",161211,13.480,32.000,76.000,100.00,0.0000,0.0000,0.0000,0.0000,322.80,0.2905294
"2022-02-20 13:15:00",161212,13.330,31.870,75.810,100.00,0.0000,0.0000,0.0000,0.0000,220.70,0.1985992
"2022-02-20 13:30:00",161213,13.350,31.110,75.770,100.00,0.0000,0.0000,0.0000,0.0000,231.60,0.2084538
"2022-02-20 13:45:00",161214,13.520,31.980,75.810,100.00,0.0000,0.0000,0.0000,0.0000,313.60,0.2822260
"2022-02-20 14:00:00",161215,13.510,33.260,76.050,100.00,0.0000,0.0000,0.0000,0.0000,314.10,0.2826850
"2022-02-20 14:15:00",161216,13.470,33.870,76.340,100.00,0.0000,0.0000,0.0000,0.0000,378.70,0.3408421
"2022-02-20 14:30:00",161217,13.440,34.190,76.740,100.00,0.0000,0.0000,0.0000,0.0000,335.40,0.3018534
"2022-02-20 14:45:00",161218,13.200,34.080,76.500,100.00,0.0000,0.0000,0.0000,0.0000,152.40,0.1371703
"2022-02-20 15:00:00",161219,13.290,32.510,76.300,100.00,0.0000,0.0000,0.0000,0.0000,194.70,0.1752103
"2022-02-20 15:15:00",161220,13.480,33.540,76.850,100.00,0.0000,0.0000,0.0000,0.0000,313.60,0.2822185
"2022-02-20 15:30:00",161221,13.450,33.620,76.570,100.00,0.0000,0.0000,0.0000,0.0000,236.60,0.2129235
"2022-02-20 15:45:00",161222,13.460,33.690,76.440,100.00,0.0000,0.0000,0.0000,0.0000,232.00,0.2088292
"2022-02-20 16:00:00",161223,13.460,33.780,76.760,98.800,0.0000,0.0000,0.0000,0.0000,356.80,0.3211070
"2022-02-20 16:15:00",161224,13.480,33.550,77.720,97.600,0.0000,0.0000,0.0000,0.0000,472.00,0.4248345
