Date/Time,"Abs Pres, psi","Temp, °F",Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
12/4/2018 9:45,14.7493,81.797,Logged,,,,
12/4/2018 10:00,14.7454,81.975,,,,,
12/4/2018 10:15,14.7408,81.975,,,,,
12/4/2018 10:30,14.7415,82.152,,,,,
12/4/2018 10:45,14.7406,82.508,,,,,
12/4/2018 11:00,14.739,82.686,,,,,
12/4/2018 11:15,14.7374,82.864,,,,,
12/4/2018 11:30,14.7382,83.043,,,,,
12/4/2018 11:45,14.7341,83.221,,,,,
12/4/2018 12:00,14.7325,83.399,,,,,
12/4/2018 12:15,14.7302,83.399,,,,,
12/4/2018 12:30,14.7339,83.757,,,,,
12/4/2018 12:45,14.7316,83.757,,,,,
12/4/2018 13:00,14.7286,83.579,,,,,
12/4/2018 13:15,14.7247,83.757,,,,,
12/4/2018 13:30,14.7216,83.579,,,,,
12/4/2018 13:45,14.7141,83.399,,,,,
12/4/2018 14:00,14.7134,83.221,,,,,
12/4/2018 14:15,14.7119,82.864,,,,,
12/4/2018 14:30,14.7065,82.686,,,,,
12/4/2018 14:45,14.7036,82.508,,,,,
12/4/2018 15:00,14.7052,82.33,,,,,
12/4/2018 15:15,14.7029,82.33,,,,,
12/4/2018 15:30,14.7006,82.33,,,,,
12/4/2018 15:45,14.7022,82.152,,,,,
12/4/2018 16:00,14.6952,82.152,,,,,
12/4/2018 16:15,14.6968,81.975,,,,,
12/4/2018 16:30,14.6968,81.975,,,,,
12/4/2018 16:45,14.6984,81.797,,,,,
12/4/2018 17:00,14.6962,81.797,,,,,
12/4/2018 17:15,14.6955,81.621,,,,,
12/4/2018 17:30,14.6978,81.621,,,,,
12/4/2018 17:45,14.6994,81.442,,,,,
12/4/2018 18:00,14.6994,81.442,,,,,
12/4/2018 18:15,14.7018,81.442,,,,,
12/4/2018 18:30,14.708,81.266,,,,,
12/4/2018 18:45,14.7119,81.09,,,,,
12/4/2018 19:00,14.7119,81.09,,,,,
12/4/2018 19:15,14.7112,80.911,,,,,
12/4/2018 19:30,14.7205,80.911,,,,,
12/4/2018 19:45,14.7197,80.735,,,,,
12/4/2018 20:00,14.7221,80.735,,,,,
12/4/2018 20:15,14.726,80.559,,,,,
12/4/2018 20:30,14.7237,80.559,,,,,
12/4/2018 20:45,14.7237,80.559,,,,,
12/4/2018 21:00,14.7299,80.382,,,,,
12/4/2018 21:15,14.7322,80.382,,,,,
12/4/2018 21:30,14.7322,80.382,,,,,
12/4/2018 21:45,14.7322,80.382,,,,,
12/4/2018 22:00,14.7338,80.206,,,,,
12/4/2018 22:15,14.7384,80.206,,,,,
12/4/2018 22:30,14.7384,80.206,,,,,
12/4/2018 22:45,14.7355,80.029,,,,,
12/4/2018 23:00,14.7355,80.029,,,,,
12/4/2018 23:15,14.7309,80.029,,,,,
12/4/2018 23:30,14.7263,80.029,,,,,
12/4/2018 23:45,14.7216,80.029,,,,,
12/5/2018 0:00,14.7216,80.029,,,,,
12/5/2018 0:15,14.7116,79.853,,,,,
12/5/2018 0:30,14.7139,79.853,,,,,
12/5/2018 0:45,14.7139,79.853,,,,,
12/5/2018 1:00,14.7139,79.853,,,,,
12/5/2018 1:15,14.7139,79.853,,,,,
12/5/2018 1:30,14.7116,79.853,,,,,
12/5/2018 1:45,14.711,79.678,,,,,
12/5/2018 2:00,14.7087,79.678,,,,,
12/5/2018 2:15,14.7087,79.678,,,,,
12/5/2018 2:30,14.7041,79.678,,,,,
12/5/2018 2:45,14.7041,79.678,,,,,
