"datetime, GMT-11:00",psi,temp
2018-09-22 05:30:00,14.6188,81.09
2018-09-22 05:45:00,14.6188,81.09
2018-09-22 06:00:00,14.6218,81.09
2018-09-22 06:15:00,14.6265,81.09
2018-09-22 06:30:00,14.6295,81.09
2018-09-22 06:45:00,14.631,81.09
2018-09-22 07:00:00,14.6326,81.09
2018-09-22 07:15:00,14.6388,81.09
2018-09-22 07:30:00,14.6433,81.09
2018-09-22 07:45:00,14.6465,81.09
2018-09-22 08:00:00,14.6487,81.266
2018-09-22 08:15:00,14.6501,81.266
2018-09-22 08:30:00,14.6508,81.442
2018-09-22 08:45:00,14.653,81.62100000000001
2018-09-22 09:00:00,14.6521,81.797
2018-09-22 09:15:00,14.6519,82.152
2018-09-22 09:30:00,14.6479,82.33
2018-09-22 09:45:00,14.6516,82.508
2018-09-22 10:00:00,14.653,82.86399999999999
2018-09-22 10:15:00,14.649,83.04299999999999
2018-09-22 10:30:00,14.6497,83.221
2018-09-22 10:45:00,14.6479,83.579
2018-09-22 11:00:00,14.6469,83.757
2018-09-22 11:15:00,14.643,83.935
2018-09-22 11:30:00,14.6382,84.295
2018-09-22 11:45:00,14.6374,84.47399999999999
2018-09-22 12:00:00,14.634,84.834
2018-09-22 12:15:00,14.6316,85.014
2018-09-22 12:30:00,14.6323,85.194
2018-09-22 12:45:00,14.6284,85.374
2018-09-22 13:00:00,14.6259,85.554
2018-09-22 13:15:00,14.625,85.735
2018-09-22 13:30:00,14.6211,85.915
2018-09-22 13:45:00,14.6156,86.09700000000001
2018-09-22 14:00:00,14.6194,86.277
2018-09-22 14:15:00,14.6139,86.459
2018-09-22 14:30:00,14.613,86.641
2018-09-22 14:45:00,14.6105,86.823
2018-09-22 15:00:00,14.6097,87.00399999999999
2018-09-22 15:15:00,14.6097,87.00399999999999
2018-09-22 15:30:00,14.6073,87.186
2018-09-22 15:45:00,14.6073,87.186
2018-09-22 16:00:00,14.6057,87.186
2018-09-22 16:15:00,14.6088,87.186
2018-09-22 16:30:00,14.6088,87.186
2018-09-22 16:45:00,14.6118,87.186
2018-09-22 17:00:00,14.6104,87.186
2018-09-22 17:15:00,14.6134,87.186
2018-09-22 17:30:00,14.6134,87.186
2018-09-22 17:45:00,14.6143,87.00399999999999
2018-09-22 18:00:00,14.6159,87.00399999999999
2018-09-22 18:15:00,14.6182,86.823
2018-09-22 18:30:00,14.6213,86.823
2018-09-22 18:45:00,14.6221,86.641
2018-09-22 19:00:00,14.6253,86.641
2018-09-22 19:15:00,14.6292,86.459
2018-09-22 19:30:00,14.6301,86.277
2018-09-22 19:45:00,14.6331,86.277
2018-09-22 20:00:00,14.6356,86.09700000000001
2018-09-22 20:15:00,14.6379,85.915
2018-09-22 20:30:00,14.6388,85.735
2018-09-22 20:45:00,14.642,85.735
2018-09-22 21:00:00,14.6429,85.554
2018-09-22 21:15:00,14.6459,85.554
2018-09-22 21:30:00,14.6468,85.374
2018-09-22 21:45:00,14.6498,85.374
2018-09-22 22:00:00,14.653,85.374
2018-09-22 22:15:00,14.6507,85.194
2018-09-22 22:30:00,14.6492,85.194
2018-09-22 22:45:00,14.6507,85.194
2018-09-22 23:00:00,14.6501,85.014
2018-09-22 23:15:00,14.6532,85.014
2018-09-22 23:30:00,14.6516,85.014
2018-09-22 23:45:00,14.6494,84.834
2018-09-23 00:00:00,14.6479,84.834
2018-09-23 00:15:00,14.6456,84.654
2018-09-23 00:30:00,14.6426,84.654
2018-09-23 00:45:00,14.641,84.654
2018-09-23 01:00:00,14.6358,84.47399999999999
2018-09-23 01:15:00,14.6358,84.47399999999999
2018-09-23 01:30:00,14.6311,84.47399999999999
2018-09-23 01:45:00,14.6273,84.295
2018-09-23 02:00:00,14.6273,84.295
2018-09-23 02:15:00,14.6243,84.295
2018-09-23 02:30:00,14.6237,84.115
2018-09-23 02:45:00,14.6237,84.115
2018-09-23 03:00:00,14.6205,84.115
2018-09-23 03:15:00,14.6199,83.935
2018-09-23 03:30:00,14.6169,83.935
2018-09-23 03:45:00,14.6178,83.757
2018-09-23 04:00:00,14.6178,83.757
2018-09-23 04:15:00,14.617,83.579
2018-09-23 04:30:00,14.6186,83.579
2018-09-23 04:45:00,14.6195,83.399
2018-09-23 05:00:00,14.6211,83.399
2018-09-23 05:15:00,14.625,83.221
2018-09-23 05:30:00,14.6265,83.221
2018-09-23 05:45:00,14.6259,83.04299999999999
2018-09-23 06:00:00,14.6289,83.04299999999999
2018-09-23 06:15:00,14.6314,82.86399999999999
2018-09-23 06:30:00,14.6345,82.86399999999999
2018-09-23 06:45:00,14.6369,82.686
2018-09-23 07:00:00,14.64,82.686
2018-09-23 07:15:00,14.6416,82.686
2018-09-23 07:30:00,14.643,82.686
2018-09-23 07:45:00,14.6446,82.686
2018-09-23 08:00:00,14.6484,82.86399999999999
2018-09-23 08:15:00,14.6514,82.86399999999999
2018-09-23 08:30:00,14.652,83.04299999999999
2018-09-23 08:45:00,14.6511,83.221
2018-09-23 09:00:00,14.6549,83.399
2018-09-23 09:15:00,14.651,83.579
2018-09-23 09:30:00,14.6516,83.757
2018-09-23 09:45:00,14.6492,83.935
2018-09-23 10:00:00,14.6498,84.115
2018-09-23 10:15:00,14.6474,84.295
2018-09-23 10:30:00,14.6465,84.47399999999999
2018-09-23 10:45:00,14.6488,84.654
2018-09-23 11:00:00,14.6494,84.834
2018-09-23 11:15:00,14.6461,85.194
2018-09-23 11:30:00,14.6437,85.374
2018-09-23 11:45:00,14.6429,85.554
2018-09-23 12:00:00,14.6404,85.735
2018-09-23 12:15:00,14.6349,85.915
2018-09-23 12:30:00,14.6362,86.277
2018-09-23 12:45:00,14.6323,86.459
2018-09-23 13:00:00,14.63,86.641
2018-09-23 13:15:00,14.63,86.641
2018-09-23 13:30:00,14.6259,86.823
2018-09-23 13:45:00,14.622,87.00399999999999
2018-09-23 14:00:00,14.6204,87.00399999999999
2018-09-23 14:15:00,14.6181,87.186
2018-09-23 14:30:00,14.6181,87.186
2018-09-23 14:45:00,14.6134,87.186
2018-09-23 15:00:00,14.6134,87.186
2018-09-23 15:15:00,14.6088,87.186
2018-09-23 15:30:00,14.6118,87.186
2018-09-23 15:45:00,14.6118,87.186
2018-09-23 16:00:00,14.6104,87.186
2018-09-23 16:15:00,14.615,87.186
2018-09-23 16:30:00,14.615,87.186
2018-09-23 16:45:00,14.6173,87.00399999999999
2018-09-23 17:00:00,14.6159,87.00399999999999
2018-09-23 17:15:00,14.6144,86.641
2018-09-23 17:30:00,14.6149,85.915
2018-09-23 17:45:00,14.6169,85.194
2018-09-23 18:00:00,14.6173,84.47399999999999
2018-09-23 18:15:00,14.6192,83.757
2018-09-23 18:30:00,14.6197,83.04299999999999
2018-09-23 18:45:00,14.6202,82.33
2018-09-23 19:00:00,14.6237,81.62100000000001
2018-09-23 19:15:00,14.6233,81.09
2018-09-23 19:30:00,14.6244,80.559
2018-09-23 19:45:00,14.6287,80.029
2018-09-23 20:00:00,14.6318,80.029
2018-09-23 20:15:00,14.6324,80.206
2018-09-23 20:30:00,14.6337,80.559
2018-09-23 20:45:00,14.6365,80.911
2018-09-23 21:00:00,14.6388,81.09
2018-09-23 21:15:00,14.6369,81.442
2018-09-23 21:30:00,14.6407,81.62100000000001
2018-09-23 21:45:00,14.6445,81.797
2018-09-23 22:00:00,14.6413,81.797
2018-09-23 22:15:00,14.6404,81.975
2018-09-23 22:30:00,14.6426,82.152
2018-09-23 22:45:00,14.6442,82.152
2018-09-23 23:00:00,14.6433,82.33
2018-09-23 23:15:00,14.6403,82.33
2018-09-23 23:30:00,14.6417,82.33
2018-09-23 23:45:00,14.6417,82.33
2018-09-24 00:00:00,14.6387,82.33
2018-09-24 00:15:00,14.6371,82.33
2018-09-24 00:30:00,14.634,82.33
2018-09-24 00:45:00,14.634,82.33
2018-09-24 01:00:00,14.6294,82.33
2018-09-24 01:15:00,14.6301,82.508
2018-09-24 01:30:00,14.6301,82.508
2018-09-24 01:45:00,14.6255,82.508
2018-09-24 02:00:00,14.6263,82.33
2018-09-24 02:15:00,14.6263,82.33
2018-09-24 02:30:00,14.6249,82.33
2018-09-24 02:45:00,14.6217,82.33
2018-09-24 03:00:00,14.6202,82.33
2018-09-24 03:15:00,14.6195,82.152
2018-09-24 03:30:00,14.6226,82.152
2018-09-24 03:45:00,14.6211,82.152
2018-09-24 04:00:00,14.6181,82.152
2018-09-24 04:15:00,14.6211,82.152
2018-09-24 04:30:00,14.6204,81.975
2018-09-24 04:45:00,14.622,81.975
2018-09-24 05:00:00,14.622,81.975
2018-09-24 05:15:00,14.6236,81.975
2018-09-24 05:30:00,14.622,81.975
2018-09-24 05:45:00,14.6236,81.975
2018-09-24 06:00:00,14.6259,81.797
2018-09-24 06:15:00,14.6259,81.797
2018-09-24 06:30:00,14.6275,81.797
2018-09-24 06:45:00,14.6305,81.797
2018-09-24 07:00:00,14.6336,81.797
2018-09-24 07:15:00,14.6368,81.797
2018-09-24 07:30:00,14.6398,81.797
2018-09-24 07:45:00,14.64,81.442
2018-09-24 08:00:00,14.6427,80.911
2018-09-24 08:15:00,14.6423,80.382
2018-09-24 08:30:00,14.645,79.85300000000001
2018-09-24 08:45:00,14.6452,79.502
2018-09-24 09:00:00,14.644,79.15100000000001
2018-09-24 09:15:00,14.6458,78.8
2018-09-24 09:30:00,14.6445,78.449
2018-09-24 09:45:00,14.6439,78.274
2018-09-24 10:00:00,14.6432,78.098
2018-09-24 10:15:00,14.6432,78.098
2018-09-24 10:30:00,14.6442,77.923
2018-09-24 10:45:00,14.6426,77.923
2018-09-24 11:00:00,14.6395,77.923
2018-09-24 11:15:00,14.641,77.923
2018-09-24 11:30:00,14.6395,77.923
2018-09-24 11:45:00,14.6349,77.923
2018-09-24 12:00:00,14.6333,77.923
2018-09-24 12:15:00,14.631,78.098
2018-09-24 12:30:00,14.6263,78.098
2018-09-24 12:45:00,14.6294,78.098
2018-09-24 13:00:00,14.6269,78.274
2018-09-24 13:15:00,14.6239,78.274
2018-09-24 13:30:00,14.6208,78.274
2018-09-24 13:45:00,14.6162,78.274
2018-09-24 14:00:00,14.6184,78.449
2018-09-24 14:15:00,14.6168,78.449
2018-09-24 14:30:00,14.6168,78.449
2018-09-24 14:45:00,14.6168,78.449
2018-09-24 15:00:00,14.6137,78.449
2018-09-24 15:15:00,14.6123,78.449
2018-09-24 15:30:00,14.6153,78.449
2018-09-24 15:45:00,14.6137,78.449
2018-09-24 16:00:00,14.6123,78.449
2018-09-24 16:15:00,14.6107,78.449
2018-09-24 16:30:00,14.6107,78.449
2018-09-24 16:45:00,14.6123,78.449
2018-09-24 17:00:00,14.6131,78.274
2018-09-24 17:15:00,14.6146,78.274
2018-09-24 17:30:00,14.6131,78.274
2018-09-24 17:45:00,14.6153,78.449
2018-09-24 18:00:00,14.6156,78.975
2018-09-24 18:15:00,14.6198,79.678
2018-09-24 18:30:00,14.6179,80.029
2018-09-24 18:45:00,14.6208,80.382
2018-09-24 19:00:00,14.6221,80.735
2018-09-24 19:15:00,14.6249,81.09
2018-09-24 19:30:00,14.6271,81.266
2018-09-24 19:45:00,14.6292,81.442
2018-09-24 20:00:00,14.6346,81.62100000000001
2018-09-24 20:15:00,14.6352,81.797
2018-09-24 20:30:00,14.6382,81.797
2018-09-24 20:45:00,14.642,81.975
2018-09-24 21:00:00,14.6436,81.975
2018-09-24 21:15:00,14.6466,81.975
2018-09-24 21:30:00,14.6466,81.975
2018-09-24 21:45:00,14.6503,82.152
2018-09-24 22:00:00,14.6519,82.152
2018-09-24 22:15:00,14.6519,82.152
2018-09-24 22:30:00,14.6535,82.152
2018-09-24 22:45:00,14.6535,82.152
2018-09-24 23:00:00,14.6519,82.152
2018-09-24 23:15:00,14.6535,82.152
2018-09-24 23:30:00,14.6503,82.152
2018-09-24 23:45:00,14.6488,82.152
2018-09-25 00:00:00,14.6449,82.33
2018-09-25 00:15:00,14.6442,82.152
2018-09-25 00:30:00,14.6426,82.152
2018-09-25 00:45:00,14.6365,82.152
2018-09-25 01:00:00,14.6349,82.152
2018-09-25 01:15:00,14.6318,82.152
2018-09-25 01:30:00,14.6304,82.152
2018-09-25 01:45:00,14.6304,82.152
2018-09-25 02:00:00,14.6288,82.152
2018-09-25 02:15:00,14.6266,81.975
2018-09-25 02:30:00,14.6236,81.975
2018-09-25 02:45:00,14.625,81.975
2018-09-25 03:00:00,14.622,81.975
2018-09-25 03:15:00,14.6213,81.797
2018-09-25 03:30:00,14.6198,81.797
2018-09-25 03:45:00,14.6198,81.797
2018-09-25 04:00:00,14.6198,81.797
2018-09-25 04:15:00,14.6182,81.797
2018-09-25 04:30:00,14.6198,81.797
