DateTime,SRD_wpm2,HMD_pct,TMP_F,RNF_in,WND_deg,WNS_mph
2015-07-22 23:15:00,0,84.0,74.3,0.0,63,1
2015-07-22 23:30:00,0,82.0,74.2,0.0,76,1
2015-07-22 23:45:00,0,80.7,74.3,0.0,67,1
2015-07-23 00:00:00,0,82.6,74.3,0.0,70,1
2015-07-23 00:15:00,0,81.8,74.4,0.0,69,1
2015-07-23 00:30:00,0,81.4,74.3,0.0,66,1
2015-07-23 00:45:00,0,81.2,74.3,0.0,103,1
2015-07-23 01:00:00,0,84.0,74.0,0.0,90,1
2015-07-23 01:15:00,0,86.6,73.4,0.0,83,1
2015-07-23 01:30:00,0,85.1,73.3,0.0,77,1
2015-07-23 01:45:00,0,83.4,73.8,0.0,80,2
2015-07-23 02:00:00,0,81.8,74.0,0.0,63,1
2015-07-23 02:15:00,0,79.9,74.1,0.0,81,1
2015-07-23 02:30:00,0,82.4,74.1,0.0,64,1
2015-07-23 02:45:00,0,80.9,73.9,0.0,62,1
2015-07-23 03:00:00,0,80.5,73.7,0.0,67,0
2015-07-23 03:15:00,0,81.9,73.6,0.0,67,1
2015-07-23 03:30:00,0,82.4,73.7,0.0,56,1
2015-07-23 03:45:00,0,85.6,72.9,0.0,98,1
2015-07-23 04:00:00,0,88.1,72.8,0.0,93,2
2015-07-23 04:15:00,0,87.5,72.6,0.0,66,1
2015-07-23 04:30:00,0,86.3,72.7,0.0,74,1
2015-07-23 04:45:00,0,86.8,72.8,0.0,97,2
2015-07-23 05:00:00,0,87.0,72.8,0.0,74,1
2015-07-23 05:15:00,0,85.3,72.8,0.0,69,1
2015-07-23 05:30:00,0,85.8,72.7,0.0,66,1
2015-07-23 05:45:00,0,84.1,73.2,0.0,63,1
2015-07-23 06:00:00,0,83.5,73.4,0.0,81,1
2015-07-23 06:15:00,0,83.5,73.1,0.0,91,1
2015-07-23 06:30:00,0,84.1,72.9,0.0,98,1
2015-07-23 06:45:00,0,83.5,73.2,0.0,66,2
2015-07-23 07:00:00,5,82.1,73.1,0.0,79,1
2015-07-23 07:15:00,20,83.7,73.2,0.0,59,1
2015-07-23 07:30:00,29,82.8,73.3,0.0,77,1
2015-07-23 07:45:00,39,82.5,73.6,0.0,79,1
2015-07-23 08:00:00,61,81.8,73.7,0.0,59,1
2015-07-23 08:15:00,85,81.8,74.0,0.0,76,1
2015-07-23 08:30:00,109,80.6,74.3,0.0,66,1
2015-07-23 08:45:00,129,79.3,74.6,0.0,77,1
2015-07-23 09:00:00,141,77.5,74.8,0.0,62,1
2015-07-23 09:15:00,215,77.9,75.0,0.0,97,1
2015-07-23 09:30:00,302,75.6,75.5,0.0,76,2
2015-07-23 09:45:00,245,75.5,75.5,0.0,69,1
2015-07-23 10:00:00,331,74.7,75.7,0.0,60,1
2015-07-23 10:15:00,400,73.2,76.6,0.0,60,2
2015-07-23 10:30:00,406,71.8,76.5,0.0,69,1
2015-07-23 10:45:00,409,72.6,76.7,0.0,76,1
2015-07-23 11:00:00,427,71.9,77.1,0.0,73,1
2015-07-23 11:15:00,494,69.9,77.3,0.0,76,1
2015-07-23 11:30:00,493,69.3,77.6,0.0,63,1
2015-07-23 11:45:00,620,66.5,77.7,0.0,77,1
2015-07-23 12:00:00,573,67.3,78.4,0.0,73,2
2015-07-23 12:15:00,372,68.8,77.5,0.0,73,1
2015-07-23 12:30:00,372,72.0,76.7,0.0,64,1
2015-07-23 12:45:00,641,67.8,77.9,0.0,64,1
2015-07-23 13:00:00,661,66.2,78.8,0.0,73,1
2015-07-23 13:15:00,429,68.5,77.8,0.0,77,1
2015-07-23 13:30:00,526,68.8,77.6,0.0,60,1
2015-07-23 13:45:00,673,67.4,78.3,0.0,66,1
2015-07-23 14:00:00,541,68.3,78.2,0.0,77,1
2015-07-23 14:15:00,473,68.3,77.7,0.0,70,1
2015-07-23 14:30:00,502,67.6,77.9,0.0,69,1
2015-07-23 14:45:00,481,68.0,77.5,0.0,93,2
2015-07-23 15:00:00,392,68.6,77.2,0.0,86,1
2015-07-23 15:15:00,332,69.3,76.7,0.0,70,1
2015-07-23 15:30:00,297,68.2,76.4,0.0,73,1
2015-07-23 15:45:00,304,68.2,77.0,0.0,69,1
2015-07-23 16:00:00,260,66.7,76.6,0.0,81,1
2015-07-23 16:15:00,226,67.4,76.4,0.0,76,1
2015-07-23 16:30:00,212,68.8,76.4,0.0,81,1
2015-07-23 16:45:00,82,71.9,75.4,0.0,86,1
2015-07-23 17:00:00,107,71.5,75.1,0.0,80,1
2015-07-23 17:15:00,84,72.3,75.2,0.0,66,1
2015-07-23 17:30:00,64,72.8,75.0,0.0,74,1
2015-07-23 17:45:00,33,72.8,74.8,0.0,81,1
2015-07-23 18:00:00,8,75.2,74.4,0.0,87,2
2015-07-23 18:15:00,2,75.4,74.2,0.0,70,1
2015-07-23 18:30:00,0,78.9,73.8,0.0,52,1
2015-07-23 18:45:00,0,75.5,73.8,0.0,72,1
2015-07-23 19:00:00,0,75.0,74.3,0.0,67,1
2015-07-23 19:15:00,0,75.4,74.3,0.0,80,1
2015-07-23 19:30:00,0,77.7,73.9,0.0,81,1
2015-07-23 19:45:00,0,76.5,74.0,0.0,60,1
2015-07-23 20:00:00,0,75.7,74.2,0.0,55,1
2015-07-23 20:15:00,0,75.3,74.3,0.0,83,1
2015-07-23 20:30:00,0,75.6,74.2,0.0,74,1
2015-07-23 20:45:00,0,76.9,74.1,0.0,74,1
2015-07-23 21:00:00,0,79.9,73.5,0.0,57,1
2015-07-23 21:15:00,0,79.1,73.3,0.0,79,1
2015-07-23 21:30:00,0,78.2,73.8,0.0,83,1
2015-07-23 21:45:00,0,80.5,73.7,0.0,80,1
2015-07-23 22:00:00,0,81.2,73.3,0.0,64,1
2015-07-23 22:15:00,0,80.8,73.4,0.0,73,1
2015-07-23 22:30:00,0,79.8,73.5,0.0,50,1
2015-07-23 22:45:00,0,79.4,73.6,0.0,96,1
2015-07-23 23:00:00,0,79.8,73.4,0.0,70,0
2015-07-23 23:15:00,0,81.8,73.2,0.0,80,1
2015-07-23 23:30:00,0,80.0,73.5,0.0,63,0
2015-07-23 23:45:00,0,80.6,73.6,0.0,66,0
2015-07-24 00:00:00,0,80.6,73.2,0.0,62,0
2015-07-24 00:15:00,0,85.0,73.3,0.0,62,1
2015-07-24 00:30:00,0,89.8,72.0,0.0,55,0
2015-07-24 00:45:00,0,91.2,71.6,0.0,70,1
2015-07-24 01:00:00,0,91.4,71.2,0.0,55,0
2015-07-24 01:15:00,0,93.1,70.8,0.0,60,0
2015-07-24 01:30:00,0,92.2,71.1,0.0,72,1
2015-07-24 01:45:00,0,91.0,71.6,0.0,67,1
2015-07-24 02:00:00,0,87.2,72.1,0.0,87,0
2015-07-24 02:15:00,0,86.5,72.2,0.0,66,1
2015-07-24 02:30:00,0,85.8,72.5,0.0,66,1
2015-07-24 02:45:00,0,83.5,72.9,0.0,57,1
2015-07-24 03:00:00,0,83.5,72.8,0.0,67,1
2015-07-24 03:15:00,0,81.8,72.7,0.0,52,1
2015-07-24 03:30:00,0,82.3,72.9,0.0,55,0
2015-07-24 03:45:00,0,82.6,73.0,0.0,48,0
2015-07-24 04:00:00,0,81.7,72.9,0.0,53,0
2015-07-24 04:15:00,0,83.0,72.9,0.0,48,0
2015-07-24 04:30:00,0,82.3,73.4,0.0,63,1
2015-07-24 04:45:00,0,88.2,73.2,0.02,67,1
2015-07-24 05:00:00,0,92.8,71.8,0.0,63,0
2015-07-24 05:15:00,0,93.4,71.6,0.0,60,0
2015-07-24 05:30:00,0,93.1,71.8,0.0,45,0
2015-07-24 05:45:00,0,91.6,71.8,0.0,56,1
2015-07-24 06:00:00,0,91.5,72.2,0.0,62,0
2015-07-24 06:15:00,0,92.3,71.8,0.0,48,0
2015-07-24 06:30:00,0,93.0,71.4,0.0,48,0
2015-07-24 06:45:00,0,91.7,71.3,0.0,59,1
2015-07-24 07:00:00,4,91.3,71.1,0.0,70,1
2015-07-24 07:15:00,19,90.1,71.9,0.0,64,1
2015-07-24 07:30:00,20,88.6,72.4,0.0,43,1
2015-07-24 07:45:00,37,88.1,72.4,0.0,50,1
2015-07-24 08:00:00,67,86.9,73.2,0.0,55,1
2015-07-24 08:15:00,65,85.1,73.7,0.0,66,1
2015-07-24 08:30:00,86,84.8,73.9,0.0,60,1
2015-07-24 08:45:00,120,84.4,74.3,0.0,57,1
2015-07-24 09:00:00,136,82.8,74.9,0.0,69,1
2015-07-24 09:15:00,178,81.3,74.9,0.0,66,1
2015-07-24 09:30:00,259,80.6,75.4,0.0,83,1
2015-07-24 09:45:00,335,78.3,76.1,0.0,64,1
2015-07-24 10:00:00,186,79.2,76.0,0.0,81,1
2015-07-24 10:15:00,396,77.9,76.4,0.0,62,1
2015-07-24 10:30:00,439,75.2,77.3,0.0,63,1
2015-07-24 10:45:00,641,73.0,77.7,0.0,67,1
2015-07-24 11:00:00,668,69.7,78.7,0.0,87,0
2015-07-24 11:15:00,594,70.8,79.1,0.0,93,0
2015-07-24 11:30:00,470,73.6,77.6,0.0,74,1
2015-07-24 11:45:00,605,71.8,78.5,0.0,55,1
2015-07-24 12:00:00,760,70.3,79.2,0.0,81,0
2015-07-24 12:15:00,698,69.9,79.6,0.0,66,1
2015-07-24 12:30:00,747,69.3,79.5,0.0,69,1
2015-07-24 12:45:00,538,71.7,79.4,0.0,73,1
2015-07-24 13:00:00,656,71.4,78.7,0.0,77,1
2015-07-24 13:15:00,597,69.9,79.5,0.0,70,1
2015-07-24 13:30:00,558,70.0,79.5,0.0,63,0
2015-07-24 13:45:00,653,68.8,79.9,0.0,64,0
2015-07-24 14:00:00,408,71.9,79.5,0.0,73,1
2015-07-24 14:15:00,431,72.8,77.9,0.0,87,0
2015-07-24 14:30:00,710,65.9,80.1,0.0,72,0
2015-07-24 14:45:00,754,65.0,81.0,0.0,64,0
2015-07-24 15:00:00,724,64.7,81.3,0.0,72,1
2015-07-24 15:15:00,624,67.2,80.6,0.0,81,0
2015-07-24 15:30:00,386,67.8,80.4,0.0,87,0
2015-07-24 15:45:00,212,67.9,80.0,0.0,55,0
2015-07-24 16:00:00,239,68.6,80.1,0.0,91,1
2015-07-24 16:15:00,195,73.3,78.2,0.0,52,0
2015-07-24 16:30:00,236,71.5,78.2,0.0,59,0
2015-07-24 16:45:00,319,69.3,78.7,0.0,79,1
2015-07-24 17:00:00,201,72.0,78.4,0.0,60,0
2015-07-24 17:15:00,123,75.4,77.5,0.0,72,1
2015-07-24 17:30:00,119,76.8,76.9,0.0,83,1
2015-07-24 17:45:00,42,80.0,76.0,0.0,73,0
2015-07-24 18:00:00,22,83.7,74.7,0.0,64,0
2015-07-24 18:15:00,4,83.7,74.6,0.0,62,0
2015-07-24 18:30:00,0,83.7,74.8,0.0,59,1
2015-07-24 18:45:00,0,83.9,74.8,0.0,86,1
2015-07-24 19:00:00,0,84.2,74.8,0.0,55,0
2015-07-24 19:15:00,0,83.4,74.8,0.0,72,0
2015-07-24 19:30:00,0,82.3,74.7,0.0,53,0
2015-07-24 19:45:00,0,83.2,74.7,0.0,55,0
2015-07-24 20:00:00,0,83.1,74.7,0.0,50,0
2015-07-24 20:15:00,0,83.3,74.7,0.0,66,0
2015-07-24 20:30:00,0,83.6,74.8,0.0,48,0
2015-07-24 20:45:00,0,83.5,74.8,0.0,50,0
2015-07-24 21:00:00,0,83.1,74.8,0.0,50,0
2015-07-24 21:15:00,0,81.4,74.8,0.0,50,0
2015-07-24 21:30:00,0,83.0,74.6,0.0,42,0
2015-07-24 21:45:00,0,83.1,74.5,0.0,56,0
2015-07-24 22:00:00,0,83.1,74.6,0.0,80,0
2015-07-24 22:15:00,0,85.3,74.8,0.0,60,0
2015-07-24 22:30:00,0,84.5,75.0,0.0,48,0
2015-07-24 22:45:00,0,83.5,74.8,0.0,56,0
2015-07-24 23:00:00,0,83.6,74.5,0.0,45,0
2015-07-24 23:15:00,0,84.0,74.4,0.0,42,0
2015-07-24 23:30:00,0,84.0,74.3,0.0,52,0
2015-07-24 23:45:00,0,84.2,74.4,0.0,59,0
2015-07-25 00:00:00,0,84.5,74.1,0.0,52,0
2015-07-25 00:15:00,0,84.8,74.0,0.0,60,0
2015-07-25 00:30:00,0,84.8,74.0,0.0,36,0
2015-07-25 00:45:00,0,85.0,74.1,0.0,45,0
2015-07-25 01:00:00,0,85.1,74.1,0.0,50,0
2015-07-25 01:15:00,0,85.6,74.1,0.0,42,0
2015-07-25 01:30:00,0,84.4,74.1,0.0,72,0
2015-07-25 01:45:00,0,85.6,73.9,0.0,43,0
2015-07-25 02:00:00,0,86.2,73.9,0.0,49,0
2015-07-25 02:15:00,0,84.8,73.9,0.0,67,0
2015-07-25 02:30:00,0,84.8,74.1,0.0,52,0
2015-07-25 02:45:00,0,84.7,74.2,0.0,63,0
2015-07-25 03:00:00,0,84.8,74.1,0.0,66,0
2015-07-25 03:15:00,0,85.6,73.8,0.0,52,0
2015-07-25 03:30:00,0,85.5,73.8,0.0,48,0
2015-07-25 03:45:00,0,86.5,73.9,0.0,52,0
2015-07-25 04:00:00,0,86.9,73.9,0.0,62,0
2015-07-25 04:15:00,0,86.1,73.8,0.0,52,0
2015-07-25 04:30:00,0,85.8,73.8,0.0,74,0
2015-07-25 04:45:00,0,86.5,73.6,0.0,56,0
2015-07-25 05:00:00,0,86.9,73.6,0.0,45,0
2015-07-25 05:15:00,0,90.0,73.0,0.05,117,0
2015-07-25 05:30:00,0,94.1,71.9,0.01,186,0
2015-07-25 05:45:00,0,95.9,71.4,0.0,201,0
2015-07-25 06:00:00,0,97.5,71.4,0.03,21,0
2015-07-25 06:15:00,0,98.2,71.6,0.0,80,0
2015-07-25 06:30:00,0,98.4,71.6,0.0,45,0
2015-07-25 06:45:00,1,98.7,71.7,0.01,45,0
2015-07-25 07:00:00,4,98.7,71.8,0.0,42,0
2015-07-25 07:15:00,9,98.7,72.1,0.0,39,0
2015-07-25 07:30:00,15,98.0,72.2,0.0,36,0
2015-07-25 07:45:00,30,97.1,72.3,0.0,55,0
2015-07-25 08:00:00,37,96.2,72.5,0.0,49,0
2015-07-25 08:15:00,48,96.0,72.7,0.0,52,0
2015-07-25 08:30:00,86,94.5,73.2,0.0,66,0
2015-07-25 08:45:00,125,92.3,73.7,0.0,60,0
2015-07-25 09:00:00,87,90.5,74.1,0.0,70,0
2015-07-25 09:15:00,249,90.8,74.2,0.0,63,0
2015-07-25 09:30:00,283,88.0,74.8,0.0,56,0
2015-07-25 09:45:00,331,86.2,75.6,0.0,56,0
2015-07-25 10:00:00,361,86.6,75.5,0.0,49,0
2015-07-25 10:15:00,351,85.3,76.4,0.0,56,0
2015-07-25 10:30:00,494,85.8,76.4,0.0,59,1
2015-07-25 10:45:00,626,81.4,78.1,0.0,63,0
2015-07-25 11:00:00,492,83.4,77.7,0.0,63,0
2015-07-25 11:15:00,423,85.1,77.1,0.0,57,0
2015-07-25 11:30:00,369,85.1,76.7,0.0,72,1
2015-07-25 11:45:00,699,80.9,77.5,0.0,70,1
2015-07-25 12:00:00,339,82.5,77.9,0.0,74,1
2015-07-25 12:15:00,590,80.7,77.8,0.0,60,1
2015-07-25 12:30:00,690,78.8,78.4,0.0,70,0
2015-07-25 12:45:00,654,76.0,79.5,0.0,60,0
2015-07-25 13:00:00,700,76.2,78.9,0.0,81,0
2015-07-25 13:15:00,572,76.9,79.3,0.0,74,1
2015-07-25 13:30:00,917,73.4,80.2,0.0,72,0
2015-07-25 13:45:00,681,75.2,80.2,0.0,94,1
2015-07-25 14:00:00,697,76.4,79.5,0.0,64,0
2015-07-25 14:15:00,539,78.7,79.5,0.0,72,1
2015-07-25 14:30:00,307,80.4,77.9,0.0,67,0
2015-07-25 14:45:00,472,78.0,78.2,0.0,74,1
2015-07-25 15:00:00,607,75.6,79.4,0.0,70,1
2015-07-25 15:15:00,290,78.9,78.8,0.0,72,0
2015-07-25 15:30:00,288,79.0,77.4,0.0,59,0
2015-07-25 15:45:00,329,77.9,78.1,0.0,64,0
2015-07-25 16:00:00,214,77.0,78.6,0.0,70,0
2015-07-25 16:15:00,239,79.4,78.0,0.0,57,1
2015-07-25 16:30:00,119,82.3,77.4,0.0,83,1
2015-07-25 16:45:00,71,84.5,76.2,0.0,56,1
2015-07-25 17:00:00,105,83.1,76.2,0.0,66,0
2015-07-25 17:15:00,49,85.1,76.2,0.0,86,1
2015-07-25 17:30:00,31,85.9,75.3,0.0,72,1
2015-07-25 17:45:00,23,86.8,75.2,0.0,57,1
2015-07-25 18:00:00,13,86.7,75.1,0.0,57,1
2015-07-25 18:15:00,4,87.1,75.0,0.0,81,1
2015-07-25 18:30:00,0,87.2,75.0,0.0,56,1
2015-07-25 18:45:00,0,87.6,74.6,0.0,50,1
2015-07-25 19:00:00,0,88.2,74.7,0.0,86,1
2015-07-25 19:15:00,0,87.5,74.9,0.0,67,1
2015-07-25 19:30:00,0,87.0,74.9,0.0,63,1
2015-07-25 19:45:00,0,86.8,75.0,0.0,59,1
2015-07-25 20:00:00,0,87.2,75.0,0.0,66,1
2015-07-25 20:15:00,0,91.6,74.5,0.0,69,0
2015-07-25 20:30:00,0,95.0,73.6,0.0,74,1
2015-07-25 20:45:00,0,96.4,73.2,0.0,76,1
2015-07-25 21:00:00,0,97.0,73.5,0.01,63,1
2015-07-25 21:15:00,0,96.2,73.7,0.01,73,1
2015-07-25 21:30:00,0,95.4,73.4,0.0,52,1
2015-07-25 21:45:00,0,95.3,73.3,0.0,56,1
2015-07-25 22:00:00,0,94.9,73.7,0.0,77,2
2015-07-25 22:15:00,0,92.6,74.3,0.0,70,1
2015-07-25 22:30:00,0,89.2,74.3,0.0,69,1
2015-07-25 22:45:00,0,90.6,74.3,0.0,60,1
2015-07-25 23:00:00,0,91.4,73.9,0.0,91,1
2015-07-25 23:15:00,0,94.4,74.0,0.11,104,1
2015-07-25 23:30:00,0,96.4,73.0,0.0,62,0
2015-07-25 23:45:00,0,98.0,72.9,0.0,66,1
2015-07-26 00:00:00,0,97.4,73.2,0.0,67,1
2015-07-26 00:15:00,0,97.3,73.0,0.05,69,0
2015-07-26 00:30:00,0,98.3,72.8,0.0,76,0
2015-07-26 00:45:00,0,98.6,72.7,0.0,59,0
2015-07-26 01:00:00,0,98.6,72.6,0.0,96,1
2015-07-26 01:15:00,0,98.4,72.8,0.0,66,1
2015-07-26 01:30:00,0,98.0,72.9,0.0,74,1
2015-07-26 01:45:00,0,97.5,72.9,0.0,64,1
2015-07-26 02:00:00,0,97.9,72.7,0.0,79,1
2015-07-26 02:15:00,0,98.1,72.9,0.0,69,1
2015-07-26 02:30:00,0,97.6,72.8,0.01,49,1
2015-07-26 02:45:00,0,98.0,72.7,0.0,62,0
2015-07-26 03:00:00,0,97.9,72.7,0.0,49,0
2015-07-26 03:15:00,0,97.8,72.9,0.0,52,1
2015-07-26 03:30:00,0,97.0,72.9,0.0,83,0
2015-07-26 03:45:00,0,97.0,73.0,0.0,94,1
2015-07-26 04:00:00,0,97.3,73.1,0.09,59,0
2015-07-26 04:15:00,0,97.7,72.5,0.0,56,0
2015-07-26 04:30:00,0,98.3,72.5,0.0,86,1
2015-07-26 04:45:00,0,97.8,72.4,0.02,87,0
2015-07-26 05:00:00,0,98.9,72.0,0.01,64,1
2015-07-26 05:15:00,0,99.5,72.5,0.01,50,0
2015-07-26 05:30:00,0,99.5,72.8,0.0,67,1
2015-07-26 05:45:00,0,99.4,72.8,0.0,57,1
2015-07-26 06:00:00,0,98.6,72.8,0.0,79,1
2015-07-26 06:15:00,0,98.0,72.9,0.0,72,1
