DateTime,SRD_wpm2,HMD_pct,TMP_F,RNF_in,WND_deg,WNS_mph
2017-07-01 00:00:00,0,89.4,64.2,0.0,142,0
2017-07-01 00:15:00,0,90.0,64.6,0.0,326,0
2017-07-01 00:30:00,0,91.7,64.9,0.0,33,0
2017-07-01 00:45:00,0,92.4,65.2,0.0,90,0
2017-07-01 01:00:00,0,91.9,65.4,0.0,136,0
2017-07-01 01:15:00,0,91.5,65.7,0.0,31,0
2017-07-01 01:30:00,0,91.1,65.9,0.0,124,0
2017-07-01 01:45:00,0,89.5,66.3,0.0,136,0
2017-07-01 02:00:00,0,89.2,66.2,0.0,110,0
2017-07-01 02:15:00,0,90.0,66.1,0.0,40,0
2017-07-01 02:30:00,0,89.2,66.3,0.0,145,0
2017-07-01 02:45:00,0,88.6,66.7,0.0,64,0
2017-07-01 03:00:00,0,87.9,66.6,0.0,100,0
2017-07-01 03:15:00,0,87.6,66.6,0.0,235,0
2017-07-01 03:30:00,0,87.2,66.5,0.0,124,0
2017-07-01 03:45:00,0,86.8,66.5,0.0,254,0
2017-07-01 04:00:00,0,86.2,66.8,0.0,293,0
2017-07-01 04:15:00,0,85.7,67.2,0.0,282,0
2017-07-01 04:30:00,0,85.5,67.3,0.0,193,0
2017-07-01 04:45:00,0,85.7,67.3,0.0,52,0
2017-07-01 05:00:00,0,86.7,67.3,0.0,241,0
2017-07-01 05:15:00,0,86.9,67.3,0.0,25,0
2017-07-01 05:30:00,0,87.0,67.4,0.0,131,0
2017-07-01 05:45:00,0,85.6,67.5,0.0,211,0
2017-07-01 06:00:00,0,85.8,67.1,0.0,307,0
2017-07-01 06:15:00,0,87.0,67.0,0.0,224,0
2017-07-01 06:30:00,0,87.2,67.0,0.0,100,0
2017-07-01 06:45:00,0,87.2,66.8,0.0,172,0
2017-07-01 07:00:00,6,86.7,66.9,0.0,81,0
2017-07-01 07:15:00,26,85.9,67.0,0.0,269,0
2017-07-01 07:30:00,54,85.7,67.3,0.0,180,0
2017-07-01 07:45:00,121,85.5,68.4,0.0,214,0
2017-07-01 08:00:00,119,84.1,70.0,0.0,182,0
2017-07-01 08:15:00,143,82.9,70.8,0.0,206,0
2017-07-01 08:30:00,112,81.2,72.2,0.0,289,0
2017-07-01 08:45:00,132,79.2,72.5,0.0,110,0
2017-07-01 09:00:00,321,78.4,73.1,0.0,26,0
2017-07-01 09:15:00,392,76.6,73.9,0.0,35,0
2017-07-01 09:30:00,546,75.3,75.2,0.0,280,0
2017-07-01 09:45:00,515,74.4,75.5,0.0,112,0
2017-07-01 10:00:00,704,71.7,75.4,0.0,35,0
2017-07-01 10:15:00,409,69.4,75.3,0.0,21,0
2017-07-01 10:30:00,592,76.5,73.9,0.0,146,0
2017-07-01 10:45:00,588,75.6,74.9,0.0,42,0
2017-07-01 11:00:00,615,75.0,75.2,0.0,39,0
2017-07-01 11:15:00,443,75.6,74.5,0.0,39,0
2017-07-01 11:30:00,454,77.1,73.5,0.0,142,0
2017-07-01 11:45:00,491,77.3,73.3,0.0,49,0
2017-07-01 12:00:00,657,76.8,74.2,0.0,45,0
