Date/Time,"Abs Pres, psi","Temp, °F",Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
1/26/2018 13:00,14.9116,79.678,Logged,,,,
1/26/2018 13:15,14.9038,78.8,,,,,
1/26/2018 13:30,14.9055,78.624,,,,,
1/26/2018 13:45,14.9078,78.624,,,,,
1/26/2018 14:00,14.9049,78.449,,,,,
1/26/2018 14:15,14.9026,78.449,,,,,
1/26/2018 14:30,14.898,78.449,,,,,
1/26/2018 14:45,14.8957,78.449,,,,,
1/26/2018 15:00,14.9049,78.449,,,,,
1/26/2018 15:15,14.909,78.274,,,,,
1/26/2018 15:30,14.9999,78.274,,,,,
1/26/2018 15:45,15.011,78.098,,,,,
1/26/2018 16:00,15.015,77.923,,,,,
1/26/2018 16:15,15.0291,77.923,,,,,
1/26/2018 16:30,15.0121,77.749,,,,,
1/26/2018 16:45,14.9998,77.574,,,,,
1/26/2018 17:00,14.9975,77.574,,,,,
1/26/2018 17:15,14.9975,77.574,,,,,
1/26/2018 17:30,14.9946,77.4,,,,,
1/26/2018 17:45,14.9969,77.4,,,,,
1/26/2018 18:00,14.9923,77.4,,,,,
1/26/2018 18:15,14.9923,77.4,,,,,
1/26/2018 18:30,14.9969,77.4,,,,,
1/26/2018 18:45,14.994,77.225,,,,,
1/26/2018 19:00,14.9869,77.225,,,,,
1/26/2018 19:15,14.9894,77.225,,,,,
1/26/2018 19:30,14.9917,77.225,,,,,
1/26/2018 19:45,14.994,77.225,,,,,
1/26/2018 20:00,14.991,77.05,,,,,
1/26/2018 20:15,14.9886,77.05,,,,,
1/26/2018 20:30,14.9886,77.05,,,,,
1/26/2018 20:45,14.9863,77.05,,,,,
1/26/2018 21:00,14.9834,76.876,,,,,
1/26/2018 21:15,14.9811,76.876,,,,,
1/26/2018 21:30,14.9834,76.876,,,,,
1/26/2018 21:45,14.9857,76.876,,,,,
1/26/2018 22:00,14.9834,76.876,,,,,
1/26/2018 22:15,14.9782,76.703,,,,,
1/26/2018 22:30,14.9805,76.703,,,,,
1/26/2018 22:45,14.9759,76.703,,,,,
